StoreCode,TotalSales,TotalAmount
gkJwL,9133,310522
TkCEQ,5643,462726
mfVba,4149,66384
iVjoX,5033,30198
xNjcJ,3503,42036
GQUGT,5641,502049
YaHYp,5815,377975
XPLIp,2040,108120
KhXqf,6267,457491
nBQnc,2397,83895
TbFwW,5549,33294
kNhde,8710,348400
dhFID,7025,56200
EZiaQ,5860,462940
sLFmF,9402,329070
toqFu,7460,171580
PdveO,6511,416704
BzZTV,6134,171752
khBfg,9064,670736
Brbyo,8304,456720
hxCJQ,9741,603942
PXenY,2440,39040
cwtDX,2617,141318
eUPbR,6348,634800
WmlnQ,7137,164151
kOlaN,8592,524112
yrQct,8344,534016
WJdpA,2124,144432
fXWVR,9853,403973
NMxTB,7299,94887
pUtri,7588,204876
wnZIE,3270,68670
TgYFa,5556,550044
aNprq,7953,357885
FLcJk,5234,476294
DsvRZ,3070,267090
MUHIO,8423,833877
PnQku,8975,834675
auapI,9542,591604
OgydP,3295,82375
zFXxM,6903,124254
zQzLp,9874,276472
FIAJK,7065,303795
fhhcY,8119,746948
zghcv,9025,749075
KIJls,3894,23364
wdpvP,6210,31050
fFXEw,3420,71820
qYLhG,3628,39908
VuEHV,2602,80662
GlgRx,9880,770640
nvdSW,9039,668886
kOoCc,3992,155688
UbVdI,2888,236816
NssPe,7248,326160
xFuoR,6741,60669
DTMgX,9945,596700
mlJlb,6577,388043
ymBoG,8057,709016
IaTIL,7617,411318
RDRbk,4038,310926
PEdzJ,5701,399070
uvYKG,2557,163648
kaKpY,9952,547360
SeXAD,6000,36000
QMmbL,7864,228056
AGZKo,4813,404292
TScRb,5164,258200
KGAMJ,3834,161028
JViUc,9768,722832
KAhnw,9084,808476
xhPHG,3309,72798
ZSErb,2040,77520
PuWMA,6009,444666
IXpTk,9184,303072
soqBT,4526,226300
UYTSr,3750,225000
cfLcc,8170,155230
LCmQP,8024,762280
zQebo,6787,637978
hWvFA,6281,565290
tqpRp,7647,38235
hUecU,3327,79848
wyZhm,3987,374778
EOVmQ,9260,129640
wdJWS,6647,33235
vVlLg,5410,210990
dvYIP,8534,93874
EYsXj,5421,135525
IJRUx,2237,201330
BQvxj,7867,479887
MZeaV,8603,739858
GdwjX,7057,91741
XzDRI,2912,218400
SfoCb,7964,740652
XHZpl,9616,673120
qhGWw,8746,472284
EyAMJ,5383,387576
cOkai,4615,267670
ErNKN,2657,204589
LUZXk,2635,229245
LCbTC,7684,422620
aFBqj,3349,73678
LgLtU,2925,26325
SVJuK,5445,32670
VgqlC,3466,169834
lNIwZ,4563,168831
nrDwj,8875,106500
mTYLg,3801,102627
kZqaY,5676,45408
biUrp,6096,158496
dySwt,4635,463500
nXTSo,5722,188826
NYJYP,2544,162816
TdqRz,5784,115680
DLuNM,4406,39654
iOdxH,9143,905157
gKrAl,3170,38040
qjOML,9405,442035
vzFzF,3359,272079
IedHV,3893,385407
eZrvP,7773,598521
iflfM,7212,685140
ylIMC,4142,281656
VMeqN,6016,348928
AwOZr,5624,472416
SiIRG,6488,512552
KMQJh,7525,729925
ZkYJi,4716,136764
QivYi,4267,55471
jdRdI,9688,784728
dlRPu,3243,103776
AEzua,4883,283214
udeoO,6318,189540
tIbkH,9507,884151
jnckU,2517,208911
UqKHU,2232,93744
fvvzF,5947,160569
ubBvJ,9752,702144
jcBKP,2709,48762
MZufH,8324,241396
leBWA,4092,94116
FZkIh,5141,205640
QcxGX,5553,394263
OYDFS,7934,690258
CWpDO,5836,105048
yMpVe,8305,473385
NHPBK,6309,555192
BTfXS,2774,105412
GYwgd,2270,161170
SJHSM,3872,387200
eaOwZ,2432,89984
GegCn,8791,826354
CVdHm,9029,875813
piDSU,9520,942480
uHFdq,6573,473256
VBvsZ,3564,192456
OaonV,9813,834105
WxCuC,4447,382442
lrdmQ,4792,349816
XDBOn,4184,50208
zKiCg,8839,804349
GhWjC,6576,177552
rLgcW,8136,40680
Kmhev,7039,133741
JMnTL,5033,367409
tygbv,4947,84099
KSaTN,6587,289828
kYhLY,5735,172050
IQpeV,5800,191400
SSGhM,3559,81857
qMQqC,3940,327020
iaKlv,2112,14784
uTDfX,2572,241768
EywWq,6835,546800
YsTui,5781,248583
KNCJS,2062,138154
WuKsx,7011,182286
ANVEy,7435,453535
UWaYX,5398,205124
ssYLB,4553,191226
setOB,9929,645385
hsrSA,3747,146133
kqluk,6216,248640
JYZuR,6518,436706
STRTS,3742,164648
qTePA,6349,285705
mSMBw,7580,295620
dDwYL,7132,599088
Xgsru,9123,136845
ZetEh,8100,234900
vlvxB,5426,423228
PGFlN,2007,116406
hwJkd,2460,63960
jtVyk,6752,513152
rbgKb,6003,432216
DUdIG,6820,600160
GYZVK,6997,342853
QliAf,5582,496798
NlLfn,9652,704596
tmKjH,3440,51600
kqimz,7005,560400
slAfl,4077,309852
Vahai,4897,298717
tXPLn,5540,121880
ePGqv,5643,462726
zCCRP,4930,133110
hMOUE,9411,687003
ntrCa,7491,419496
GmWQr,5608,207496
egwMA,6566,400526
HaEgD,9031,415426
xdCJc,4512,135360
okJyN,6374,267708
ThPsv,8196,311448
VWPwm,2183,144078
UdIGN,6450,522450
rHBoM,2806,244122
AjNQi,3174,76176
nHGfU,5993,221741
vwXuA,6404,499512
ZJRDH,5139,370008
KNnBR,7894,702566
JubAv,3340,150300
MJXcE,7376,486816
lzuFZ,3712,167040
NbkzT,4424,88480
dbLLF,9090,454500
CGXWX,9172,91720
Lnbox,3800,269800
OOCWw,6400,83200
oJjpd,3033,254772
gEHsH,4070,195360
wzYak,4824,438984
zgXpN,5348,331576
oyfDZ,9720,330480
OKaQl,5876,546468
rNDTc,6485,226975
vZRdZ,2243,107664
PEvtn,7883,449331
sYwQV,3362,121032
KBwCt,8631,112203
mPuGW,8993,809370
yTBDy,7247,36235
CueVE,4483,121041
qkxue,6434,398908
LYhDl,4063,113764
gndlW,9486,75888
Lmlko,6716,631304
JWBfD,6315,359955
bIJKs,9681,900333
wqsBh,6282,106794
UcLrz,9587,690264
QOSbc,8424,75816
sMqHg,7605,730080
ehiBf,3610,108300
ddZJd,3900,62400
CrzOh,8086,48516
RDaEM,7206,439566
djmvH,4927,236496
ndGUZ,8518,408864
vOfCn,8528,400816
BTaZB,3948,394800
Bxwxe,4280,261080
aaCPZ,7641,76410
BlIdp,9802,441090
VBYtQ,4404,66060
ZpOOw,2034,79326
fRyHQ,6288,44016
ttEre,3796,201188
XfzNT,4887,444717
KFoSd,5578,396038
WTDQv,3966,289518
MkNMD,3631,363100
KBamU,5881,576338
xViNc,7810,562320
gKIyA,3105,58995
OdkJD,6296,270728
zxAJF,2692,29612
Igdvq,7344,499392
wiIhA,2093,182091
FnFgI,8353,434356
wJMYW,4989,414087
mjplW,2379,187941
eDTeH,2781,125145
TIOBi,9324,689976
xwKsc,8379,519498
stMiO,2097,186633
HawXD,9591,546687
rfDaa,3232,64640
OXAud,2442,229548
lglks,7108,56864
nTacC,5252,315120
SeDoA,3911,148618
TGccw,6513,221442
XBWmR,2562,192150
gykMD,7020,484380
wEQqZ,4117,156446
NyJnU,2509,250900
DXhHc,6558,104928
qDvAh,7319,226889
nUTHk,8536,59752
acGxm,7803,202878
shnja,6734,417508
KFUGw,7179,423561
UDpYo,7592,159432
LplpW,3725,59600
aZUOR,9512,675352
FWGHn,7037,42222
LtwFp,5352,487032
bRHtm,3985,75715
MkghG,5348,513408
Ikadb,3215,237910
HZIVT,4506,207276
WDVmp,3960,396000
ozDIX,8134,520576
qIDXq,3040,94240
CTQfN,6423,584493
QgAhx,9216,359424
slAcJ,6301,252040
vmrLU,2218,184094
yTHEh,4772,410392
lGoVa,7444,483860
IRJuG,7736,564728
psBFq,8428,682668
VbuxQ,9795,842370
uKndT,4179,200592
fxCIy,4892,459848
zGyGG,6669,393471
uAkbh,4159,316084
EwABN,5242,188712
bxvtl,5263,494722
mqxxj,5938,564110
tsOJz,3039,115482
GzhSX,3798,136728
kvryu,4888,342160
ZwgUp,2857,282843
NUeWz,2616,115104
vKyIK,7676,544996
AmWQO,8681,590308
fQyRo,4810,177970
hjPHN,9732,184908
POqse,3003,39039
EVDgI,5426,222466
IPcfn,6939,388584
MeMGs,5409,297495
jAhpX,2522,196716
uGDff,3767,305127
gOkdO,5790,463200
jWIre,9207,423522
fHpMI,4625,180375
lVMVN,2310,34650
GSRWU,8426,202224
idOvW,6857,685700
VWqbE,6732,87516
vLmKV,4159,295289
aWOOV,9129,474708
kRrkx,3042,109512
QkEUL,9396,272484
uFpQH,3643,61931
rkxtL,5776,531392
talwS,3398,282034
UaAMB,8288,356384
UAeYW,5014,155434
eyUEn,2545,48355
PjnUz,7902,766494
ODyWO,5550,388500
VHTBY,3753,41283
qfuvj,3498,234366
GWKlk,8300,232400
uDRja,7579,234949
xncbm,6832,587552
QqxEp,7001,679097
QrNwO,7612,159852
Sahxf,6236,517588
oRlni,2983,86507
pWhCP,9855,985500
nYIib,8153,309814
lDLzU,6808,633144
HSBSH,3640,72800
Amagt,4239,347598
eZQuo,8192,401408
oUUDg,7013,518962
CbeQK,4250,267750
ZBfsh,5678,283900
FvhES,9592,498784
ldomP,7122,213660
QnFtv,9585,67095
eQHIq,9983,908453
rhihY,9012,585780
ScgLy,8391,511851
TxJsD,6383,421278
XgfTL,4604,340696
esjbO,2044,122640
puVXA,9987,948765
rEUwW,2794,226314
hAomW,3943,118290
HtCeM,6500,318500
AhDNA,5428,227976
KErsa,6422,584402
bfbuU,2951,262639
crBFQ,3450,44850
mFdLN,8773,464969
CVBrm,4636,264252
qDQip,3740,302940
KUxkt,4399,294733
qQbgw,2168,216800
FBeJv,2727,84537
kJFpB,7752,62016
glKdt,4538,304046
Tocnf,2158,127322
JcCWb,6220,335880
pXHPq,8063,193512
iRpPc,8677,121478
CjhMA,3895,50635
mwCWY,8306,772458
BfPZz,9326,195846
XAFCB,3841,338008
hQLuY,6296,497384
bKFVJ,6785,128915
cCncM,5952,517824
NmlOX,2012,20120
Gmust,6252,293844
Rxykd,5173,222439
oWaGI,9049,705822
RsycJ,6716,161184
RLIcT,2124,93456
xzYdQ,3547,308589
vDyzg,5584,240112
UlCVn,6190,290930
FzEpU,4911,201351
yBIot,4250,306000
iyptw,3373,64087
xutyH,8542,606482
yJMiJ,8940,822480
NDifr,6468,614460
RLjJn,7256,464384
ufPuW,5813,546422
SLgwX,9176,908424
NAEvs,8615,620280
eABiL,9872,730528
fQuLm,8714,662264
ldnYd,6299,522817
ltiCp,5649,429324
HnpRj,6834,157182
OTaJQ,9365,355870
ISWmm,6137,294576
DahmV,7963,549447
nNdzJ,2598,77940
blkyR,4532,249260
WOYco,4644,148608
pzkIS,7611,251163
qeYBQ,4813,134764
voZEK,8836,715716
rpnBO,2119,194948
ZVuTI,2183,30562
BtlKJ,3508,112256
RbQBt,3667,47671
mZDVM,8745,664620
SaNNh,9988,649220
Ksnvj,4200,218400
NlpJP,9110,63770
qDBKc,4922,393760
ELRhJ,3278,32780
mZpJm,8983,682708
Myijg,8714,487984
HESXi,4502,189084
zmKuF,3434,250682
Zhwqx,7164,57312
mrMBd,8071,234059
gRnNs,8292,737988
AEaYi,9144,146304
auACm,2837,224123
uxZcL,7708,292904
LLHRI,7622,708846
Gfuml,3306,241338
xpWFE,9122,738882
hzYwn,7455,477120
asrDF,9572,287160
WqXEo,7337,73370
UzyND,5525,270725
VfSTP,7249,72490
KICbe,8351,158669
arcPj,9340,915320
xuXJD,3607,313809
LncVn,6207,217245
DpLms,3051,237978
ukbYT,3790,181920
LUaMu,7441,639926
HlQhV,6946,284786
xqytA,7269,43614
yRrjt,8256,454080
qnaRz,4070,390720
bLEdL,9257,259196
nBWsX,8951,537060
YEDdv,8586,858600
Huqaw,5187,41496
VEMDU,5874,399432
ScRaF,2540,241300
IkEWb,3572,217892
yUAkF,4048,165968
vmMwF,9585,220455
CxgDi,2807,249823
EiFLE,9605,345780
vebAI,9513,732501
hjmEW,8394,117516
XwqDz,6284,194804
oTQNK,4932,295920
yfCFT,8634,431700
sqipH,8851,725782
vKHum,7831,93972
GJYlu,5903,348277
XsQNB,3058,100914
XyNYW,8157,171297
KfNPE,4960,183520
zWLjt,7748,356408
LBZOO,4171,350364
jBUyx,4747,275326
BkcIO,3626,188552
npohD,2047,126914
oHlSy,5949,113031
ORjNJ,7493,104902
nMeRc,4023,317817
KPZsa,3438,312858
HjFMY,5066,395148
ZfISm,9579,239475
xdQSe,5041,317583
WZjPt,6074,431254
uJKMn,4463,245465
ycZWf,6055,375410
jzDgS,8513,229851
ThCjH,3479,93933
LHQkS,2546,114570
sEorK,7965,708885
mlKgn,4672,462528
wywHO,3418,17090
YBGmN,3305,201605
jBTfn,8421,143157
NxHAX,6206,564746
BtXrB,9750,624000
SIGvq,4564,127792
YUuxM,7433,208124
lIxwY,7224,72240
WRTEU,9300,790500
aYZse,8640,190080
uGymu,7317,358533
bdVkY,6309,473175
xxxdQ,7187,661204
TEoKF,8312,482096
TqvHY,6577,59193
YrCmK,3097,24776
AyODv,3993,115797
SLGvg,3417,235773
xYRIJ,2055,191115
mQdRc,8528,51168
PTuRg,9148,429956
sBYvZ,9001,450050
obwvs,9678,667782
FvafL,8614,413472
Lophj,6644,172744
kIGjc,2831,246297
hzhfC,4244,38196
VcTBw,3776,86848
SJmMg,4534,240302
eFaAS,8688,156384
GAZpr,6075,309825
RzlSK,3612,122808
WxaxZ,6088,432248
VwQUS,7585,68265
wGTkG,8414,159866
xhwRj,8367,552222
SJElI,7783,132311
KUzqX,3784,355696
aPylH,2082,135330
meNtD,9378,337608
pIQTk,2035,73260
ExDQm,6021,445554
bXRMv,4881,312384
yBnce,6990,489300
scuvi,8724,636852
pgqEq,5192,36344
ytYLT,5698,467236
LDiYP,3540,336300
WKkXA,7268,297988
ABviR,7228,462592
hJegb,7185,416730
HKTiq,3356,241632
OHnow,6017,90255
FlrAk,3688,283976
RFgpa,8629,224354
saQBN,9332,690568
Jkjcg,6366,560208
nPQjP,2933,117320
NdXau,7989,742977
eNHsM,9145,301785
ntjoe,4319,427581
uJhPn,4766,262130
AXiBL,2276,204840
CqZhn,4213,240141
CYcPN,2404,112988
DpXrY,6881,688100
JZmGM,2398,182248
NAqcA,8420,319960
lTPEo,5589,530955
sTXYe,2863,100205
gsXOr,3341,53456
YRwUE,6337,329524
RHAuO,9818,461446
INYMj,6810,456270
qNgVE,7504,750400
bPUCM,7433,706135
NyHOc,3335,76705
pwnlB,6686,160464
jcBdh,4878,443898
byOjC,8864,186144
AaqJK,6529,522320
tzcPa,9978,309318
Hkqpu,8515,579020
Iizvd,2855,77085
RDqil,9365,852215
uHVWC,9228,885888
RJhmE,5471,508803
XvqqP,4098,233586
xWhJf,4537,217776
yGLBj,2213,192531
dNYXo,5615,89840
synBh,2719,89727
hgXTv,4558,332734
QscgK,3260,192340
uDZNS,3400,234600
gYdPd,4809,52899
swMcN,4160,262080
huOCi,8242,486278
XKpkB,3910,211140
IQIoQ,4859,194360
Pqibt,3727,294433
QLYru,4728,269496
prNjp,3239,259120
ywDgw,8928,598176
EOuGi,7319,219570
qGCvQ,3975,162975
IwMFG,2121,72114
RNCWl,8027,321080
iufYB,8227,131632
anlBU,6274,232138
SPPBt,6536,150328
uDaMI,7369,434771
abUtW,2391,167370
bceYY,3412,174012
yIpfP,8261,446094
iapZh,7680,376320
xqxiX,2889,86670
GpVwe,7282,720918
TfCjo,7502,540144
uSIuL,4500,234000
DKhMG,9499,816914
UMzIr,9122,830102
JEcPe,7405,622020
dHOWb,4630,361140
MTtET,2516,130832
cDvSm,3809,171405
YqlzQ,7723,617840
TIIHZ,8057,56399
tQEig,5065,369745
zEpHg,4528,393936
EJFNk,5029,432494
AvbxV,2220,159840
HpTWl,7276,669392
QCjmN,9278,176282
tzeZO,2594,189362
Kwcjp,5778,381348
pcROx,7192,107880
gAMtd,5317,122291
VjKsx,2649,235761
svunt,3596,215760
YuwRT,3814,308934
hPeiL,2117,101616
uadTG,9221,175199
CcTQy,6754,411994
MfVCP,7513,555962
gfSXb,8928,428544
GPemI,7942,389158
LohWj,4743,189720
AlHDZ,7154,429240
rykeP,6795,258210
hAfge,4371,240405
HMraQ,6167,178843
eRGZG,8379,134064
BzeNi,3400,47600
dnagi,9974,219428
JIrDE,5283,343395
hYddv,5960,298000
NvIxY,3614,267436
geUiu,3377,145211
vFTOt,7918,673030
rLEAw,4657,377217
jTOEa,5564,328276
UufKk,9338,130732
NaMdF,5178,517800
vGgMR,8704,835584
pqzjt,4157,411543
qoWVi,5885,41195
EzcZR,3004,138184
XdLFb,7413,467019
WqIEX,9276,398868
KsXVw,7759,108626
pQOhV,2723,38122
sQwdy,5453,152684
jaMrl,9462,719112
GRjmN,6400,70400
emfQE,6673,500475
wRGlS,2040,77520
YxXHJ,7245,420210
JHBjS,7652,275472
vyoFP,8632,233064
cIism,9330,849030
OSbey,2104,10520
RLQox,3240,110160
DLXXM,4335,138720
oFMyv,2769,163371
FMBqm,5782,474124
RNPtE,4691,70365
zpakt,4119,181236
NLIXr,9718,563644
LWokn,9632,760928
mEnMN,3221,164271
jikCb,7826,469560
hMhBO,5849,561504
iPoPi,8905,641160
dqwSi,7571,83281
fQpRI,6806,469614
PqbsG,2853,202563
DTWMq,9924,506124
gwbWS,2500,140000
yaSLi,4448,97856
NSXnP,3534,229710
btuqq,5517,468945
rGKjc,4725,264600
AMajW,7341,264276
zmeiH,5785,98345
UodQV,9927,486423
kFoXg,3742,265682
aVuXr,2469,204927
uCgMd,5102,198978
hRuRL,9943,149145
tBSGm,2951,53118
QJNYu,6338,437322
NUyOZ,5923,408687
qSebG,5680,340800
HXgiL,3738,138306
dziKG,4578,343350
xjIiO,7315,409640
rpbLk,3932,31456
DZcGC,6734,188552
CRFfQ,2402,187356
OiMKI,3093,46395
BTAjc,4345,360635
XXAjT,4064,260096
IsNDn,6688,60192
QaUMN,3313,33130
wurcK,5659,537605
kpmEp,2830,283000
iyUdi,3778,162454
TUqOz,4058,20290
TQhEH,2509,148031
vNjvh,2456,142448
nCpCR,5267,352889
OisEW,8387,310319
rzWpv,7233,499077
raUeR,8399,125985
Nmidn,3567,17835
TFkna,7007,658658
fwNoW,5352,363936
Pfnjx,6016,36096
gnIxY,4931,64103
eQsqH,6276,182004
ekYdJ,3330,319680
UqncH,9896,415632
bHvQY,2383,71490
ooFMl,4746,280014
BHMMR,9821,972279
iNHre,5502,214578
vneIJ,5329,293095
LtozY,9045,759780
rDduE,2396,150948
yfBSp,6850,479500
hlorh,6330,158250
hFHEe,7030,379620
ueVpT,9955,447975
kARRM,6921,442944
HeRgG,7333,403315
KtVeF,2381,114288
TYMCc,4951,193089
rPlyx,5732,384044
RwoJX,9305,214015
RnfWE,3209,288810
dLNJC,4111,61665
wRVSD,3886,349740
naVXO,5742,361746
Vhrir,4834,38672
xnqgV,9833,353988
UAlSz,9384,328440
soSos,7412,333540
pBadJ,6602,448936
DiAjh,4759,118975
MGHhA,8375,83750
rWKmx,8827,794430
JuHHk,6184,129864
gosJF,3780,291060
wEXNf,5227,130675
erENa,9266,685684
KIYze,7908,260964
ZITXO,4546,454600
ukwKz,8309,589939
fROpz,2627,239057
SOpJC,7552,45312
dEUJN,9423,603072
SIymk,2716,255304
dGlTK,7992,575424
rKzml,7324,417468
lbbAI,6324,449004
DJjpR,6269,589286
hejzM,8852,637344
oZZEy,8532,571644
HytDf,7498,82478
ImKgR,9280,185600
bzqhj,5456,414656
JtNFm,9588,872508
gIBGn,2125,106250
BYHfs,4619,198617
jSYfC,5941,261404
XfDRz,4736,236800
wuyow,4324,159988
GhoWI,5171,175814
LWALp,2447,185972
kImZj,2411,224223
xUZHW,5120,307200
XHXCu,3087,175959
LrRYP,6056,569264
ZTCzx,4081,220374
GaflA,8588,541044
xXQVx,7402,518140
yoPMM,8458,118412
fnifp,7321,139099
UBiHD,4791,364116
pHkIy,3255,19530
hAamr,4842,130734
NGGPn,4941,385398
PieYt,9055,398420
BBviV,5188,31128
WGIMR,6236,193316
Fcoqj,7851,86361
zxbcV,2167,156024
aqXjv,5776,514064
HwABJ,9479,881547
pwxsm,2824,183560
AxKjw,6033,174957
KhQou,7095,141900
FVLXv,8827,61789
LzYQM,5537,476182
eiFNn,4302,374274
HTneU,7874,275590
woWTU,9621,413703
afDKH,6881,240835
fXnQd,8476,271232
nDWOq,2438,241362
mgRkA,4053,166173
rwALY,7987,295519
bGjFI,5165,278910
OjAxV,6554,72094
pliSK,8892,382356
dkzSF,4353,100119
MuwFP,6079,346503
cfFWu,6080,449920
xfVbw,9833,648978
xBRCe,3187,76488
AiXGp,8265,206625
COxZZ,7561,347806
DgDLy,2750,239250
yqSqM,6638,152674
KuELV,5525,33150
LQmGM,3357,167850
gMrrU,7172,444664
yYKlJ,6204,43428
vlExD,2071,62130
unHPa,3962,39620
Ijovy,7269,65421
jPInm,2932,52776
gkiUJ,5074,426216
cSwhe,6531,117558
zKGLk,5576,44608
HRRep,5543,188462
cAurE,7179,114864
YhtWY,7510,548230
eSItw,5423,200651
flkSX,7569,499554
ltOdM,4872,214368
iwuQa,6769,128611
KcZRO,5412,32472
yGEPn,8922,571008
ZPCiI,7520,67680
clyey,4589,229450
ptuHY,9492,332220
DSLiG,4980,164340
tkjTV,3834,226206
jpOue,8460,355320
gHtBk,8847,318492
HaQbW,8005,424265
lPFrF,6575,558875
zNqnr,2979,86391
oSLEf,2765,60830
XOeGK,3986,179370
MkhmR,6807,476490
HDFVh,4271,76878
bZNrv,6008,36048
qqMRa,7271,574409
yuPlp,8728,349120
EgDVY,6463,355465
oJRnH,9304,474504
Ulvwf,9993,169881
Zdkte,7444,342424
vuCOP,4543,408870
kLAcH,2298,18384
XGhbO,3197,258957
XQaHJ,7404,636744
xHllz,9247,101717
XEmIJ,6595,534195
orpMr,9664,183616
jyrvB,3014,123574
DiWdM,2305,131385
pJbdt,5404,335048
aQesR,7868,55076
yaVEF,4976,348320
NRoJG,8635,293590
aTfZz,9060,824460
oWLEE,3906,296856
yutoT,4523,257811
dGvdC,3742,112260
AYYHE,4843,401969
Pqphe,3232,226240
VZEKW,9121,282751
WRVNv,5637,242391
iHfaD,5453,528941
alDAd,9794,636610
flZxQ,3278,255684
NoAhW,5912,271952
MRUez,2017,153292
jqVSB,4237,326249
aEZLq,8681,355921
jFHnp,4479,264261
niuao,7299,277362
uxoTY,7418,467334
QfxWo,2154,62466
AgdDr,6736,660128
zDqyD,3931,294825
DQdfx,5073,213066
GrqPo,7715,424325
eSTsG,9649,578940
oqAWv,7418,178032
TbVIw,9815,608530
FCIWC,3075,184500
wAqsT,9550,716250
UmHsj,9838,728012
aOMVv,5154,247392
DgKsH,7712,694080
XAQvR,2370,184860
VMttA,3821,282754
RMmcx,5900,194700
fGpJo,8952,384936
gQLfK,4748,313368
NwOBS,3849,323316
vpVkm,2661,202236
BvaxX,3160,271760
WkQEr,6753,634782
NEJMD,5879,534989
iWElQ,8672,589696
uBeRU,3004,42056
IGvms,8991,548451
QtidG,4957,465958
QAbBt,7825,62600
GlqCH,3389,179617
clIpF,4866,428208
hgYlA,6999,699900
GXuAF,7563,249579
aTYKa,2176,156672
