StoreCode,TotalSales,TotalAmount
WGIMR,9129,894642
Fcoqj,9742,867038
zxbcV,9499,104489
aqXjv,9592,105512
HwABJ,5367,107340
pwxsm,5391,452844
AxKjw,7831,133127
KhQou,9585,105435
FVLXv,7294,167762
LzYQM,8288,99456
eiFNn,3356,328888
HTneU,2978,20846
woWTU,7673,46038
afDKH,9210,838110
fXnQd,6612,290928
nDWOq,9810,853470
mgRkA,6846,171150
rwALY,4931,241619
bGjFI,2157,84123
OjAxV,9062,407790
pliSK,9986,679048
dkzSF,4922,433136
MuwFP,3514,238952
cfFWu,5347,229921
xfVbw,7681,92172
xBRCe,4210,408370
AiXGp,6804,510300
COxZZ,7504,645344
DgDLy,2867,114680
yqSqM,6224,242736
KuELV,4346,282490
LQmGM,8936,509352
gMrrU,4962,372150
yYKlJ,7811,468660
vlExD,8024,617848
unHPa,4685,84330
Ijovy,3670,201850
jPInm,8914,365474
gkiUJ,8594,842212
cSwhe,6443,508997
zKGLk,5738,200830
HRRep,4503,117078
cAurE,2358,207504
YhtWY,3681,198774
eSItw,7530,399090
flkSX,2419,118531
ltOdM,4094,216982
iwuQa,7992,287712
KcZRO,5263,468407
yGEPn,5967,190944
ZPCiI,6416,423456
clyey,6710,308660
ptuHY,8480,525760
DSLiG,5440,190400
tkjTV,5650,305100
jpOue,9140,402160
gHtBk,3882,46584
HaQbW,2418,222456
lPFrF,5109,510900
zNqnr,4582,59566
oSLEf,9970,548350
XOeGK,4948,183076
MkhmR,2485,164010
HDFVh,8092,712096
bZNrv,4402,127658
qqMRa,7203,345744
yuPlp,4300,146200
EgDVY,4018,68306
oJRnH,2817,183105
Ulvwf,9178,770952
Zdkte,5802,284298
vuCOP,6964,452660
kLAcH,4619,429567
XGhbO,5867,93872
XQaHJ,3684,257880
xHllz,5266,26330
XEmIJ,4691,192331
orpMr,3873,69714
jyrvB,2177,56602
DiWdM,9163,366520
pJbdt,6741,411201
aQesR,2562,210084
yaVEF,5253,42024
NRoJG,7369,493723
aTfZz,2263,108624
oWLEE,5087,427308
yutoT,9523,342828
dGvdC,3789,87147
AYYHE,9313,288703
Pqphe,3790,227400
VZEKW,9283,287773
WRVNv,9439,915583
iHfaD,8916,677616
alDAd,9150,869250
flZxQ,9836,737700
NoAhW,8464,457056
MRUez,8358,618492
jqVSB,5001,60012
aEZLq,2911,23288
jFHnp,6089,237471
niuao,7589,106246
uxoTY,6577,342004
QfxWo,4338,394758
AgdDr,8240,370800
zDqyD,7219,173256
DQdfx,7360,242880
GrqPo,3328,186368
eSTsG,5313,201894
oqAWv,9573,430785
TbVIw,2275,177450
FCIWC,4715,226320
wAqsT,6502,58518
UmHsj,8532,213300
aOMVv,2688,158592
DgKsH,6874,598038
XAQvR,8331,741459
VMttA,8638,293692
RMmcx,7895,110530
fGpJo,9631,587491
gQLfK,8908,169252
NwOBS,3689,106981
vpVkm,4188,343416
BvaxX,4384,324416
WkQEr,6708,248196
NEJMD,2280,205200
iWElQ,9862,739650
uBeRU,3778,45336
IGvms,8016,448896
QtidG,9197,294304
QAbBt,7741,147079
GlqCH,5423,515185
clIpF,7277,356573
hgYlA,9215,304095
GXuAF,6742,532618
aTYKa,6435,167310
jDKYr,2810,98350
HpDxV,2567,228463
yKFQJ,6005,600500
mYRzy,8517,562122
YbrVf,7843,39215
OnxjQ,8036,257152
TSqRr,9397,394674
NDtjR,3540,233640
kPsmd,8070,669810
GeMWZ,9831,815973
Dgwbu,9123,182460
RJOUN,5566,400752
KOOGk,3370,47180
etwzA,8907,97977
gkJwL,7287,196749
TkCEQ,7668,268380
mfVba,3072,73728
iVjoX,7427,534744
xNjcJ,4737,459489
GQUGT,6823,559486
YaHYp,7882,212814
XPLIp,5297,52970
KhXqf,6013,60130
nBQnc,2389,57336
TbFwW,9995,879560
kNhde,8757,315252
dhFID,8829,353160
EZiaQ,8353,108589
sLFmF,3120,96720
toqFu,5276,274352
PdveO,9246,323610
BzZTV,3965,281515
khBfg,6895,68950
Brbyo,7972,390628
hxCJQ,5382,409032
PXenY,2080,101920
cwtDX,4811,288660
eUPbR,4763,71445
WmlnQ,7156,500920
kOlaN,9718,505336
yrQct,9903,703113
WJdpA,8790,202170
fXWVR,8909,80181
NMxTB,2972,80244
pUtri,8540,367220
wnZIE,3736,280200
TgYFa,2214,15498
aNprq,4016,116464
FLcJk,4845,174420
DsvRZ,5545,227345
MUHIO,3549,166803
PnQku,3501,94527
auapI,9350,850850
OgydP,8685,555840
zFXxM,7172,473352
zQzLp,3279,268878
FIAJK,2271,29523
fhhcY,8785,114205
zghcv,6080,170240
KIJls,2109,137085
wdpvP,8714,191708
fFXEw,6110,226070
qYLhG,7968,151392
VuEHV,8017,529122
GlgRx,6793,604577
nvdSW,7968,430272
kOoCc,6719,100785
UbVdI,4922,403604
NssPe,4492,224600
xFuoR,4691,375280
DTMgX,3389,274509
mlJlb,6785,346035
ymBoG,6712,107392
IaTIL,3399,20394
RDRbk,5603,459446
PEdzJ,6156,43092
uvYKG,7275,109125
kaKpY,7248,442128
SeXAD,3027,284538
QMmbL,7597,205119
AGZKo,9991,779298
TScRb,4720,113280
KGAMJ,9568,440128
JViUc,7780,365660
KAhnw,7777,536613
xhPHG,8788,386672
ZSErb,8133,203325
PuWMA,8306,274098
IXpTk,4654,195468
soqBT,3680,40480
UYTSr,3373,286705
cfLcc,7638,717972
LCmQP,3147,251760
zQebo,7766,559152
hWvFA,5915,130130
tqpRp,2814,92862
hUecU,8326,541190
wyZhm,4188,330852
EOVmQ,3628,166888
wdJWS,7445,670050
vVlLg,6495,402690
dvYIP,5542,133008
EYsXj,4938,474048
IJRUx,2228,106944
BQvxj,8552,846648
MZeaV,9667,802361
GdwjX,2131,191790
XzDRI,2862,137376
SfoCb,5036,292088
XHZpl,9599,47995
qhGWw,7039,584237
EyAMJ,2774,180310
cOkai,4694,295722
ErNKN,9082,390526
LUZXk,3824,263856
LCbTC,8019,240570
aFBqj,3151,167003
LgLtU,5861,228579
SVJuK,7716,362652
VgqlC,2745,194895
lNIwZ,6817,293131
nrDwj,2416,200528
mTYLg,7252,108780
kZqaY,2806,36478
biUrp,9331,765142
dySwt,5282,63384
nXTSo,3379,131781
NYJYP,5495,423115
TdqRz,6061,557612
DLuNM,7325,607975
iOdxH,8018,120270
gKrAl,9246,600990
qjOML,4556,164016
vzFzF,3518,320138
IedHV,3398,54368
eZrvP,5712,325584
iflfM,6951,201579
ylIMC,2785,186595
VMeqN,8224,476992
AwOZr,5441,277491
SiIRG,7596,676044
KMQJh,2725,54500
ZkYJi,8956,716480
QivYi,4763,257202
jdRdI,6638,278796
dlRPu,5490,258030
AEzua,6174,191394
udeoO,7292,700032
tIbkH,6660,99900
jnckU,4993,304573
UqKHU,5941,362401
fvvzF,8522,647672
ubBvJ,3696,147840
jcBKP,8799,844704
MZufH,6985,642620
leBWA,3287,216942
FZkIh,4108,184860
QcxGX,4617,152361
OYDFS,5549,244156
CWpDO,5962,268290
yMpVe,3914,227012
NHPBK,6100,512400
BTfXS,2177,67487
GYwgd,8954,725274
SJHSM,9291,297312
eaOwZ,7545,150900
GegCn,2634,100092
CVdHm,2277,75141
piDSU,8856,628776
uHFdq,6285,483945
VBvsZ,8152,260864
OaonV,3541,28328
WxCuC,6256,419152
lrdmQ,4527,104121
XDBOn,5271,52710
zKiCg,2773,58233
GhWjC,3397,47558
rLgcW,3109,267374
Kmhev,5384,226128
JMnTL,4519,230469
tygbv,2355,65940
KSaTN,4795,345240
kYhLY,3390,23730
IQpeV,8327,366388
SSGhM,8389,536896
qMQqC,8698,391410
iaKlv,7469,306229
uTDfX,6189,550821
EywWq,4382,26292
YsTui,5351,197987
KNCJS,7841,70569
WuKsx,8216,287560
ANVEy,4421,260839
UWaYX,5692,364288
ssYLB,6900,234600
setOB,9827,412734
hsrSA,6060,418140
kqluk,9856,344960
JYZuR,4232,236992
STRTS,7861,298718
qTePA,6536,633992
mSMBw,4233,338640
dDwYL,7149,707751
Xgsru,5442,125166
ZetEh,4063,398174
vlvxB,4351,382888
PGFlN,5798,516022
hwJkd,3151,214268
jtVyk,5120,250880
rbgKb,6770,561910
DUdIG,4639,69585
GYZVK,6524,397964
QliAf,4402,277326
NlLfn,7438,275206
tmKjH,2423,210801
kqimz,8541,256230
slAfl,5135,143780
Vahai,5854,76102
tXPLn,6931,665376
ePGqv,9354,608010
zCCRP,2012,72432
hMOUE,8119,633282
ntrCa,8632,492024
GmWQr,8200,803600
egwMA,8198,573860
HaEgD,2731,182977
xdCJc,3613,39743
okJyN,8204,41020
ThPsv,9068,444332
VWPwm,4762,295244
UdIGN,8751,787590
rHBoM,4738,350612
AjNQi,8642,43210
nHGfU,4756,347188
vwXuA,5634,191556
ZJRDH,5278,221676
KNnBR,3107,31070
JubAv,6999,181974
MJXcE,9024,108288
lzuFZ,7735,185640
NbkzT,2497,194766
dbLLF,2961,97713
CGXWX,8854,106248
Lnbox,9450,481950
OOCWw,4959,431433
oJjpd,6903,165672
gEHsH,4897,190983
wzYak,5675,459675
zgXpN,9158,650218
oyfDZ,3963,83223
OKaQl,8052,563640
rNDTc,7962,676770
vZRdZ,3835,126555
PEvtn,2509,205738
sYwQV,9067,544020
KBwCt,2722,57162
mPuGW,3262,241388
yTBDy,3420,242820
CueVE,7750,387500
qkxue,4082,359216
LYhDl,5754,368256
gndlW,3301,29709
Lmlko,7912,466808
JWBfD,8715,749490
bIJKs,9495,788085
wqsBh,8704,696320
UcLrz,8468,135488
QOSbc,7202,309686
sMqHg,9456,170208
ehiBf,7959,461622
ddZJd,5000,295000
CrzOh,4689,412632
RDaEM,5226,235170
djmvH,2695,75460
ndGUZ,8772,614040
vOfCn,4877,297497
BTaZB,5906,147650
Bxwxe,6542,562612
aaCPZ,9282,83538
BlIdp,6287,182323
VBYtQ,2329,107134
ZpOOw,4908,29448
fRyHQ,4452,284928
ttEre,2750,228250
XfzNT,4305,133455
KFoSd,2760,162840
WTDQv,7763,225127
MkNMD,9873,296190
KBamU,4968,198720
xViNc,7367,397818
gKIyA,4840,150040
OdkJD,8078,492758
zxAJF,5615,404280
Igdvq,4161,124830
wiIhA,2894,89714
FnFgI,8073,185679
wJMYW,7760,589760
mjplW,5618,488766
eDTeH,6999,426939
TIOBi,9637,819145
xwKsc,2844,136512
stMiO,9673,580380
HawXD,2469,88884
rfDaa,2833,280467
OXAud,2922,257136
lglks,9054,823914
nTacC,6132,515088
SeDoA,7156,565324
TGccw,8284,795264
XBWmR,8637,86370
gykMD,9539,877588
wEQqZ,6715,523770
NyJnU,7398,547452
DXhHc,8448,599808
qDvAh,3745,198485
nUTHk,2883,227757
acGxm,5615,443585
shnja,5471,262608
KFUGw,4032,104832
UDpYo,5809,296259
LplpW,5560,139000
aZUOR,2494,219472
FWGHn,5941,160407
LtwFp,2693,86176
bRHtm,3329,292952
MkghG,7859,39295
Ikadb,3599,269925
HZIVT,9026,523508
WDVmp,8103,551004
ozDIX,9019,135285
qIDXq,3096,117648
CTQfN,8241,642798
QgAhx,7539,550347
slAcJ,7907,355815
vmrLU,7407,518490
yTHEh,7838,94056
lGoVa,7441,312522
IRJuG,6355,444850
psBFq,3561,124635
VbuxQ,9437,415228
uKndT,7994,471646
fxCIy,2670,34710
zGyGG,8895,791655
uAkbh,3534,67146
EwABN,4037,339108
bxvtl,2500,217500
mqxxj,4630,189830
tsOJz,7672,629104
GzhSX,2908,221008
kvryu,7012,77132
ZwgUp,9813,726162
NUeWz,7713,493632
vKyIK,2385,26235
AmWQO,4212,235872
fQyRo,9103,464253
hjPHN,9874,148110
POqse,2642,110964
EVDgI,9047,606149
IPcfn,9242,434374
MeMGs,8988,152796
jAhpX,4843,460085
uGDff,8596,679084
gOkdO,8098,485880
jWIre,8115,649200
fHpMI,9329,802294
lVMVN,3106,149088
GSRWU,8764,867636
idOvW,7705,523940
VWqbE,7397,739700
vLmKV,6418,423588
aWOOV,5564,333840
kRrkx,4300,348300
QkEUL,5860,187520
uFpQH,2340,147420
rkxtL,5402,145854
talwS,7955,143190
UaAMB,7590,698280
UAeYW,5885,429605
eyUEn,6753,175578
PjnUz,7163,150423
ODyWO,4686,70290
VHTBY,2319,125226
qfuvj,5931,361791
GWKlk,3598,154714
uDRja,8185,130960
xncbm,9597,681387
QqxEp,5727,435252
QrNwO,9200,202400
Sahxf,3177,92133
oRlni,6091,170548
pWhCP,2372,71160
nYIib,8504,382680
lDLzU,3978,83538
HSBSH,3836,314552
Amagt,5911,407859
eZQuo,6749,67490
oUUDg,5953,357180
CbeQK,7166,494454
ZBfsh,7396,650848
FvhES,6265,607705
ldomP,4613,147616
QnFtv,6242,511844
eQHIq,6189,74268
rhihY,7182,438102
ScgLy,2812,112480
TxJsD,8923,419381
XgfTL,8916,231816
esjbO,3383,101490
puVXA,5355,112455
rEUwW,7895,592125
hAomW,2908,252996
HtCeM,7649,405397
AhDNA,4701,296163
KErsa,9839,157424
bfbuU,7622,289636
crBFQ,4641,264537
mFdLN,5733,120393
CVBrm,3962,233758
qDQip,9925,734450
KUxkt,8354,267328
qQbgw,9766,615258
FBeJv,5098,341566
kJFpB,3679,268567
glKdt,3820,301780
Tocnf,3054,58026
JcCWb,9377,571997
pXHPq,7402,688386
iRpPc,5900,194700
CjhMA,2130,170400
mwCWY,7653,76530
BfPZz,9504,494208
XAFCB,4245,195270
hQLuY,5921,207235
bKFVJ,6084,590148
cCncM,7044,514212
NmlOX,7730,92760
Gmust,2860,128700
Rxykd,2072,147112
oWaGI,8685,390825
RsycJ,7395,672945
RLIcT,7646,84106
xzYdQ,2111,128771
vDyzg,8048,265584
UlCVn,2922,265902
FzEpU,2980,196680
yBIot,2069,138623
iyptw,2369,99498
xutyH,4800,72000
yJMiJ,6668,560112
NDifr,5014,240672
RLjJn,9590,901460
ufPuW,3655,186405
SLgwX,9814,706608
NAEvs,9350,84150
eABiL,2479,64454
fQuLm,5641,485126
ldnYd,8746,620966
ltiCp,4542,304314
HnpRj,9058,815220
OTaJQ,4589,312052
ISWmm,4248,424800
DahmV,4177,167080
nNdzJ,6047,139081
blkyR,9505,228120
WOYco,7727,162267
pzkIS,5765,213305
qeYBQ,3455,145110
voZEK,4070,113960
rpnBO,6654,372624
ZVuTI,9362,758322
BtlKJ,9630,905220
RbQBt,4757,256878
mZDVM,2875,253000
SaNNh,2596,75284
Ksnvj,2726,231710
NlpJP,6210,478170
qDBKc,8128,593344
ELRhJ,9526,819236
mZpJm,8641,103692
Myijg,9764,615132
HESXi,8641,553024
zmKuF,4045,64720
Zhwqx,3528,328104
mrMBd,4709,169524
gRnNs,2189,24079
AEaYi,6374,38244
auACm,3669,278844
uxZcL,6716,255208
LLHRI,4447,231244
Gfuml,2529,75870
xpWFE,2629,57838
hzYwn,3974,186778
asrDF,4129,103225
WqXEo,5916,496944
UzyND,2593,15558
VfSTP,3426,308340
KICbe,5288,512936
arcPj,2862,274752
xuXJD,7324,681132
LncVn,8739,812727
DpLms,8895,444750
ukbYT,7998,799800
LUaMu,4780,258120
HlQhV,3797,220226
xqytA,4742,80614
yRrjt,9477,729729
qnaRz,3603,320667
bLEdL,9265,574430
nBWsX,6383,517023
YEDdv,5611,50499
Huqaw,2827,107426
VEMDU,2563,240922
ScRaF,8219,369855
IkEWb,7113,305859
yUAkF,5322,117084
vmMwF,5707,502216
CxgDi,2924,99416
EiFLE,9321,643149
vebAI,6539,281177
hjmEW,5075,30450
XwqDz,8161,138737
oTQNK,3498,241362
yfCFT,4278,423522
sqipH,7607,228210
vKHum,7698,392598
GJYlu,3625,293625
XsQNB,8443,455922
XyNYW,9597,201537
KfNPE,4119,156522
zWLjt,2562,20496
LBZOO,8246,593712
jBUyx,4544,186304
BkcIO,8348,325572
npohD,7822,140796
oHlSy,8795,79155
ORjNJ,2639,224315
nMeRc,2266,54384
KPZsa,5320,26600
HjFMY,8474,610128
ZfISm,9397,498041
xdQSe,2987,56753
WZjPt,6871,34355
uJKMn,5272,316320
ycZWf,5655,62205
jzDgS,7474,358752
ThCjH,6010,444740
LHQkS,2107,149597
sEorK,5177,222611
mlKgn,5155,149495
wywHO,8812,546344
YBGmN,6271,539306
jBTfn,6086,492966
NxHAX,4040,72720
BtXrB,2027,149998
SIGvq,3485,149855
YUuxM,9456,321504
lIxwY,4273,188012
WRTEU,4944,440016
aYZse,4276,414772
uGymu,9771,928245
bdVkY,4340,208320
xxxdQ,3283,190414
TEoKF,7297,394038
TqvHY,8801,809692
YrCmK,8658,51948
AyODv,6099,402534
SLGvg,5248,246656
xYRIJ,8895,889500
mQdRc,4179,171339
PTuRg,8915,766690
sBYvZ,4180,234080
obwvs,3408,323760
FvafL,3692,265824
Lophj,8730,261900
kIGjc,9567,526185
hzhfC,5837,443612
VcTBw,9353,215119
SJmMg,6115,91725
eFaAS,4410,348390
GAZpr,2177,141505
RzlSK,6972,501984
WxaxZ,8237,782515
VwQUS,6915,221280
wGTkG,9561,755319
xhwRj,5747,252868
SJElI,9514,646952
KUzqX,7165,609025
aPylH,2102,203894
meNtD,3965,51545
pIQTk,4448,422560
ExDQm,7549,490685
bXRMv,5561,528295
yBnce,2890,254320
scuvi,8397,428247
pgqEq,6039,579744
ytYLT,3578,139542
LDiYP,4840,479160
WKkXA,4984,149520
ABviR,4428,35424
hJegb,3686,151126
HKTiq,5852,526680
OHnow,9641,510973
FlrAk,8338,683716
RFgpa,7857,526419
saQBN,2935,120335
Jkjcg,3569,196295
nPQjP,9296,492688
NdXau,5289,105780
eNHsM,7207,482869
ntjoe,9554,105094
uJhPn,3373,323808
AXiBL,9426,169668
CqZhn,7275,203700
CYcPN,7163,222053
DpXrY,8553,290802
JZmGM,7730,742080
NAqcA,3438,209718
lTPEo,4350,60900
sTXYe,3822,160524
gsXOr,7946,476760
YRwUE,2173,95612
RHAuO,9314,130396
INYMj,5990,221630
qNgVE,6242,287132
bPUCM,8661,866100
NyHOc,5869,399092
pwnlB,9137,465987
jcBdh,6842,431046
byOjC,6981,586404
AaqJK,3240,255960
tzcPa,7448,335160
Hkqpu,3644,193132
Iizvd,9091,236366
RDqil,6174,598878
uHVWC,5254,73556
RJhmE,6833,341650
XvqqP,6242,274648
xWhJf,7047,246645
yGLBj,8636,500888
dNYXo,5081,309941
synBh,9271,574802
hgXTv,5716,348676
QscgK,6743,40458
uDZNS,3256,270248
gYdPd,3598,215880
swMcN,2009,144648
huOCi,8567,779597
XKpkB,3647,36470
IQIoQ,4397,158292
Pqibt,7967,446152
QLYru,8674,277568
prNjp,6014,312728
ywDgw,2771,210596
EOuGi,6619,370664
qGCvQ,7688,322896
IwMFG,8957,152269
RNCWl,4817,481700
iufYB,4513,207598
anlBU,2002,92092
SPPBt,3842,222836
uDaMI,7864,157280
abUtW,3993,347391
bceYY,7498,487370
yIpfP,4855,121375
iapZh,3291,102021
xqxiX,2731,32772
GpVwe,8455,439660
TfCjo,8150,652000
uSIuL,6086,200838
DKhMG,3975,302100
UMzIr,2840,187440
JEcPe,4755,356625
dHOWb,5277,237465
MTtET,7524,639540
cDvSm,7966,541688
YqlzQ,5115,138105
TIIHZ,6577,532737
tQEig,4634,282674
zEpHg,7816,429880
EJFNk,2159,21590
AvbxV,7993,375671
HpTWl,2606,161572
QCjmN,8610,482160
tzeZO,4011,276759
Kwcjp,7814,328188
pcROx,8673,520380
gAMtd,7011,203319
VjKsx,9278,779352
svunt,3675,95550
YuwRT,3229,38748
hPeiL,5719,468958
uadTG,3701,358997
CcTQy,2246,47166
MfVCP,9790,665720
gfSXb,5545,465780
GPemI,6816,265824
LohWj,3743,202122
AlHDZ,6711,67110
rykeP,4945,64285
hAfge,5047,317961
HMraQ,3268,114380
eRGZG,9526,952600
BzeNi,5231,219702
dnagi,2168,190784
JIrDE,3447,344700
hYddv,8174,89914
NvIxY,3016,159848
geUiu,8079,395871
vFTOt,5234,99446
rLEAw,3975,389550
jTOEa,5428,222548
UufKk,5706,34236
NaMdF,7221,346608
vGgMR,2767,249030
pqzjt,8817,520203
qoWVi,4171,175182
EzcZR,5052,45468
XdLFb,5129,51290
WqIEX,5904,106272
KsXVw,8605,653980
pQOhV,6565,170690
sQwdy,5482,372776
jaMrl,7040,605440
GRjmN,5146,406534
emfQE,5206,338390
wRGlS,4868,345628
YxXHJ,4749,218454
JHBjS,5885,358985
vyoFP,5805,87075
cIism,4323,380424
OSbey,9345,672840
RLQox,2772,188496
DLXXM,2649,225165
oFMyv,4298,163324
FMBqm,9036,216864
RNPtE,9019,649368
zpakt,3946,370924
NLIXr,2474,244926
LWokn,9871,740325
mEnMN,8859,832746
jikCb,9048,153816
hMhBO,8111,592103
iPoPi,6274,288604
dqwSi,9236,443328
fQpRI,5644,327352
PqbsG,5096,178360
DTWMq,2575,172525
gwbWS,4365,323010
yaSLi,4548,104604
NSXnP,9820,412440
btuqq,4418,234154
rGKjc,9108,182160
AMajW,8274,413700
zmeiH,5666,249304
UodQV,8280,687240
kFoXg,9508,332780
aVuXr,3405,177060
uCgMd,8848,698992
hRuRL,4849,169715
tBSGm,3109,230066
QJNYu,9259,777756
NUyOZ,5422,233146
qSebG,6563,413469
HXgiL,9052,715108
dziKG,6499,188471
xjIiO,8625,448500
rpbLk,4299,167661
DZcGC,5115,127875
CRFfQ,5481,285012
OiMKI,6996,636636
BTAjc,9018,63126
XXAjT,3124,109340
IsNDn,4180,346940
QaUMN,2398,201432
wurcK,9331,914438
kpmEp,2645,137540
iyUdi,6991,629190
TUqOz,8493,611496
TQhEH,4523,402547
vNjvh,6638,331900
nCpCR,8462,829276
OisEW,9208,681392
rzWpv,2596,33748
raUeR,4153,99672
Nmidn,5548,61028
TFkna,8606,765934
fwNoW,8923,624610
Pfnjx,3980,314420
gnIxY,9801,225423
