StoreCode,TotalSales,TotalAmount
Lnbox,3261,71742
OOCWw,4079,187634
oJjpd,8776,789840
gEHsH,9918,684342
wzYak,8523,750024
zgXpN,9850,344750
oyfDZ,3658,135346
OKaQl,5427,92259
rNDTc,5308,244168
vZRdZ,8707,687853
PEvtn,7853,274855
sYwQV,6778,115226
KBwCt,2666,133300
mPuGW,8051,136867
yTBDy,8868,478872
CueVE,8226,797922
qkxue,5309,451265
LYhDl,3750,116250
gndlW,7377,51639
Lmlko,2532,250668
JWBfD,7444,454084
bIJKs,9912,941640
wqsBh,9433,396186
UcLrz,4563,214461
QOSbc,5754,391272
sMqHg,9205,395815
ehiBf,3223,286847
ddZJd,8441,582429
CrzOh,8598,842604
RDaEM,5053,434558
djmvH,8081,460617
ndGUZ,2339,16373
vOfCn,2465,130645
BTaZB,9010,450500
Bxwxe,6913,145173
aaCPZ,6236,205788
BlIdp,8080,436320
VBYtQ,8116,673628
ZpOOw,7481,67329
fRyHQ,3850,373450
ttEre,6260,331780
XfzNT,5033,322112
KFoSd,8004,464232
WTDQv,3123,140535
MkNMD,9373,599872
KBamU,7332,366600
xViNc,7102,568160
gKIyA,6979,209370
OdkJD,9027,108324
zxAJF,7109,234597
Igdvq,4026,398574
wiIhA,8560,42800
FnFgI,6111,177219
wJMYW,8146,496906
mjplW,9624,317592
eDTeH,8904,44520
TIOBi,8517,170340
xwKsc,9564,899016
stMiO,9442,339912
HawXD,2601,54621
rfDaa,9672,444912
OXAud,4361,353241
lglks,8335,650130
nTacC,4818,399894
SeDoA,9274,732646
TGccw,5623,511693
XBWmR,2417,166773
gykMD,8694,634662
wEQqZ,2021,113176
NyJnU,6783,420546
DXhHc,9529,647972
qDvAh,7387,398898
nUTHk,7190,172560
acGxm,9116,464916
shnja,5075,243600
KFUGw,3504,150672
UDpYo,2883,224874
LplpW,9359,889105
aZUOR,9147,859818
FWGHn,4364,39276
LtwFp,4324,328624
bRHtm,6388,325788
MkghG,7195,589990
Ikadb,8256,643968
HZIVT,4982,318848
WDVmp,6392,613632
ozDIX,2622,241224
qIDXq,6815,320305
CTQfN,7188,107820
QgAhx,4634,426328
slAcJ,7608,433656
vmrLU,2740,216460
yTHEh,9209,598585
lGoVa,2194,89954
IRJuG,8815,176300
psBFq,7628,610240
VbuxQ,8391,713235
uKndT,9793,107723
fxCIy,5252,110292
zGyGG,9781,156496
uAkbh,2186,183624
EwABN,8814,220350
bxvtl,2739,43824
mqxxj,4156,124680
tsOJz,3610,259920
GzhSX,9877,908684
kvryu,9190,606540
ZwgUp,2808,84240
NUeWz,2929,231391
vKyIK,6730,457640
AmWQO,8049,346107
fQyRo,3180,152640
hjPHN,9405,855855
POqse,6441,521721
EVDgI,3850,161700
IPcfn,3327,76521
MeMGs,3988,299100
jAhpX,3066,266742
uGDff,4280,316720
gOkdO,9452,576572
jWIre,7291,415587
fHpMI,4019,160760
lVMVN,9632,57792
GSRWU,6750,553500
idOvW,6752,54016
VWqbE,7072,99008
vLmKV,7134,271092
aWOOV,6573,374661
kRrkx,2961,183582
QkEUL,5727,274896
uFpQH,7127,263699
rkxtL,3600,201600
talwS,4221,303912
UaAMB,8373,184206
UAeYW,2585,242990
eyUEn,4425,225675
PjnUz,3159,34749
ODyWO,9717,660756
VHTBY,9820,127660
qfuvj,9644,260388
GWKlk,4795,378805
uDRja,5803,255332
xncbm,7495,389740
QqxEp,9847,600667
QrNwO,8277,91047
Sahxf,8399,747511
oRlni,4487,349986
pWhCP,9251,592064
nYIib,3374,202440
lDLzU,5959,29795
HSBSH,9569,497588
Amagt,2694,37716
eZQuo,5823,390141
oUUDg,4594,142414
CbeQK,9827,108097
ZBfsh,8796,756456
FvhES,2693,191203
ldomP,7213,288520
QnFtv,9427,801295
eQHIq,2672,136272
rhihY,8904,605472
ScgLy,8444,565748
TxJsD,3430,113190
XgfTL,4385,241175
esjbO,4221,329238
puVXA,7264,305088
rEUwW,4075,301550
hAomW,6297,585621
HtCeM,5494,219760
AhDNA,3268,228760
KErsa,5704,399280
bfbuU,7522,376100
crBFQ,4608,73728
mFdLN,4807,158631
CVBrm,8079,702873
qDQip,4788,320796
KUxkt,5799,382734
qQbgw,2220,111000
FBeJv,4616,124632
kJFpB,7948,516620
glKdt,3884,361212
Tocnf,7834,673724
JcCWb,2133,14931
pXHPq,5166,439110
iRpPc,3950,312050
CjhMA,3808,232288
mwCWY,3334,133360
BfPZz,3108,205128
XAFCB,2456,154728
hQLuY,7095,241230
bKFVJ,8849,513242
cCncM,9145,512120
NmlOX,4488,403920
Gmust,9649,106139
Rxykd,7745,751265
oWaGI,2653,180404
RsycJ,3834,214704
RLIcT,2014,84588
xzYdQ,9558,124254
vDyzg,9341,681893
UlCVn,3054,225996
FzEpU,8094,186162
yBIot,6721,625053
iyptw,8096,380512
xutyH,5695,432820
yJMiJ,8142,700212
NDifr,2278,11390
RLjJn,4960,362080
ufPuW,8318,573942
SLgwX,8334,633384
NAEvs,9955,816310
eABiL,3605,205485
fQuLm,2743,41145
ldnYd,3683,173101
ltiCp,4301,365585
HnpRj,2168,13008
OTaJQ,2097,69201
ISWmm,8274,455070
DahmV,2548,58604
nNdzJ,9199,551940
blkyR,4440,381840
WOYco,5557,138925
pzkIS,8148,488880
qeYBQ,8724,235548
voZEK,6739,323472
rpnBO,9101,163818
ZVuTI,9683,48415
BtlKJ,5732,475756
RbQBt,4510,202950
mZDVM,7138,149898
SaNNh,5824,209664
Ksnvj,3741,261870
NlpJP,5089,61068
qDBKc,5888,418048
ELRhJ,6210,43470
mZpJm,5357,128568
Myijg,9516,285480
HESXi,4219,362834
zmKuF,6809,449394
Zhwqx,7133,378049
mrMBd,6681,334050
gRnNs,3708,222480
AEaYi,8967,367647
auACm,9002,603134
uxZcL,6274,508194
LLHRI,5408,302848
Gfuml,8054,136918
xpWFE,9214,433058
hzYwn,9386,450528
asrDF,7301,671692
WqXEo,9560,812600
UzyND,6810,258780
VfSTP,4211,80009
KICbe,3713,285901
arcPj,6195,136290
xuXJD,5455,507315
LncVn,4001,280070
DpLms,6113,440136
ukbYT,6742,438230
LUaMu,4529,117754
HlQhV,6516,417024
xqytA,5488,537824
yRrjt,3756,277944
qnaRz,3552,78144
bLEdL,6656,492544
nBWsX,9090,663570
YEDdv,4189,146615
Huqaw,5673,436821
VEMDU,3111,171105
ScRaF,6139,270116
IkEWb,2510,190760
yUAkF,3703,159229
vmMwF,7067,247345
CxgDi,9748,916312
EiFLE,5339,58729
vebAI,7943,158860
hjmEW,2814,160398
XwqDz,3656,54840
oTQNK,7436,260260
yfCFT,8061,338562
sqipH,9924,238176
vKHum,4415,247240
GJYlu,2481,158784
XsQNB,6905,269295
XyNYW,6222,236436
KfNPE,3294,293166
zWLjt,7614,616734
LBZOO,4972,94468
jBUyx,5158,294006
BkcIO,7085,382590
npohD,4174,179482
oHlSy,8368,652704
ORjNJ,6772,176072
nMeRc,7160,257760
KPZsa,4583,155822
HjFMY,2802,78456
ZfISm,4199,361114
xdQSe,9192,569904
WZjPt,3315,155805
uJKMn,2371,113808
ycZWf,7830,555930
jzDgS,4524,140244
ThCjH,7158,42948
LHQkS,2732,221292
sEorK,3358,265282
mlKgn,4495,116870
wywHO,3766,33894
YBGmN,9073,562526
jBTfn,4708,277772
NxHAX,2889,199341
BtXrB,6543,157032
SIGvq,4138,401386
YUuxM,8594,360948
lIxwY,6443,618528
WRTEU,8677,303695
aYZse,3533,296772
uGymu,5073,60876
bdVkY,9285,817080
xxxdQ,9392,554128
TEoKF,9742,263034
TqvHY,7470,493020
YrCmK,8348,676188
AyODv,9419,329665
SLGvg,5744,172320
xYRIJ,4177,338337
mQdRc,4972,178992
PTuRg,8771,219275
sBYvZ,3943,177435
obwvs,8290,646620
FvafL,8678,616138
Lophj,5707,507923
kIGjc,8895,106740
hzhfC,9793,705096
VcTBw,5870,258280
SJmMg,6970,181220
eFaAS,7130,92690
GAZpr,4035,371220
RzlSK,6512,260480
WxaxZ,5802,446754
VwQUS,8987,566181
wGTkG,3067,131881
xhwRj,2214,28782
SJElI,2962,121442
KUzqX,3566,181866
aPylH,7939,158780
meNtD,8566,325508
pIQTk,9388,938800
ExDQm,5980,586040
bXRMv,5659,79226
yBnce,2910,113490
scuvi,4020,76380
pgqEq,6628,357912
ytYLT,5811,389337
LDiYP,2606,156360
WKkXA,6515,390900
ABviR,5819,395692
hJegb,9747,282663
HKTiq,2033,128079
OHnow,6796,326208
FlrAk,8969,340822
RFgpa,4927,266058
saQBN,3989,99725
Jkjcg,4970,337960
nPQjP,4725,179550
NdXau,8190,335790
eNHsM,8011,384528
ntjoe,9841,49205
uJhPn,5382,371358
AXiBL,2266,154088
CqZhn,2271,24981
CYcPN,6922,214582
DpXrY,7080,233640
JZmGM,5389,204782
NAqcA,7940,63520
lTPEo,9240,545160
sTXYe,9141,283371
gsXOr,5284,507264
YRwUE,9374,271846
RHAuO,5672,175832
INYMj,5995,281765
qNgVE,8019,272646
bPUCM,6943,166632
NyHOc,9013,45065
pwnlB,4495,103385
jcBdh,9327,233175
byOjC,5734,160552
AaqJK,4151,415100
tzcPa,5346,197802
Hkqpu,8348,183656
Iizvd,6707,154261
RDqil,3638,43656
uHVWC,4029,237711
RJhmE,4491,242514
XvqqP,9066,571158
xWhJf,5629,320853
yGLBj,3948,43428
dNYXo,3142,37704
synBh,9025,667850
hgXTv,8518,758102
QscgK,2430,53460
uDZNS,2356,101308
gYdPd,3285,16425
swMcN,2603,205637
huOCi,8787,623877
XKpkB,4601,119626
IQIoQ,8681,95491
Pqibt,5560,556000
QLYru,3090,275010
prNjp,3517,17585
ywDgw,9352,383432
EOuGi,2339,42102
qGCvQ,6357,533988
IwMFG,5406,75684
RNCWl,7716,231480
iufYB,3274,278290
anlBU,6460,161500
SPPBt,6694,281148
uDaMI,4837,125762
abUtW,2799,67176
bceYY,7429,557175
yIpfP,7701,685389
iapZh,7740,263160
xqxiX,4647,450759
GpVwe,6508,449052
TfCjo,7346,455452
uSIuL,9234,720252
DKhMG,8136,642744
UMzIr,6611,264440
JEcPe,7464,223920
dHOWb,7236,267732
MTtET,6925,380875
cDvSm,5051,227295
YqlzQ,8553,350673
TIIHZ,4503,225150
tQEig,2448,75888
zEpHg,8513,102156
EJFNk,4063,56882
AvbxV,8266,239714
HpTWl,2018,68612
QCjmN,5955,273930
tzeZO,9013,288416
Kwcjp,6893,661728
pcROx,5095,412695
gAMtd,6604,316992
VjKsx,9415,498995
svunt,2152,25824
YuwRT,3393,166257
hPeiL,6717,597813
uadTG,5912,402016
CcTQy,5625,309375
MfVCP,2944,76544
gfSXb,4601,243853
GPemI,3421,188155
LohWj,3770,188500
AlHDZ,4693,150176
rykeP,4196,297916
hAfge,4708,103576
HMraQ,7528,338760
eRGZG,5721,492006
BzeNi,7013,266494
dnagi,8926,419522
JIrDE,7041,49287
hYddv,9871,513292
NvIxY,9434,547172
geUiu,6072,91080
vFTOt,8220,468540
rLEAw,3119,246401
jTOEa,7802,460318
UufKk,7101,99414
NaMdF,3504,346896
vGgMR,8419,437788
pqzjt,4477,170126
qoWVi,5502,132048
EzcZR,9927,367299
XdLFb,6732,107712
WqIEX,3676,106604
KsXVw,3133,162916
pQOhV,7233,166359
sQwdy,6489,551565
jaMrl,7482,127194
GRjmN,9394,497882
emfQE,7449,37245
wRGlS,4856,140824
YxXHJ,5626,292552
JHBjS,5110,214620
vyoFP,7227,79497
cIism,3186,168858
OSbey,5070,167310
RLQox,3990,123690
DLXXM,5244,256956
oFMyv,9785,136990
FMBqm,4955,267570
RNPtE,9071,680325
zpakt,3346,177338
NLIXr,8819,502683
LWokn,7752,403104
mEnMN,7669,329767
jikCb,2395,217945
hMhBO,8611,852489
iPoPi,4649,348675
dqwSi,4195,205555
fQpRI,6482,207424
PqbsG,8503,612216
DTWMq,5321,441643
gwbWS,3127,225144
yaSLi,2576,203504
NSXnP,8281,770133
btuqq,7708,308320
rGKjc,3647,138586
AMajW,3955,355950
zmeiH,4830,260820
UodQV,2141,137024
kFoXg,6746,121428
aVuXr,4360,379320
uCgMd,8389,436228
hRuRL,3193,255440
tBSGm,7082,212460
QJNYu,6449,264409
NUyOZ,6159,234042
qSebG,6252,550176
HXgiL,7271,225401
dziKG,4636,46360
xjIiO,9530,867230
rpbLk,4535,435360
DZcGC,2907,194769
CRFfQ,9785,694735
OiMKI,7950,508800
BTAjc,3493,258482
XXAjT,8875,772125
IsNDn,9464,151424
QaUMN,3423,280686
wurcK,9733,145995
kpmEp,6590,481070
iyUdi,3068,110448
TUqOz,2173,28249
TQhEH,4192,419200
vNjvh,3260,208640
nCpCR,8822,458744
OisEW,7270,458010
rzWpv,4802,297724
raUeR,7504,225120
Nmidn,2701,97236
TFkna,8798,131970
fwNoW,5817,151242
Pfnjx,6679,514283
gnIxY,9015,775290
eQsqH,9073,771205
ekYdJ,3594,140166
UqncH,9952,875776
bHvQY,7306,138814
ooFMl,9668,744436
BHMMR,6810,572040
iNHre,6732,47124
vneIJ,9834,186846
LtozY,2515,251500
rDduE,3818,358892
yfBSp,3722,182378
hlorh,2862,223236
hFHEe,4076,171192
ueVpT,5752,161056
kARRM,4179,300888
HeRgG,4847,484700
KtVeF,7262,370362
TYMCc,9927,297810
rPlyx,5138,200382
RwoJX,5971,441854
RnfWE,9115,756545
dLNJC,6382,165932
wRVSD,6688,100320
naVXO,9037,533183
Vhrir,5806,516734
xnqgV,2922,125646
UAlSz,7707,655095
soSos,5494,302170
pBadJ,5224,261200
DiAjh,9395,432170
MGHhA,5256,478296
rWKmx,9582,814470
JuHHk,7313,563101
gosJF,9462,141930
wEXNf,7421,274577
erENa,5589,55890
KIYze,6591,204321
ZITXO,3953,371582
ukwKz,3904,214720
fROpz,6989,538153
SOpJC,7464,380664
dEUJN,2939,246876
SIymk,7109,590047
dGlTK,6705,549810
rKzml,8052,418704
lbbAI,9230,535340
DJjpR,3242,178310
hejzM,4732,411684
oZZEy,2225,124600
HytDf,8913,534780
ImKgR,8540,828380
bzqhj,3156,56808
JtNFm,8040,723600
gIBGn,9526,95260
BYHfs,8323,832300
jSYfC,7437,632145
XfDRz,8800,378400
wuyow,8926,633746
GhoWI,8286,646308
LWALp,7912,767464
kImZj,5569,317433
xUZHW,3258,65160
XHXCu,9702,931392
LrRYP,8365,317870
ZTCzx,8736,69888
GaflA,3985,314815
xXQVx,4359,26154
yoPMM,4300,51600
fnifp,3885,50505
UBiHD,4757,195037
pHkIy,3820,290320
hAamr,3185,44590
NGGPn,8649,276768
PieYt,4842,154944
BBviV,8993,107916
WGIMR,2819,152226
Fcoqj,8496,280368
zxbcV,8663,181923
aqXjv,9906,633984
HwABJ,4740,289140
pwxsm,6858,411480
AxKjw,6259,112662
KhQou,7672,598416
FVLXv,9551,859590
LzYQM,9265,611490
eiFNn,7111,455104
HTneU,5980,304980
woWTU,7510,210280
afDKH,5053,202120
fXnQd,8381,469336
nDWOq,6344,526552
mgRkA,9793,372134
rwALY,9838,423034
bGjFI,3417,218688
OjAxV,3510,119340
pliSK,6013,456988
dkzSF,8513,553345
MuwFP,8956,698568
cfFWu,9630,799290
xfVbw,7373,530856
xBRCe,8067,580824
AiXGp,8255,462280
COxZZ,6702,288186
DgDLy,3914,324862
yqSqM,8946,831978
KuELV,6253,187590
LQmGM,7987,702856
gMrrU,7640,45840
yYKlJ,9669,396429
vlExD,3539,99092
unHPa,2809,143259
Ijovy,6185,253585
jPInm,5505,291765
gkiUJ,9217,276510
cSwhe,6160,215600
zKGLk,9050,742100
HRRep,4584,261288
cAurE,6242,436940
YhtWY,8495,50970
eSItw,8946,53676
flkSX,2958,239598
ltOdM,4637,125199
iwuQa,8205,410250
KcZRO,3457,24199
yGEPn,4604,138120
ZPCiI,4944,489456
clyey,3794,197288
ptuHY,4080,297840
DSLiG,9706,611478
tkjTV,9662,734312
jpOue,9592,700216
gHtBk,3569,42828
HaQbW,5891,200294
lPFrF,5012,335804
zNqnr,4008,208416
oSLEf,6947,639124
XOeGK,7769,295222
MkhmR,5771,230840
HDFVh,4723,28338
bZNrv,8070,742440
qqMRa,5564,105716
yuPlp,6338,221830
EgDVY,9567,736659
oJRnH,7224,180600
Ulvwf,9421,612365
Zdkte,3768,33912
vuCOP,4020,229140
kLAcH,9205,46025
XGhbO,8618,379192
XQaHJ,2744,203056
xHllz,9966,667722
XEmIJ,5902,100334
orpMr,4804,441968
jyrvB,9345,495285
DiWdM,2920,242360
pJbdt,9361,449328
aQesR,2824,211800
yaVEF,4886,420196
NRoJG,6435,379665
aTfZz,7889,583786
oWLEE,4974,64662
yutoT,8055,716895
dGvdC,3483,107973
AYYHE,4906,417010
Pqphe,2343,145266
VZEKW,2767,185389
WRVNv,6870,103050
iHfaD,8764,105168
alDAd,5695,523940
flZxQ,2374,56976
NoAhW,7256,304752
MRUez,4547,27282
jqVSB,9749,818916
aEZLq,7964,684904
jFHnp,2170,128030
niuao,9151,503305
uxoTY,6274,125480
QfxWo,7094,35470
AgdDr,3659,241494
zDqyD,6567,577896
DQdfx,7235,318340
GrqPo,8054,805400
eSTsG,6963,201927
oqAWv,7572,257448
TbVIw,7931,166551
FCIWC,7086,595224
wAqsT,6751,148522
UmHsj,9000,630000
aOMVv,2949,168093
DgKsH,3359,104129
XAQvR,2759,228997
VMttA,9734,554838
RMmcx,9660,927360
fGpJo,2975,175525
gQLfK,4700,394800
NwOBS,9557,640319
vpVkm,9826,491300
BvaxX,6098,518330
WkQEr,3434,58378
NEJMD,2963,204447
iWElQ,3774,298146
uBeRU,5519,458077
IGvms,9468,927864
QtidG,6937,55496
QAbBt,7860,133620
GlqCH,8511,851100
clIpF,4066,150442
hgYlA,4379,350320
GXuAF,3909,50817
aTYKa,2498,184852
jDKYr,3812,205848
HpDxV,7934,277690
yKFQJ,5468,32808
mYRzy,8858,434042
YbrVf,9722,933312
OnxjQ,3229,93641
TSqRr,6807,653472
NDtjR,4303,150605
kPsmd,5959,572064
GeMWZ,6005,174145
Dgwbu,8193,278562
RJOUN,4567,155278
KOOGk,9082,762888
etwzA,7065,706500
gkJwL,3878,217168
TkCEQ,5796,98532
mfVba,7780,739100
iVjoX,8836,194392
xNjcJ,2192,166592
GQUGT,7640,511880
YaHYp,2270,152090
XPLIp,8480,245920
KhXqf,2234,73722
nBQnc,2106,197964
TbFwW,8996,224900
kNhde,7480,703120
dhFID,9896,385944
EZiaQ,2489,189164
sLFmF,6060,375720
toqFu,6310,88340
PdveO,7286,670312
BzZTV,5363,284239
khBfg,2222,97768
Brbyo,7276,633012
hxCJQ,6869,329712
PXenY,2124,97704
cwtDX,3349,274618
eUPbR,6609,594810
WmlnQ,2391,88467
kOlaN,9496,151936
yrQct,3894,105138
WJdpA,8439,177219
fXWVR,6117,373137
NMxTB,2971,32681
pUtri,9478,540246
wnZIE,2338,168336
TgYFa,7063,155386
aNprq,6550,196500
FLcJk,4697,37576
DsvRZ,3025,254100
MUHIO,4289,47179
PnQku,7616,654976
auapI,9071,326556
OgydP,3042,91260
zFXxM,3623,351431
zQzLp,8204,541464
FIAJK,3402,34020
fhhcY,5284,68692
zghcv,9320,195720
KIJls,9948,89532
wdpvP,6112,36672
fFXEw,4159,41590
qYLhG,3702,159186
VuEHV,2225,189125
GlgRx,5594,525836
nvdSW,7052,676992
kOoCc,2593,194475
UbVdI,4404,154140
NssPe,6651,645147
xFuoR,4590,105570
DTMgX,2986,131384
mlJlb,7299,248166
ymBoG,6670,60030
IaTIL,6228,49824
RDRbk,4153,215956
PEdzJ,5123,471316
uvYKG,7479,52353
kaKpY,6700,46900
