StoreCode,TotalSales,TotalAmount
YUuxM,5077,396006
lIxwY,8952,823584
WRTEU,6506,156144
aYZse,4296,210504
uGymu,8167,514521
bdVkY,5113,414153
xxxdQ,5369,171808
TEoKF,5053,399187
TqvHY,9195,340215
YrCmK,4346,221646
AyODv,6465,271530
SLGvg,6253,131313
xYRIJ,7120,420080
mQdRc,3159,268515
PTuRg,4928,349888
sBYvZ,9587,834069
obwvs,8006,584438
FvafL,6185,241215
Lophj,8905,623350
kIGjc,4533,27198
hzhfC,8184,621984
VcTBw,2870,220990
SJmMg,8606,765934
eFaAS,9091,418186
GAZpr,2968,234472
RzlSK,4751,351574
WxaxZ,5062,389774
VwQUS,6917,318182
wGTkG,6350,82550
xhwRj,8805,466665
SJElI,8268,157092
KUzqX,3311,228459
aPylH,2934,196578
meNtD,4313,112138
pIQTk,9665,367270
ExDQm,3487,258038
bXRMv,5270,521730
yBnce,4978,39824
scuvi,6065,121300
pgqEq,2265,61155
ytYLT,8183,499163
LDiYP,6589,144958
WKkXA,7239,550164
ABviR,4414,344292
hJegb,6729,511404
HKTiq,7215,418470
OHnow,2121,86961
FlrAk,3625,315375
RFgpa,6130,514920
saQBN,5453,223573
Jkjcg,9740,97400
nPQjP,9020,532180
NdXau,2223,220077
eNHsM,3012,231924
ntjoe,5280,459360
uJhPn,6164,567088
AXiBL,7269,36345
CqZhn,2407,151641
CYcPN,6755,54040
DpXrY,6677,373912
JZmGM,7129,641610
NAqcA,7423,371150
lTPEo,2576,239568
sTXYe,4934,488466
gsXOr,6003,282141
YRwUE,7111,348439
RHAuO,5236,246092
INYMj,4021,96504
qNgVE,8054,475186
bPUCM,7152,679440
NyHOc,8630,491910
pwnlB,3720,230640
jcBdh,6562,459340
byOjC,6201,310050
AaqJK,4791,388071
tzcPa,8193,540738
Hkqpu,7886,496818
Iizvd,2427,92226
RDqil,3670,201850
uHVWC,8994,773484
RJhmE,5306,456316
XvqqP,7275,625650
xWhJf,2346,168912
yGLBj,2949,106164
dNYXo,3943,169549
synBh,9242,471342
hgXTv,9680,222640
QscgK,7807,421578
uDZNS,9456,898320
gYdPd,4986,149580
swMcN,2355,117750
huOCi,2955,115245
XKpkB,2574,97812
IQIoQ,4708,122408
Pqibt,4668,312756
QLYru,9966,209286
prNjp,6893,41358
ywDgw,5344,459584
EOuGi,4045,388320
qGCvQ,7087,219697
IwMFG,9144,521208
RNCWl,6318,277992
iufYB,8475,161025
anlBU,7703,754894
SPPBt,3483,163701
uDaMI,6209,440839
abUtW,8379,192717
bceYY,3574,350252
yIpfP,2949,171042
iapZh,9232,609312
xqxiX,8453,371932
GpVwe,4481,336075
TfCjo,9169,495126
uSIuL,9539,620035
DKhMG,4785,320595
UMzIr,8845,185745
JEcPe,4306,90426
dHOWb,4824,82008
MTtET,7005,119085
cDvSm,5487,104253
YqlzQ,8652,571032
TIIHZ,4385,293795
tQEig,5545,138625
zEpHg,8597,696357
EJFNk,7803,733482
AvbxV,2112,137280
HpTWl,5472,65664
QCjmN,8408,159752
tzeZO,2337,130872
Kwcjp,7620,662940
pcROx,5864,70368
gAMtd,4714,56568
VjKsx,8042,731822
svunt,5134,82144
YuwRT,4477,98494
hPeiL,4678,196476
uadTG,7484,232004
CcTQy,7072,353600
MfVCP,9149,100639
gfSXb,7693,223097
GPemI,3674,290246
LohWj,2137,211563
AlHDZ,2439,51219
rykeP,2071,200887
hAfge,9824,884160
HMraQ,2088,85608
eRGZG,9694,48470
BzeNi,5386,285458
dnagi,6136,227032
JIrDE,5198,348266
hYddv,9709,689339
NvIxY,5057,303420
geUiu,4810,399230
vFTOt,8546,299110
rLEAw,6863,528451
jTOEa,8435,404880
UufKk,5084,269452
NaMdF,3269,179795
vGgMR,7214,180350
pqzjt,6772,426636
qoWVi,2351,108146
EzcZR,9062,407790
XdLFb,2481,188556
WqIEX,9277,166986
KsXVw,6922,401476
pQOhV,3144,242088
sQwdy,7562,105868
jaMrl,5578,117138
GRjmN,6080,431680
emfQE,5954,476320
wRGlS,4455,93555
YxXHJ,5459,294786
JHBjS,6869,638817
vyoFP,7616,632128
cIism,3283,269206
OSbey,5593,508963
RLQox,9652,723900
DLXXM,2914,145700
oFMyv,7695,384750
FMBqm,6760,398840
RNPtE,8409,395223
zpakt,8568,68544
NLIXr,7025,42150
LWokn,3526,239768
mEnMN,2187,214326
jikCb,8322,790590
hMhBO,4867,321222
iPoPi,7172,537900
dqwSi,4960,267840
fQpRI,4039,117131
PqbsG,8532,460728
DTWMq,3818,309258
gwbWS,7263,515673
yaSLi,6779,169475
NSXnP,6871,158033
btuqq,5944,303144
rGKjc,9170,293440
AMajW,8352,718272
zmeiH,5585,273665
UodQV,6026,409768
kFoXg,7813,46878
aVuXr,6337,285165
uCgMd,8784,570960
hRuRL,6395,274985
tBSGm,5759,132457
QJNYu,9289,334404
NUyOZ,9271,352298
qSebG,9103,391429
HXgiL,3425,95900
dziKG,6912,649728
xjIiO,8733,620043
rpbLk,8904,427392
DZcGC,3604,36040
CRFfQ,2471,244629
OiMKI,5512,93704
BTAjc,3976,270368
XXAjT,9041,669034
IsNDn,7951,532717
QaUMN,6064,36384
wurcK,3441,292485
kpmEp,5620,264140
iyUdi,5602,184866
TUqOz,6332,354592
TQhEH,9546,152736
vNjvh,8788,421824
nCpCR,5737,550752
OisEW,4047,242820
rzWpv,8892,195624
raUeR,8122,194928
Nmidn,2281,15967
TFkna,8291,704735
fwNoW,2836,235388
Pfnjx,6845,554445
gnIxY,4870,340900
eQsqH,7575,151500
ekYdJ,7047,77517
UqncH,5487,422499
bHvQY,6764,459952
ooFMl,2414,60350
BHMMR,6802,408120
iNHre,4526,167462
vneIJ,9421,631207
LtozY,6970,501840
rDduE,6012,156312
yfBSp,7671,460260
hlorh,3046,106610
hFHEe,5907,502095
ueVpT,6096,103632
kARRM,4851,388080
HeRgG,5513,523735
KtVeF,4390,338030
TYMCc,6832,464576
rPlyx,2995,239600
RwoJX,7632,244224
RnfWE,9255,564555
dLNJC,5039,413198
wRVSD,9636,847968
naVXO,4624,332928
Vhrir,4741,317647
xnqgV,6716,33580
UAlSz,2199,186915
soSos,6723,591624
pBadJ,4557,373674
DiAjh,5205,223815
MGHhA,3960,273240
rWKmx,6081,36486
JuHHk,3919,195950
gosJF,2068,196460
wEXNf,4273,333294
erENa,4150,87150
KIYze,4409,432082
ZITXO,6084,212940
ukwKz,5063,237961
fROpz,8546,717864
SOpJC,3937,106299
dEUJN,8747,393615
SIymk,2267,199496
dGlTK,7219,649710
rKzml,2352,169344
lbbAI,3771,233802
DJjpR,7292,466688
hejzM,6555,386745
oZZEy,2219,148673
HytDf,3537,145017
ImKgR,6464,200384
bzqhj,6999,251964
JtNFm,2730,136500
gIBGn,7244,441884
BYHfs,9459,227016
jSYfC,8062,306356
XfDRz,2166,75810
wuyow,4463,352577
GhoWI,9682,58092
LWALp,8157,154983
kImZj,5781,560757
xUZHW,9212,893564
XHXCu,7243,507010
LrRYP,2954,203826
ZTCzx,3309,26472
GaflA,2471,158144
xXQVx,2623,243939
yoPMM,5172,227568
fnifp,3248,110432
UBiHD,2309,170866
pHkIy,7280,684320
hAamr,2062,47426
NGGPn,6451,193530
PieYt,6200,502200
BBviV,9760,68320
WGIMR,7972,87692
Fcoqj,6670,606970
zxbcV,9943,745725
aqXjv,5055,262860
HwABJ,6652,152996
pwxsm,6292,132132
AxKjw,8072,443960
KhQou,4144,149184
FVLXv,2925,286650
LzYQM,7484,104776
eiFNn,3652,226424
HTneU,9628,414004
woWTU,6529,91406
afDKH,2221,124376
fXnQd,2807,218946
nDWOq,9458,870136
mgRkA,9133,703241
rwALY,6746,290078
bGjFI,4374,26244
OjAxV,6628,563380
pliSK,3680,312800
dkzSF,4490,89800
MuwFP,6310,157750
cfFWu,8785,535885
xfVbw,4586,371466
xBRCe,3887,384813
AiXGp,3250,211250
COxZZ,2093,48139
DgDLy,2015,74555
yqSqM,6377,184933
KuELV,3324,179496
LQmGM,5198,119554
gMrrU,9711,436995
yYKlJ,3698,181202
vlExD,2039,116223
unHPa,7512,465744
Ijovy,6206,179974
jPInm,8519,417431
gkiUJ,3312,231840
cSwhe,5134,405586
zKGLk,9220,359580
HRRep,4035,391395
cAurE,3962,384314
YhtWY,2580,224460
eSItw,4101,86121
flkSX,9033,135495
ltOdM,6122,538736
iwuQa,9570,162690
KcZRO,4531,244674
yGEPn,4026,342210
ZPCiI,5731,280819
clyey,5428,309396
ptuHY,6934,138680
DSLiG,9964,996400
tkjTV,3132,25056
jpOue,2748,54960
gHtBk,2141,72794
HaQbW,6465,614175
lPFrF,9847,256022
zNqnr,3404,37444
oSLEf,8018,545224
XOeGK,2263,171988
MkhmR,7547,301880
HDFVh,8592,249168
bZNrv,8160,40800
qqMRa,2260,76840
yuPlp,6369,133749
EgDVY,9180,771120
oJRnH,9575,143625
Ulvwf,2996,152796
Zdkte,5216,432928
vuCOP,4055,101375
kLAcH,3563,46319
XGhbO,7735,139230
XQaHJ,7524,511632
xHllz,3442,151448
XEmIJ,7732,193300
orpMr,3763,357485
jyrvB,9492,778344
DiWdM,6577,466967
pJbdt,4937,202417
aQesR,5644,39508
yaVEF,3193,38316
NRoJG,5171,87907
aTfZz,3149,185791
oWLEE,3410,61380
yutoT,3836,49868
dGvdC,5443,136075
AYYHE,8007,232203
Pqphe,4558,214226
VZEKW,6409,551174
WRVNv,4881,165954
iHfaD,7182,452466
alDAd,5711,394059
flZxQ,8256,726528
NoAhW,3900,296400
MRUez,4518,112950
jqVSB,3500,185500
aEZLq,9005,243135
jFHnp,7974,398700
niuao,9395,845550
uxoTY,6715,335750
QfxWo,3287,305691
AgdDr,6207,86898
zDqyD,7383,428214
DQdfx,5999,293951
GrqPo,5798,504426
eSTsG,3050,149450
oqAWv,5857,415847
TbVIw,9100,109200
FCIWC,8392,67136
wAqsT,5420,216800
UmHsj,7516,308156
aOMVv,7523,255782
DgKsH,7701,438957
XAQvR,6977,69770
VMttA,8924,856704
RMmcx,8522,477232
fGpJo,4855,24275
gQLfK,3140,194680
NwOBS,6455,258200
vpVkm,8384,394048
BvaxX,4343,304010
WkQEr,9093,663789
NEJMD,3122,274736
iWElQ,8175,686700
uBeRU,5875,111625
IGvms,4837,87066
QtidG,6366,611136
QAbBt,2123,205931
GlqCH,5324,362032
clIpF,9187,716586
hgYlA,3488,320896
GXuAF,3071,168905
aTYKa,2093,117208
jDKYr,9025,613700
HpDxV,9448,453504
yKFQJ,6357,222495
mYRzy,7228,419224
YbrVf,4394,74698
OnxjQ,2344,138296
TSqRr,5067,45603
NDtjR,8313,166260
kPsmd,4983,318912
GeMWZ,4732,175084
Dgwbu,4831,439621
RJOUN,3595,79090
KOOGk,2951,129844
etwzA,6951,305844
gkJwL,7151,250285
TkCEQ,9841,236184
mfVba,8617,387765
iVjoX,9513,932274
xNjcJ,2752,165120
GQUGT,7945,389305
YaHYp,8353,576357
XPLIp,2437,87732
KhXqf,6539,477347
nBQnc,2251,189084
TbFwW,2999,17994
kNhde,7691,61528
dhFID,6500,643500
EZiaQ,9042,424974
sLFmF,2697,218457
toqFu,9147,557967
PdveO,6597,395820
BzZTV,6205,502605
khBfg,8301,340341
Brbyo,4524,153816
hxCJQ,6004,366244
PXenY,7859,620861
cwtDX,6695,642720
eUPbR,7275,698400
WmlnQ,5735,510415
kOlaN,8474,338960
yrQct,8817,149889
WJdpA,3031,69713
fXWVR,4563,173394
NMxTB,3699,66582
pUtri,4321,159877
wnZIE,8178,785088
TgYFa,5276,84416
aNprq,4526,366606
FLcJk,6492,311616
DsvRZ,4054,77026
MUHIO,9712,728400
PnQku,7436,490776
auapI,7066,113056
OgydP,9506,218638
zFXxM,6346,628254
zQzLp,8414,159866
FIAJK,8029,200725
fhhcY,3636,170892
zghcv,4128,49536
KIJls,7277,676761
wdpvP,5503,242132
fFXEw,6965,578095
qYLhG,6636,212352
VuEHV,5394,64728
GlgRx,3774,166056
nvdSW,7679,598962
kOoCc,3940,106380
UbVdI,4719,37752
NssPe,3981,278670
xFuoR,8286,306582
DTMgX,6168,437928
mlJlb,5136,205440
ymBoG,8782,377626
IaTIL,6128,245120
RDRbk,4251,340080
PEdzJ,9914,89226
uvYKG,5522,292666
kaKpY,6562,255918
SeXAD,6875,536250
QMmbL,4007,156273
AGZKo,9006,882588
TScRb,7660,566840
KGAMJ,5028,457548
JViUc,2926,277970
KAhnw,9246,240396
xhPHG,2039,167198
ZSErb,8274,463344
PuWMA,5764,570636
IXpTk,4559,132211
soqBT,3624,347904
UYTSr,5554,116634
cfLcc,8675,399050
LCmQP,5282,269382
zQebo,2159,34544
hWvFA,6844,307980
tqpRp,7407,548118
hUecU,4119,156522
wyZhm,3000,153000
EOVmQ,8468,67744
wdJWS,4551,314019
vVlLg,6111,513324
dvYIP,9362,337032
EYsXj,2781,269757
IJRUx,8072,476248
BQvxj,5375,338625
MZeaV,8725,253025
GdwjX,3607,187564
XzDRI,3807,76140
SfoCb,2340,100620
XHZpl,3369,205509
qhGWw,3450,34500
EyAMJ,4158,390852
cOkai,3340,96860
ErNKN,7711,131087
LUZXk,6023,524001
LCbTC,7192,661664
aFBqj,7341,557916
LgLtU,6549,517371
SVJuK,7639,297921
VgqlC,7173,530802
lNIwZ,8648,216200
nrDwj,7786,163506
mTYLg,7973,526218
kZqaY,8014,224392
biUrp,4984,328944
dySwt,7581,242592
nXTSo,8522,119308
NYJYP,8622,603540
TdqRz,4003,292219
DLuNM,3356,181224
iOdxH,3551,298284
gKrAl,8410,210250
qjOML,9825,442125
vzFzF,5716,422984
IedHV,7668,697788
eZrvP,5860,134780
iflfM,9590,268520
ylIMC,7288,342536
VMeqN,5754,195636
AwOZr,2321,153186
SiIRG,4876,92644
KMQJh,2770,36010
ZkYJi,3810,316230
QivYi,3885,337995
jdRdI,2534,83622
dlRPu,6947,458502
AEzua,7556,272016
udeoO,6778,250786
tIbkH,4522,31654
jnckU,4060,138040
UqKHU,6553,340756
fvvzF,5556,516708
ubBvJ,5510,187340
jcBKP,3782,253394
MZufH,5948,273608
leBWA,4055,393335
FZkIh,8306,797376
QcxGX,2474,49480
OYDFS,6073,91095
CWpDO,7667,506022
yMpVe,6603,587667
NHPBK,2440,202520
BTfXS,6732,531828
GYwgd,3235,42055
SJHSM,4076,395372
eaOwZ,5464,355160
GegCn,3764,101628
CVdHm,4026,314028
piDSU,4231,270784
uHFdq,9268,342916
VBvsZ,6907,138140
OaonV,8329,591359
WxCuC,5116,194408
lrdmQ,7206,367506
XDBOn,8321,91531
zKiCg,6859,260642
GhWjC,2387,155155
rLgcW,2940,105840
Kmhev,7243,181075
JMnTL,2415,120750
tygbv,7493,554482
KSaTN,4604,322280
kYhLY,5496,467160
IQpeV,3157,280973
SSGhM,2350,77550
qMQqC,9651,868590
iaKlv,3051,262386
uTDfX,9927,367299
EywWq,5752,333616
YsTui,4816,130032
KNCJS,4246,420354
WuKsx,5857,544701
ANVEy,8338,83380
UWaYX,3233,87291
ssYLB,2187,104976
setOB,2974,136804
hsrSA,5141,61692
kqluk,3181,292652
JYZuR,3600,226800
STRTS,9345,934500
qTePA,9821,805322
mSMBw,8593,446836
dDwYL,7623,297297
Xgsru,9439,906144
ZetEh,8124,349332
vlvxB,6933,519975
PGFlN,9189,395127
hwJkd,9469,312477
jtVyk,9844,324852
rbgKb,4518,135540
DUdIG,2989,274988
GYZVK,6186,562926
QliAf,4324,319976
NlLfn,7123,192321
tmKjH,7135,706365
kqimz,7536,384336
slAfl,6780,74580
Vahai,7202,684190
tXPLn,9262,796532
ePGqv,6112,519520
zCCRP,2743,153608
hMOUE,3913,43043
ntrCa,2838,269610
GmWQr,5321,37247
egwMA,6611,237996
HaEgD,4253,42530
xdCJc,9003,108036
okJyN,7747,131699
ThPsv,5969,119380
VWPwm,6184,74208
UdIGN,2143,165011
rHBoM,3150,40950
AjNQi,3688,184400
nHGfU,3064,254312
vwXuA,4394,298792
ZJRDH,4515,126420
KNnBR,5167,315187
JubAv,5273,116006
MJXcE,3231,61389
lzuFZ,3616,267584
NbkzT,3913,234780
dbLLF,2018,74666
CGXWX,7775,544250
Lnbox,4514,347578
OOCWw,2046,75702
oJjpd,3507,17535
gEHsH,8618,465372
wzYak,8830,741720
zgXpN,5465,344295
oyfDZ,4605,133545
OKaQl,5304,106080
rNDTc,6870,446550
vZRdZ,7730,340120
PEvtn,8221,550807
sYwQV,6686,213952
KBwCt,6396,575640
mPuGW,4415,379690
yTBDy,4951,420835
CueVE,6047,380961
qkxue,2565,166725
LYhDl,3123,128043
gndlW,4498,26988
Lmlko,6257,212738
JWBfD,8300,456500
bIJKs,6517,547428
wqsBh,2205,202860
UcLrz,6342,260022
QOSbc,8959,331483
sMqHg,7556,377800
ehiBf,2527,222376
ddZJd,2600,31200
CrzOh,2705,94675
RDaEM,8216,180752
djmvH,6928,83136
ndGUZ,2605,255290
vOfCn,2246,35936
BTaZB,6220,597120
Bxwxe,3940,224580
aaCPZ,3802,216714
BlIdp,8926,803340
VBYtQ,6247,93705
ZpOOw,9870,552720
fRyHQ,5423,130152
ttEre,2414,168980
XfzNT,3394,108608
KFoSd,3249,58482
WTDQv,8311,590081
MkNMD,5793,515577
KBamU,5844,151944
xViNc,2281,118612
gKIyA,7693,346185
OdkJD,9257,786845
zxAJF,9712,922640
Igdvq,7277,72770
wiIhA,4653,65142
FnFgI,3277,252329
wJMYW,5766,155682
mjplW,8464,550160
eDTeH,6705,616860
TIOBi,6147,331938
xwKsc,7092,99288
stMiO,9513,675423
HawXD,5017,95323
rfDaa,5192,218064
OXAud,5799,458121
lglks,2576,195776
nTacC,3410,173910
SeDoA,8309,440377
TGccw,8747,122458
XBWmR,9756,214632
gykMD,7051,126918
wEQqZ,7624,274464
NyJnU,4143,360441
DXhHc,7830,775170
qDvAh,9095,491130
nUTHk,8483,441116
acGxm,5451,490590
shnja,8484,212100
KFUGw,5299,360332
UDpYo,5897,501245
LplpW,7573,696716
aZUOR,7774,202124
FWGHn,9857,758989
LtwFp,9871,394840
bRHtm,3843,80703
MkghG,3092,154600
Ikadb,5949,190368
HZIVT,3764,237132
WDVmp,6903,89739
ozDIX,6316,75792
qIDXq,7923,134691
CTQfN,2333,102652
QgAhx,4340,351540
slAcJ,4191,108966
vmrLU,5119,424877
yTHEh,5390,415030
lGoVa,5419,265531
IRJuG,6945,83340
psBFq,6123,110214
VbuxQ,8510,272320
uKndT,7636,106904
fxCIy,2852,239568
zGyGG,2654,191088
uAkbh,9016,351624
EwABN,3273,278205
bxvtl,8868,133020
mqxxj,3795,326370
tsOJz,7317,80487
GzhSX,7429,252586
kvryu,7613,312133
ZwgUp,2772,77616
NUeWz,6529,463559
vKyIK,9489,427005
AmWQO,7209,634392
fQyRo,2568,187464
hjPHN,2444,217516
POqse,2721,272100
EVDgI,5341,432621
IPcfn,8564,411072
MeMGs,8746,201158
jAhpX,5059,349071
uGDff,8950,116350
gOkdO,8243,626468
jWIre,7702,770200
fHpMI,9713,77704
lVMVN,2202,189372
GSRWU,4199,327522
idOvW,4911,319215
VWqbE,6871,645874
vLmKV,7129,563191
aWOOV,4502,427690
kRrkx,2204,88160
QkEUL,2848,145248
uFpQH,8588,566808
rkxtL,9232,609312
talwS,4328,60592
UaAMB,4829,62777
UAeYW,7878,267852
eyUEn,5083,86411
PjnUz,5343,213720
ODyWO,5166,371952
VHTBY,4696,338112
qfuvj,3838,383800
GWKlk,6629,33145
uDRja,4703,117575
xncbm,8777,561728
QqxEp,2799,123156
QrNwO,4750,90250
Sahxf,4909,107998
oRlni,5866,387156
pWhCP,5728,85920
nYIib,9224,221376
lDLzU,3173,279224
HSBSH,9199,607134
Amagt,3571,107130
eZQuo,2701,207977
oUUDg,7269,58152
CbeQK,8783,228358
ZBfsh,9844,423292
FvhES,2310,106260
ldomP,4060,174580
QnFtv,7164,214920
eQHIq,7589,607120
rhihY,8188,556784
ScgLy,5006,50060
TxJsD,2637,261063
XgfTL,5992,473368
esjbO,8877,248556
puVXA,8652,856548
rEUwW,3894,225852
hAomW,8111,300107
HtCeM,8118,698148
AhDNA,7314,643632
KErsa,3391,30519
bfbuU,3272,297752
crBFQ,9452,160684
mFdLN,8201,278834
CVBrm,4676,205744
qDQip,5110,362810
KUxkt,9366,149856
qQbgw,9580,258660
FBeJv,5957,494431
kJFpB,2354,200090
glKdt,8148,456288
Tocnf,5939,195987
JcCWb,4669,392196
pXHPq,2502,227682
iRpPc,7633,633539
CjhMA,5387,26935
mwCWY,9553,238825
BfPZz,3777,45324
XAFCB,2317,57925
hQLuY,9381,769242
bKFVJ,8695,78255
cCncM,7769,559368
NmlOX,4134,62010
Gmust,9625,154000
Rxykd,6199,142577
oWaGI,3619,184569
RsycJ,8642,276544
RLIcT,9995,869565
xzYdQ,5608,185064
vDyzg,7493,666877
UlCVn,3403,258628
FzEpU,9215,46075
yBIot,2690,169470
iyptw,3250,224250
xutyH,9219,368760
yJMiJ,2735,117605
NDifr,2925,38025
RLjJn,3267,290763
ufPuW,3069,303831
SLgwX,4727,434884
NAEvs,8157,171297
eABiL,6641,391819
fQuLm,3745,322070
ldnYd,6345,348975
ltiCp,6754,432256
HnpRj,6143,331722
OTaJQ,3131,128371
ISWmm,9042,470184
DahmV,6382,82966
nNdzJ,8402,352884
blkyR,6782,284844
WOYco,9509,808265
pzkIS,7358,588640
qeYBQ,4707,47070
voZEK,8377,58639
rpnBO,7919,71271
ZVuTI,3450,203550
BtlKJ,5302,222684
RbQBt,6386,223510
mZDVM,5427,515565
SaNNh,5325,340800
Ksnvj,2536,60864
NlpJP,4382,70112
qDBKc,5531,298674
ELRhJ,6912,435456
mZpJm,3499,153956
Myijg,3266,156768
HESXi,3759,135324
zmKuF,2994,221556
Zhwqx,2244,60588
mrMBd,9682,832652
gRnNs,5311,366459
AEaYi,3181,104973
auACm,5919,331464
uxZcL,2904,72600
LLHRI,5415,416955
Gfuml,8583,94413
xpWFE,3671,168866
hzYwn,5589,95013
asrDF,6006,492492
WqXEo,9793,959714
UzyND,8570,162830
VfSTP,3637,218220
KICbe,9208,911592
arcPj,9639,828954
xuXJD,8728,514952
LncVn,4771,214695
DpLms,4689,56268
ukbYT,2256,157920
LUaMu,6708,650676
HlQhV,7334,410704
xqytA,2306,20754
yRrjt,7081,92053
qnaRz,8920,187320
bLEdL,2769,27690
nBWsX,6856,507344
YEDdv,4144,29008
Huqaw,3543,347214
VEMDU,2233,203203
ScRaF,8046,354024
IkEWb,2641,36974
yUAkF,5025,195975
vmMwF,5444,146988
CxgDi,7597,197522
EiFLE,6805,61245
vebAI,6215,565565
hjmEW,3522,137358
XwqDz,7738,634516
oTQNK,4961,381997
yfCFT,4218,244644
sqipH,8905,53430
vKHum,7390,480350
GJYlu,4956,168504
XsQNB,6500,351000
XyNYW,4701,79917
KfNPE,6778,74558
zWLjt,8862,150654
LBZOO,3701,125834
jBUyx,2589,209709
BkcIO,3109,74616
npohD,6936,457776
oHlSy,4240,292560
ORjNJ,5022,241056
nMeRc,4542,372444
KPZsa,6986,321356
HjFMY,7492,52444
ZfISm,9836,560652
xdQSe,9416,913352
WZjPt,4570,191940
uJKMn,9006,360240
ycZWf,9002,45010
jzDgS,5929,337953
ThCjH,8925,633675
LHQkS,8498,688338
sEorK,9564,870324
mlKgn,5590,553410
wywHO,5223,41784
YBGmN,6410,192300
jBTfn,8666,138656
NxHAX,3690,95940
BtXrB,8168,792296
SIGvq,5917,384605
YUuxM,9181,743661
lIxwY,4833,140157
WRTEU,3498,59466
aYZse,4134,326586
uGymu,4557,259749
bdVkY,2517,52857
xxxdQ,7616,182784
TEoKF,6438,218892
TqvHY,8879,79911
YrCmK,7601,516868
AyODv,3424,30816
SLGvg,8123,316797
xYRIJ,2654,246822
mQdRc,6971,243985
PTuRg,5375,295625
sBYvZ,7889,142002
obwvs,5469,207822
FvafL,5331,122613
Lophj,4117,255254
kIGjc,9754,429176
hzhfC,3163,167639
VcTBw,3989,47868
SJmMg,3932,74708
