StoreCode,TotalSales,TotalAmount
rpbLk,6763,216416
DZcGC,3821,164303
CRFfQ,2824,245688
OiMKI,7625,388875
BTAjc,5865,486795
XXAjT,7221,678774
IsNDn,3009,57171
QaUMN,7407,125919
wurcK,7640,725800
kpmEp,5804,325024
iyUdi,5619,129237
TUqOz,8694,573804
TQhEH,4230,346860
vNjvh,5084,233864
nCpCR,2836,172996
OisEW,3802,319368
rzWpv,2282,125510
raUeR,7250,536500
Nmidn,2181,139584
TFkna,9894,435336
fwNoW,3089,206963
Pfnjx,4208,239856
gnIxY,8853,841035
eQsqH,8712,609840
ekYdJ,7282,174768
UqncH,9172,880512
bHvQY,4660,242320
ooFMl,6028,253176
BHMMR,6886,488906
iNHre,3028,60560
vneIJ,2502,120096
LtozY,8655,363510
rDduE,4716,141480
yfBSp,7296,269952
hlorh,9470,265160
hFHEe,9248,425408
ueVpT,7118,619266
kARRM,2216,33240
HeRgG,4809,269304
KtVeF,3681,139878
TYMCc,7438,126446
rPlyx,9264,157488
RwoJX,2294,77996
RnfWE,5147,51470
dLNJC,6213,428697
wRVSD,4948,336464
naVXO,9510,580110
Vhrir,3313,102703
xnqgV,9994,559664
UAlSz,2292,167316
soSos,4308,288636
pBadJ,7232,658112
DiAjh,5960,351640
MGHhA,7223,606732
rWKmx,5834,262530
JuHHk,3684,62628
gosJF,9608,739816
wEXNf,8911,392084
erENa,3585,17925
KIYze,8670,346800
ZITXO,6930,450450
ukwKz,9840,511680
fROpz,4822,212168
SOpJC,2241,62748
dEUJN,5958,452808
SIymk,7170,365670
dGlTK,4176,342432
rKzml,3519,24633
lbbAI,3714,219126
DJjpR,6422,211926
hejzM,5033,25165
oZZEy,5376,118272
HytDf,2866,108908
ImKgR,6292,434148
bzqhj,4530,140430
JtNFm,2835,124740
gIBGn,4930,207060
BYHfs,6352,241376
jSYfC,9220,368800
XfDRz,8514,510840
wuyow,3051,134244
GhoWI,4938,197520
LWALp,6665,539865
kImZj,2000,120000
xUZHW,4182,317832
XHXCu,5420,151760
LrRYP,9119,756877
ZTCzx,2589,126861
GaflA,7139,542564
xXQVx,4216,231880
yoPMM,8870,771690
fnifp,6954,48678
UBiHD,8898,747432
pHkIy,7528,745272
hAamr,7693,176939
NGGPn,3059,104006
PieYt,8092,623084
BBviV,8971,269130
WGIMR,7501,705094
Fcoqj,4060,247660
zxbcV,8932,205436
aqXjv,8589,463806
HwABJ,7226,419108
pwxsm,6064,582144
AxKjw,9320,689680
KhQou,2844,184860
FVLXv,3073,165942
LzYQM,6262,594890
eiFNn,3598,50372
HTneU,4740,161160
woWTU,5906,129932
afDKH,5507,247815
fXnQd,9890,652740
nDWOq,2718,89694
mgRkA,6364,566396
rwALY,6485,466920
bGjFI,9654,424776
OjAxV,8668,719444
pliSK,5202,416160
dkzSF,7852,196300
MuwFP,3652,178948
cfFWu,7066,141320
xfVbw,8375,619750
xBRCe,7842,548940
AiXGp,3735,93375
COxZZ,2824,67776
DgDLy,5612,134688
yqSqM,4442,31094
KuELV,3604,317152
LQmGM,6216,317016
gMrrU,4054,141890
yYKlJ,5923,35538
vlExD,2003,164246
unHPa,8727,244356
Ijovy,6219,149256
jPInm,7365,206220
gkiUJ,3384,121824
cSwhe,5641,129743
zKGLk,9472,75776
HRRep,4994,349580
cAurE,6102,463752
YhtWY,7763,232890
eSItw,5585,128455
flkSX,3174,31740
ltOdM,7336,601552
iwuQa,7793,623440
KcZRO,8627,120778
yGEPn,2743,49374
ZPCiI,5709,388212
clyey,3358,265282
ptuHY,4762,152384
DSLiG,7533,60264
tkjTV,7626,549072
jpOue,7310,562870
gHtBk,3055,198575
HaQbW,2854,168386
lPFrF,3560,274120
zNqnr,7241,724100
oSLEf,8709,522540
XOeGK,2094,205212
MkhmR,8454,135264
HDFVh,2347,100921
bZNrv,9206,515536
qqMRa,6869,686900
yuPlp,9400,667400
EgDVY,8029,489769
oJRnH,5783,173490
Ulvwf,8889,808899
Zdkte,9701,446246
vuCOP,3848,227032
kLAcH,5661,486846
XGhbO,7185,682575
XQaHJ,3341,116935
xHllz,5935,344230
XEmIJ,8448,658944
orpMr,5601,543297
jyrvB,2863,111657
DiWdM,5491,274550
pJbdt,3561,270636
aQesR,6872,597864
yaVEF,7552,551296
NRoJG,8292,132672
aTfZz,3143,273441
oWLEE,9946,407786
yutoT,3401,306090
dGvdC,3645,29160
AYYHE,8212,451660
Pqphe,3364,238844
VZEKW,9445,632815
WRVNv,8173,694705
iHfaD,3749,89976
alDAd,9066,326376
flZxQ,3341,76843
NoAhW,6717,510492
MRUez,7202,381706
jqVSB,4446,120042
aEZLq,3236,255644
jFHnp,9135,100485
niuao,3394,315642
uxoTY,4661,270338
QfxWo,6070,473460
AgdDr,4425,380550
zDqyD,9099,90990
DQdfx,6696,314712
GrqPo,5657,401647
eSTsG,4267,25602
oqAWv,8378,385388
TbVIw,9197,395471
FCIWC,7129,78419
wAqsT,6811,633423
UmHsj,9940,844900
aOMVv,7147,385938
DgKsH,3980,31840
XAQvR,7266,232512
VMttA,5752,241584
RMmcx,6368,101888
fGpJo,6579,157896
gQLfK,9846,748296
NwOBS,7894,355230
vpVkm,2404,86544
BvaxX,5329,357043
WkQEr,5072,177520
NEJMD,4876,438840
iWElQ,8648,596712
uBeRU,7065,211950
IGvms,8041,522665
QtidG,7440,647280
QAbBt,6569,381002
GlqCH,7867,495621
clIpF,8947,894700
hgYlA,4162,141508
GXuAF,4628,411892
aTYKa,3480,285360
jDKYr,7696,307840
HpDxV,5628,410844
yKFQJ,6079,431609
mYRzy,2768,193760
YbrVf,4431,305739
OnxjQ,9012,306408
TSqRr,9356,402308
NDtjR,4331,385459
kPsmd,8892,177840
GeMWZ,5566,233772
Dgwbu,4713,381753
RJOUN,8787,421776
KOOGk,7345,117520
etwzA,5767,132641
gkJwL,2558,222546
TkCEQ,7799,171578
mfVba,8493,416157
iVjoX,7912,466808
xNjcJ,4254,191430
GQUGT,4986,418824
YaHYp,3419,198302
XPLIp,5576,340136
KhXqf,2823,271008
nBQnc,9542,257634
TbFwW,9406,470300
kNhde,2310,200970
dhFID,7522,503974
EZiaQ,9574,105314
sLFmF,9842,787360
toqFu,2393,110078
PdveO,3117,18702
BzZTV,2450,98000
khBfg,3134,250720
Brbyo,4429,93009
hxCJQ,7119,519687
PXenY,8122,105586
cwtDX,5986,490852
eUPbR,8677,555328
WmlnQ,4327,43270
kOlaN,9664,676480
yrQct,4347,43470
WJdpA,4443,35544
fXWVR,5807,534244
NMxTB,8282,571458
pUtri,7073,473891
wnZIE,7662,145578
TgYFa,5195,425990
aNprq,3869,92856
FLcJk,7292,597944
DsvRZ,9723,233352
MUHIO,9366,430836
PnQku,2573,239289
auapI,6290,377400
OgydP,7868,243908
zFXxM,2670,82770
zQzLp,9404,771128
FIAJK,6915,470220
fhhcY,6687,213984
zghcv,6452,212916
KIJls,8439,616047
wdpvP,7097,425820
fFXEw,8638,647850
qYLhG,9085,345230
VuEHV,7876,346544
GlgRx,4012,332996
nvdSW,4401,391689
kOoCc,4643,148576
UbVdI,3717,174699
NssPe,8217,476586
xFuoR,4529,76993
DTMgX,9483,644844
mlJlb,8204,738360
ymBoG,4083,338889
IaTIL,6277,288742
RDRbk,6491,279113
PEdzJ,2879,20153
uvYKG,7726,169972
kaKpY,4887,175932
SeXAD,6300,94500
QMmbL,6448,219232
AGZKo,5479,87664
TScRb,9258,694350
KGAMJ,4255,272320
JViUc,2557,127850
KAhnw,3662,51268
xhPHG,8302,796992
ZSErb,9872,572576
PuWMA,7781,381269
IXpTk,5422,276522
soqBT,4525,99550
UYTSr,9403,282090
cfLcc,2553,89355
LCmQP,4022,366002
zQebo,7183,474078
hWvFA,5722,165938
tqpRp,2246,13476
hUecU,6420,327420
wyZhm,9596,575760
EOVmQ,9730,233520
wdJWS,2339,163730
vVlLg,9060,706680
dvYIP,3336,290232
EYsXj,4164,324792
IJRUx,4103,385682
BQvxj,3267,124146
MZeaV,5900,271400
GdwjX,9099,282069
XzDRI,7584,712896
SfoCb,3703,85169
XHZpl,7731,440667
qhGWw,6779,549099
EyAMJ,8287,389489
cOkai,9275,371000
ErNKN,2164,190432
LUZXk,4364,209472
LCbTC,4896,254592
aFBqj,9766,292980
LgLtU,2404,112988
SVJuK,9855,571590
VgqlC,4612,355124
lNIwZ,5261,326182
nrDwj,8997,278907
mTYLg,9367,196707
kZqaY,8538,563508
biUrp,4926,280782
dySwt,4487,166019
nXTSo,5121,389196
NYJYP,9913,743475
TdqRz,3274,111316
DLuNM,3510,259740
iOdxH,6980,600280
gKrAl,2140,156220
qjOML,8106,697116
vzFzF,2307,20763
IedHV,7569,499554
eZrvP,5999,143976
iflfM,8785,702800
ylIMC,8907,703653
VMeqN,8236,172956
AwOZr,8281,745290
SiIRG,7375,597375
KMQJh,7936,388864
ZkYJi,4592,197456
QivYi,4166,124980
jdRdI,2995,209650
dlRPu,9200,101200
AEzua,9670,280430
udeoO,2093,131859
tIbkH,8009,560630
jnckU,6756,560748
UqKHU,5390,64680
fvvzF,3287,302404
ubBvJ,3759,233058
jcBKP,5156,159836
MZufH,6243,318393
leBWA,9667,164339
FZkIh,7383,428214
QcxGX,9931,327723
OYDFS,7292,182300
CWpDO,3222,296424
yMpVe,7747,309880
NHPBK,5027,45243
BTfXS,4778,76448
GYwgd,6674,440484
SJHSM,6075,328050
eaOwZ,6182,142186
GegCn,3506,319046
CVdHm,3689,132804
piDSU,8368,267776
uHFdq,9330,503820
VBvsZ,3524,313636
OaonV,4404,325896
WxCuC,4647,357819
lrdmQ,2141,74935
XDBOn,3878,46536
zKiCg,3569,260537
GhWjC,5044,55484
rLgcW,7624,167728
Kmhev,6599,580712
JMnTL,6998,335904
tygbv,2437,243700
KSaTN,6303,151272
kYhLY,9542,66794
IQpeV,5736,378576
SSGhM,6079,30395
qMQqC,5849,233960
iaKlv,5246,325252
uTDfX,7014,568134
EywWq,2220,222000
YsTui,9287,659377
KNCJS,5794,121674
WuKsx,8927,633817
ANVEy,3115,99680
UWaYX,9474,786342
ssYLB,6853,527681
setOB,4596,55152
hsrSA,6832,191296
kqluk,7515,202905
JYZuR,7764,605592
STRTS,3831,218367
qTePA,2805,230010
mSMBw,8590,627070
dDwYL,7500,322500
Xgsru,5956,375228
ZetEh,6293,440510
vlvxB,2347,112656
PGFlN,9017,865632
hwJkd,9278,640182
jtVyk,3370,313410
rbgKb,7577,90924
DUdIG,5022,296298
GYZVK,7711,678568
QliAf,9693,213246
NlLfn,5567,556700
tmKjH,2025,115425
kqimz,5731,515790
slAfl,8977,233402
Vahai,6290,220150
tXPLn,2561,79391
ePGqv,9588,239700
zCCRP,2437,204708
hMOUE,9625,231000
ntrCa,4714,296982
GmWQr,4296,128880
egwMA,8347,534208
HaEgD,2481,230733
xdCJc,4394,333944
okJyN,5325,308850
ThPsv,2512,213520
VWPwm,7422,734778
UdIGN,5005,375375
rHBoM,8779,500403
AjNQi,2345,65660
nHGfU,9737,681590
vwXuA,8613,757944
ZJRDH,3681,51534
KNnBR,5230,366100
JubAv,8367,660993
MJXcE,9779,635635
lzuFZ,5128,271784
NbkzT,3996,207792
dbLLF,9399,216177
CGXWX,9530,867230
Lnbox,7935,79350
OOCWw,4090,216770
oJjpd,8520,255600
gEHsH,3305,231350
wzYak,2173,60844
zgXpN,2394,162792
oyfDZ,8249,197976
OKaQl,3191,303145
rNDTc,2265,120045
vZRdZ,9604,777924
PEvtn,4062,357456
sYwQV,6816,184032
KBwCt,3831,61296
mPuGW,5555,355520
yTBDy,5728,246304
CueVE,2172,184620
qkxue,7011,567891
LYhDl,6600,508200
gndlW,8743,262290
Lmlko,7341,117456
JWBfD,3893,35037
bIJKs,8072,613472
wqsBh,8691,338949
UcLrz,9800,940800
QOSbc,7491,149820
sMqHg,2663,45271
ehiBf,5627,39389
ddZJd,8194,335954
CrzOh,2437,192523
RDaEM,4845,232560
djmvH,7960,374120
ndGUZ,5937,379968
vOfCn,9007,882686
BTaZB,7773,85503
Bxwxe,5090,432650
aaCPZ,4866,360084
BlIdp,8736,314496
VBYtQ,9062,879014
ZpOOw,2821,98735
fRyHQ,7658,421190
ttEre,9296,697200
XfzNT,9777,78216
KFoSd,3684,368400
WTDQv,5372,402900
MkNMD,8652,596988
KBamU,7636,503976
xViNc,4805,148955
gKIyA,3769,241216
OdkJD,9377,178163
zxAJF,5379,516384
Igdvq,7673,529437
wiIhA,7567,52969
FnFgI,5201,390075
wJMYW,8797,475038
mjplW,9990,189810
eDTeH,6241,149784
TIOBi,2513,138215
xwKsc,9028,514596
stMiO,3206,166712
HawXD,6258,125160
rfDaa,2053,190929
OXAud,3854,169576
lglks,7613,403489
nTacC,8872,762992
SeDoA,9073,771205
TGccw,8900,881100
XBWmR,2488,47272
gykMD,5547,360555
wEQqZ,7646,550512
NyJnU,5296,42368
DXhHc,7705,624105
qDvAh,8360,601920
nUTHk,3828,336864
acGxm,2524,179204
shnja,3958,182068
KFUGw,2454,211044
UDpYo,3914,31312
LplpW,4705,103510
aZUOR,8507,527434
FWGHn,5711,296972
LtwFp,9084,890232
bRHtm,8181,548127
MkghG,3399,115566
Ikadb,7457,521990
HZIVT,5969,590931
WDVmp,5492,291076
ozDIX,9292,780528
qIDXq,9120,711360
CTQfN,3601,320489
QgAhx,3004,54072
slAcJ,7336,352128
vmrLU,8677,624744
yTHEh,6475,615125
lGoVa,4805,418035
IRJuG,5640,490680
psBFq,5465,409875
VbuxQ,7414,215006
uKndT,5781,271707
fxCIy,9093,663789
zGyGG,9967,857162
uAkbh,4853,262062
EwABN,6726,73986
bxvtl,5624,517408
mqxxj,6325,139150
tsOJz,7789,537441
GzhSX,8473,296555
kvryu,2757,38598
ZwgUp,2177,169806
NUeWz,4832,328576
vKyIK,2450,63700
AmWQO,7273,36365
fQyRo,7494,89928
hjPHN,7520,511360
POqse,8762,315432
EVDgI,9483,701742
IPcfn,2358,61308
MeMGs,6636,497700
jAhpX,5952,83328
uGDff,6455,522855
gOkdO,9170,146720
jWIre,3560,121040
fHpMI,6119,201927
lVMVN,5744,425056
GSRWU,6247,337338
idOvW,2687,83297
VWqbE,8128,609600
vLmKV,5710,245530
aWOOV,9491,844699
kRrkx,2697,89001
QkEUL,5817,447909
uFpQH,6702,542862
rkxtL,9772,234528
talwS,6513,358215
UaAMB,5163,92934
UAeYW,7439,74390
eyUEn,6924,283884
PjnUz,2299,119548
ODyWO,9202,184040
VHTBY,6355,597370
qfuvj,7349,426242
GWKlk,6833,539807
uDRja,8931,428688
xncbm,2684,139568
QqxEp,3289,259831
QrNwO,5795,336110
Sahxf,4933,424238
oRlni,3835,111215
pWhCP,6163,135586
nYIib,9519,552102
lDLzU,2337,175275
HSBSH,3688,154896
Amagt,5529,237747
eZQuo,5366,440012
oUUDg,5941,469339
CbeQK,4291,240296
ZBfsh,2995,278535
FvhES,7055,282200
ldomP,6994,524550
QnFtv,5056,278080
eQHIq,6834,246024
rhihY,5179,321098
ScgLy,3213,186354
TxJsD,3128,103224
XgfTL,3525,88125
esjbO,8879,426192
puVXA,8691,669207
rEUwW,5244,304152
hAomW,9893,821119
HtCeM,3772,109388
AhDNA,9254,545986
KErsa,9317,838530
bfbuU,9977,768229
crBFQ,7899,608223
mFdLN,7814,125024
CVBrm,4332,90972
qDQip,3363,131157
KUxkt,3665,216235
qQbgw,3426,65094
FBeJv,4365,39285
kJFpB,8987,71896
glKdt,9324,503496
Tocnf,3066,300468
JcCWb,4489,58357
pXHPq,8137,650960
iRpPc,8912,222800
CjhMA,3681,62577
mwCWY,2892,167736
BfPZz,6597,507969
XAFCB,2283,141546
hQLuY,6122,532614
bKFVJ,5584,173104
cCncM,6233,423844
NmlOX,8480,135680
Gmust,2756,272844
Rxykd,2859,188694
oWaGI,5674,113480
RsycJ,4421,305049
RLIcT,7409,592720
xzYdQ,4998,109956
vDyzg,8970,879060
UlCVn,4447,48917
FzEpU,7491,419496
yBIot,4504,22520
iyptw,2463,41871
xutyH,6728,181656
yJMiJ,7452,74520
NDifr,6197,55773
RLjJn,3830,268100
ufPuW,8715,209160
SLgwX,4164,154068
NAEvs,9122,738882
eABiL,9071,507976
fQuLm,3660,186660
ldnYd,2322,65016
ltiCp,2092,27196
HnpRj,4479,295614
OTaJQ,3935,196750
ISWmm,5736,298272
DahmV,4180,125400
nNdzJ,9108,755964
blkyR,4511,221039
WOYco,9090,163620
pzkIS,2506,248094
qeYBQ,3242,64840
voZEK,4574,22870
rpnBO,5261,378792
ZVuTI,8122,138074
BtlKJ,2451,178923
RbQBt,7374,228594
mZDVM,8521,221546
SaNNh,6651,246087
Ksnvj,5731,280819
NlpJP,9464,918008
qDBKc,5889,200226
ELRhJ,3886,272020
mZpJm,8192,557056
Myijg,5933,397511
HESXi,2461,115667
zmKuF,2949,23592
Zhwqx,8886,764196
mrMBd,5418,227556
gRnNs,3554,216794
AEaYi,4503,279186
auACm,3561,202977
uxZcL,3263,319774
LLHRI,3927,231693
Gfuml,6759,223047
xpWFE,3874,340912
hzYwn,2090,98230
asrDF,2165,212170
WqXEo,3707,281732
UzyND,7295,131310
VfSTP,4301,98923
KICbe,8931,428688
arcPj,2303,204967
xuXJD,9234,156978
LncVn,5447,517465
DpLms,5332,325252
ukbYT,5034,276870
LUaMu,4062,77178
HlQhV,5125,189625
xqytA,7797,452226
yRrjt,7615,83765
qnaRz,8357,727059
bLEdL,6538,470736
nBWsX,5181,404118
YEDdv,6676,453968
Huqaw,8786,492016
VEMDU,9880,622440
ScRaF,6682,73502
IkEWb,3653,76713
yUAkF,5239,136214
vmMwF,6229,155725
CxgDi,3319,66380
EiFLE,7811,492093
vebAI,8260,627760
hjmEW,3250,211250
XwqDz,5529,221160
oTQNK,9932,278096
yfCFT,4863,87534
sqipH,5096,305760
vKHum,3442,141122
GJYlu,8576,437376
XsQNB,7963,541484
XyNYW,5046,131196
KfNPE,4000,372000
zWLjt,6163,443736
LBZOO,4474,331076
jBUyx,9962,906542
BkcIO,3595,186940
npohD,4373,131190
oHlSy,3601,180050
ORjNJ,6972,397404
nMeRc,7407,518490
KPZsa,7299,700704
HjFMY,9967,79736
ZfISm,9672,764088
xdQSe,7676,353096
WZjPt,7324,703104
uJKMn,7051,155122
ycZWf,6301,346555
jzDgS,5311,100909
ThCjH,8490,127350
LHQkS,7296,386688
sEorK,9428,273412
mlKgn,7407,251838
wywHO,4894,132138
YBGmN,6863,96082
jBTfn,7869,424926
NxHAX,3769,248754
BtXrB,9971,69797
SIGvq,5869,193677
YUuxM,7816,289192
lIxwY,5881,247002
WRTEU,9730,778400
aYZse,4263,200361
uGymu,3593,197615
bdVkY,9590,604170
xxxdQ,9176,477152
TEoKF,6506,318794
TqvHY,4437,195228
YrCmK,3904,320128
AyODv,8318,49908
SLGvg,5899,589900
xYRIJ,7869,456402
mQdRc,3035,203345
PTuRg,6414,295044
sBYvZ,3649,65682
obwvs,5097,178395
FvafL,4760,133280
Lophj,8491,161329
kIGjc,3534,353400
hzhfC,5650,412450
VcTBw,6639,570954
SJmMg,9564,468636
eFaAS,8777,78993
GAZpr,7734,618720
RzlSK,4914,378378
WxaxZ,8965,466180
VwQUS,3052,109872
wGTkG,8094,315666
xhwRj,7641,397332
SJElI,8232,214032
KUzqX,3115,168210
aPylH,6182,228734
meNtD,8223,411150
pIQTk,3920,266560
ExDQm,2205,183015
bXRMv,7693,761607
yBnce,8810,140960
scuvi,9022,243594
pgqEq,9658,144870
ytYLT,3965,111020
LDiYP,6446,257840
WKkXA,2270,192950
ABviR,5125,76875
hJegb,2167,91014
HKTiq,8719,488264
OHnow,9245,295840
FlrAk,5683,431908
RFgpa,2804,109356
saQBN,3004,111148
Jkjcg,7529,52703
nPQjP,4650,311550
NdXau,7448,119168
eNHsM,2006,38114
ntjoe,6508,455560
uJhPn,9627,202167
AXiBL,7115,320175
CqZhn,3886,291450
CYcPN,3535,197960
DpXrY,6609,641073
JZmGM,3063,183780
NAqcA,2558,161154
lTPEo,2254,114954
sTXYe,4060,316680
gsXOr,5845,157815
YRwUE,5471,454093
RHAuO,8301,356943
INYMj,5954,291746
qNgVE,8088,161760
bPUCM,5059,308599
NyHOc,2413,190627
pwnlB,8347,600984
jcBdh,2179,117666
byOjC,2143,120008
AaqJK,3871,34839
tzcPa,6195,266385
Hkqpu,8659,675402
Iizvd,8835,362235
RDqil,9859,138026
uHVWC,5082,218526
RJhmE,3827,110983
XvqqP,3344,53504
xWhJf,6562,282166
yGLBj,4182,66912
dNYXo,5183,160673
synBh,8568,565488
hgXTv,7828,195700
QscgK,2736,109440
uDZNS,4176,329904
gYdPd,6487,590317
swMcN,3771,101817
huOCi,8132,121980
XKpkB,8552,487464
