StoreCode,TotalSales,TotalAmount
ozDIX,6680,187040
qIDXq,4674,56088
CTQfN,8910,204930
QgAhx,3763,274699
slAcJ,5939,190048
vmrLU,5299,95382
yTHEh,2166,62814
lGoVa,7341,682713
IRJuG,8993,557566
psBFq,3641,287639
VbuxQ,5565,406245
uKndT,3753,127602
fxCIy,3339,16695
zGyGG,3892,252980
uAkbh,8848,707840
EwABN,2112,202752
bxvtl,6008,558744
mqxxj,9265,120445
tsOJz,5789,81046
GzhSX,8681,156258
kvryu,5874,140976
ZwgUp,4957,262721
NUeWz,5711,34266
vKyIK,9854,551824
AmWQO,9803,637195
fQyRo,5321,101099
hjPHN,3215,311855
POqse,9678,541968
EVDgI,7420,341320
IPcfn,3285,279225
MeMGs,4167,254187
jAhpX,2394,40698
uGDff,9312,400416
gOkdO,5364,123372
jWIre,7634,83974
fHpMI,2174,210878
lVMVN,3869,88987
GSRWU,8428,750092
idOvW,8649,259470
VWqbE,3736,287672
vLmKV,3328,83200
aWOOV,4158,54054
kRrkx,4973,402813
QkEUL,3948,146076
uFpQH,5696,239232
rkxtL,7191,201348
talwS,7597,341865
UaAMB,2749,258406
UAeYW,8124,788028
eyUEn,2460,135300
PjnUz,9326,876644
ODyWO,8326,74934
VHTBY,2729,193759
qfuvj,4925,132975
GWKlk,8877,630267
uDRja,4757,466186
xncbm,7985,447160
QqxEp,8967,277977
QrNwO,6197,501957
Sahxf,9483,426735
oRlni,9508,713100
pWhCP,8305,523215
nYIib,7966,477960
lDLzU,8629,698949
HSBSH,6587,79044
Amagt,6057,302850
eZQuo,3491,237388
oUUDg,3678,187578
CbeQK,6626,496950
ZBfsh,8083,137411
FvhES,5344,165664
ldomP,4144,240352
QnFtv,7857,754272
eQHIq,8152,154888
rhihY,4357,213493
ScgLy,6874,563668
TxJsD,3340,233800
XgfTL,3760,195520
esjbO,8071,161420
puVXA,8078,735098
rEUwW,8026,385248
hAomW,5827,145675
HtCeM,7796,288452
AhDNA,8262,289170
KErsa,6113,348441
bfbuU,7371,184275
crBFQ,2566,48754
mFdLN,6179,203907
CVBrm,6750,303750
qDQip,3761,33849
KUxkt,6183,352431
qQbgw,6687,461403
FBeJv,9526,542982
kJFpB,2853,128385
glKdt,2454,125154
Tocnf,3575,92950
JcCWb,5555,383295
pXHPq,9193,312562
iRpPc,8308,531712
CjhMA,3355,275110
mwCWY,7190,683050
BfPZz,5757,143925
XAFCB,6050,580800
hQLuY,6739,47173
bKFVJ,6342,564438
cCncM,8751,122514
NmlOX,2902,174120
Gmust,9378,712728
Rxykd,9077,136155
oWaGI,7795,709345
RsycJ,7371,272727
RLIcT,9006,405270
xzYdQ,3897,261099
vDyzg,2171,13026
UlCVn,9113,729040
FzEpU,7109,305687
yBIot,3636,189072
iyptw,9447,226728
xutyH,6591,158184
yJMiJ,5101,76515
NDifr,6778,542240
RLjJn,2672,195056
ufPuW,4116,94668
SLgwX,9977,688413
NAEvs,8938,366458
eABiL,5697,91152
fQuLm,3185,152880
ldnYd,3182,149554
ltiCp,5010,85170
HnpRj,9350,411400
OTaJQ,6614,469594
ISWmm,6299,308651
DahmV,2336,123808
nNdzJ,2840,147680
blkyR,3389,40668
WOYco,7785,124560
pzkIS,6598,488252
qeYBQ,5072,187664
voZEK,5867,152542
rpnBO,8141,317499
ZVuTI,6292,182468
BtlKJ,2708,35204
RbQBt,8503,637725
mZDVM,9941,626283
SaNNh,9503,475150
Ksnvj,5792,57920
NlpJP,2173,158629
qDBKc,9548,95480
ELRhJ,6894,89622
mZpJm,6304,466496
Myijg,8798,686244
HESXi,2171,108550
zmKuF,4968,322920
Zhwqx,4925,364450
mrMBd,5461,436880
gRnNs,7864,212328
AEaYi,9337,233425
auACm,4628,111072
uxZcL,3280,72160
LLHRI,5172,393072
Gfuml,2256,191760
xpWFE,3102,189222
hzYwn,3709,293011
asrDF,7573,249909
WqXEo,8967,681492
UzyND,7053,190431
VfSTP,6059,278714
KICbe,3706,211242
arcPj,9785,567530
xuXJD,7587,45522
LncVn,9304,251208
DpLms,3705,292695
ukbYT,2667,202692
LUaMu,9554,917184
HlQhV,2303,165816
xqytA,9383,459767
yRrjt,7970,422410
qnaRz,8762,613340
bLEdL,9250,425500
nBWsX,5355,144585
YEDdv,2179,163425
Huqaw,4984,104664
VEMDU,8947,492085
ScRaF,5473,481624
IkEWb,2043,67419
yUAkF,2712,59664
vmMwF,9007,441343
CxgDi,5565,356160
EiFLE,4701,347874
vebAI,5486,394992
hjmEW,3063,232788
XwqDz,8214,328560
oTQNK,8397,579393
yfCFT,8995,161910
sqipH,9384,609960
vKHum,8101,251131
GJYlu,8802,387288
XsQNB,2866,146166
XyNYW,9211,442128
KfNPE,5031,155961
zWLjt,9725,116700
LBZOO,4049,28343
jBUyx,9938,894420
BkcIO,8334,450036
npohD,6594,547302
oHlSy,8486,848600
ORjNJ,7400,688200
nMeRc,4645,385535
KPZsa,4584,453816
HjFMY,9316,540328
ZfISm,4394,241670
xdQSe,8950,366950
WZjPt,8109,567630
uJKMn,4593,220464
ycZWf,8512,783104
jzDgS,4475,366950
ThCjH,7533,677970
LHQkS,3200,115200
sEorK,4699,432308
mlKgn,2388,117012
wywHO,3453,141573
YBGmN,8146,65168
jBTfn,5137,354453
NxHAX,8003,40015
BtXrB,2198,96712
SIGvq,6048,193536
YUuxM,6863,418643
lIxwY,2328,74496
WRTEU,7987,351428
aYZse,4016,385536
uGymu,9727,243175
bdVkY,9960,298800
xxxdQ,4667,434031
TEoKF,5159,381766
TqvHY,7948,341764
YrCmK,5326,63912
AyODv,4559,241627
SLGvg,9045,750735
xYRIJ,9957,607377
mQdRc,6883,468044
PTuRg,7781,171182
sBYvZ,6640,225760
obwvs,4828,391068
FvafL,6775,54200
Lophj,2623,125904
kIGjc,2359,207592
hzhfC,9057,371337
VcTBw,3261,52176
SJmMg,7607,45642
eFaAS,4853,126178
GAZpr,5352,278304
RzlSK,8206,131296
WxaxZ,6394,147062
VwQUS,7214,548264
wGTkG,6119,342664
xhwRj,5755,345300
SJElI,3867,100542
KUzqX,4623,314364
aPylH,2612,172392
meNtD,9371,131194
pIQTk,7371,191646
ExDQm,8463,330057
bXRMv,3388,149072
yBnce,4442,53304
scuvi,2841,25569
pgqEq,8836,636192
ytYLT,4305,142065
LDiYP,5207,510286
WKkXA,7717,470737
ABviR,2351,232749
hJegb,3221,312437
HKTiq,3118,224496
OHnow,6467,362152
FlrAk,8325,524475
RFgpa,5350,267500
saQBN,6425,623225
Jkjcg,3130,53210
nPQjP,3852,373644
NdXau,4486,58318
eNHsM,2658,257826
ntjoe,9373,468650
uJhPn,7662,260508
AXiBL,5155,443330
CqZhn,5646,513786
CYcPN,7909,601084
DpXrY,9024,45120
JZmGM,9017,622173
NAqcA,2912,26208
lTPEo,8298,688734
sTXYe,8135,178970
gsXOr,3731,242515
YRwUE,8883,666225
RHAuO,5918,449768
INYMj,6599,257361
qNgVE,5132,71848
bPUCM,6780,244080
NyHOc,8737,812541
pwnlB,9484,341424
jcBdh,6846,171150
byOjC,9502,703148
AaqJK,8480,754720
tzcPa,7972,773284
Hkqpu,7738,54166
Iizvd,7463,417928
RDqil,2278,186796
uHVWC,8092,542164
RJhmE,7604,319368
XvqqP,8505,552825
xWhJf,9346,112152
yGLBj,4522,76874
dNYXo,5753,253132
synBh,8853,79677
hgXTv,9696,87264
QscgK,6686,354358
uDZNS,5609,336540
gYdPd,5327,314293
swMcN,8145,301365
huOCi,5680,431680
XKpkB,8917,178340
IQIoQ,6627,225318
Pqibt,3884,299068
QLYru,4676,252504
prNjp,3244,321156
ywDgw,4081,314237
EOuGi,2443,210098
qGCvQ,4883,410172
IwMFG,3073,39949
RNCWl,4392,92232
iufYB,8791,281312
anlBU,9116,765744
SPPBt,3278,111452
uDaMI,4709,277831
abUtW,5323,367287
bceYY,3971,246202
yIpfP,4130,359310
iapZh,9863,384657
xqxiX,6340,576940
GpVwe,8728,680784
TfCjo,6897,351747
uSIuL,5210,145880
DKhMG,6030,247230
UMzIr,9525,438150
JEcPe,4647,427524
dHOWb,8390,662810
MTtET,5950,226100
cDvSm,7765,582375
YqlzQ,4363,222513
TIIHZ,9816,677304
tQEig,4666,457268
zEpHg,6600,455400
EJFNk,8793,808956
AvbxV,5955,494265
HpTWl,5902,454454
QCjmN,5411,519456
tzeZO,3756,289212
Kwcjp,3722,364756
pcROx,9283,148528
gAMtd,4179,25074
VjKsx,6230,392490
svunt,7652,558596
YuwRT,9335,821480
hPeiL,9386,929214
uadTG,6296,144808
CcTQy,6452,232272
MfVCP,4763,247676
gfSXb,2930,225610
GPemI,6038,464926
LohWj,6095,195040
AlHDZ,3091,151459
rykeP,3111,292434
hAfge,4567,127876
HMraQ,3369,124653
eRGZG,8299,182578
BzeNi,8157,97884
dnagi,7497,52479
JIrDE,7472,410960
hYddv,2297,20673
NvIxY,5393,199541
geUiu,6638,590782
vFTOt,9580,593960
rLEAw,4913,373388
jTOEa,9766,927770
UufKk,8861,44305
NaMdF,6476,388560
vGgMR,9411,404673
pqzjt,2683,110003
qoWVi,8351,308987
EzcZR,5144,61728
XdLFb,5386,215440
WqIEX,5992,89880
KsXVw,2046,169818
pQOhV,2250,76500
sQwdy,6942,485940
jaMrl,6208,204864
GRjmN,3289,29601
emfQE,7004,476272
wRGlS,2437,197397
YxXHJ,3970,19850
JHBjS,9200,506000
vyoFP,8533,42665
cIism,9894,801414
OSbey,6508,266828
RLQox,5288,433616
DLXXM,7299,364950
oFMyv,2680,16080
FMBqm,8798,290334
RNPtE,2476,138656
zpakt,6782,623944
NLIXr,8223,814077
LWokn,5240,440160
mEnMN,5465,251390
jikCb,7361,441660
hMhBO,9961,597660
iPoPi,2140,166920
dqwSi,7879,78790
fQpRI,8043,466494
PqbsG,4961,297660
DTWMq,9526,285780
gwbWS,4255,97865
yaSLi,9507,351759
NSXnP,5124,143472
btuqq,9980,728540
rGKjc,6141,128961
AMajW,4639,55668
zmeiH,9693,600966
UodQV,5898,330288
kFoXg,9883,128479
aVuXr,2851,91232
uCgMd,5074,167442
hRuRL,4648,390432
tBSGm,4891,303242
QJNYu,9123,291936
NUyOZ,2184,170352
qSebG,7950,365700
HXgiL,4704,159936
dziKG,8883,319788
xjIiO,6291,81783
rpbLk,6131,527266
DZcGC,4993,499300
CRFfQ,3700,225700
OiMKI,4271,384390
BTAjc,3926,329784
XXAjT,2519,78089
IsNDn,7850,549500
QaUMN,5285,126840
wurcK,5493,291129
kpmEp,4755,175935
iyUdi,6041,531608
TUqOz,7048,204392
TQhEH,5017,35119
vNjvh,4752,232848
nCpCR,9908,634112
OisEW,9496,275384
rzWpv,9762,575958
raUeR,2521,219327
Nmidn,6405,320250
TFkna,3085,240630
fwNoW,7996,511744
Pfnjx,7736,634352
gnIxY,8331,183282
eQsqH,4949,296940
ekYdJ,8262,264384
UqncH,2794,203962
bHvQY,7374,693156
ooFMl,7863,739122
BHMMR,3257,68397
iNHre,7680,330240
vneIJ,5024,376800
LtozY,2961,245763
rDduE,5479,109580
yfBSp,5636,180352
hlorh,3366,262548
hFHEe,7780,124480
ueVpT,7490,614180
kARRM,8063,693418
HeRgG,5768,178808
KtVeF,6037,169036
TYMCc,4567,365360
rPlyx,8243,733627
RwoJX,3683,136271
RnfWE,4145,111915
dLNJC,3508,259592
wRVSD,4558,305386
naVXO,4908,235584
Vhrir,8602,335478
xnqgV,9105,619140
UAlSz,7838,148922
soSos,7291,517661
pBadJ,2431,111826
DiAjh,8866,283712
MGHhA,9192,882432
rWKmx,2401,139258
JuHHk,9640,578400
gosJF,5776,346560
wEXNf,9702,465696
erENa,3675,110250
KIYze,4509,22545
ZITXO,4091,200459
ukwKz,9235,674155
fROpz,7178,143560
SOpJC,8774,754564
dEUJN,5188,124512
SIymk,5181,279774
dGlTK,6553,203143
rKzml,8795,580470
lbbAI,9541,362558
DJjpR,9686,726450
hejzM,9888,939360
oZZEy,3813,308853
HytDf,2659,207402
ImKgR,7594,387294
bzqhj,9753,331602
JtNFm,3277,317869
gIBGn,8751,822594
BYHfs,5163,320106
jSYfC,2207,68417
XfDRz,3884,275764
wuyow,8056,64448
GhoWI,3337,240264
LWALp,2609,221765
kImZj,3717,200718
xUZHW,5987,496921
XHXCu,6712,53696
LrRYP,5496,38472
ZTCzx,9198,340326
GaflA,9053,896247
xXQVx,4332,77976
yoPMM,6166,172648
fnifp,3768,233616
UBiHD,8497,603287
pHkIy,6698,468860
hAamr,3803,129302
NGGPn,3885,124320
PieYt,2227,122485
BBviV,3567,317463
WGIMR,7954,47724
Fcoqj,4479,76143
zxbcV,2178,121968
aqXjv,6744,505800
HwABJ,9337,485524
pwxsm,7428,133704
AxKjw,2593,38895
KhQou,8123,56861
FVLXv,6549,537018
LzYQM,2166,121296
eiFNn,3253,230963
HTneU,3094,241332
woWTU,2855,17130
afDKH,8770,315720
fXnQd,4066,170772
nDWOq,6322,170694
mgRkA,4535,72560
rwALY,7817,85987
bGjFI,2135,36295
OjAxV,6555,209760
pliSK,8047,603525
dkzSF,3523,197288
MuwFP,9691,58146
cfFWu,5695,125290
xfVbw,8809,731147
xBRCe,7878,417534
AiXGp,2220,208680
COxZZ,5510,269990
DgDLy,2579,59317
yqSqM,9526,304832
KuELV,3697,366003
LQmGM,3524,246680
gMrrU,3011,192704
yYKlJ,4167,37503
vlExD,5516,204092
unHPa,7785,544950
Ijovy,9044,126616
jPInm,9210,552600
gkiUJ,3829,298662
cSwhe,8020,625560
zKGLk,4221,143514
HRRep,5728,498336
cAurE,5768,213416
YhtWY,9026,487404
eSItw,2430,187110
flkSX,2609,112187
ltOdM,7823,469380
iwuQa,6278,169506
KcZRO,3291,167841
yGEPn,5546,526870
ZPCiI,8672,728448
clyey,3205,112175
ptuHY,3181,225851
DSLiG,2125,68000
tkjTV,2399,83965
jpOue,3556,181356
gHtBk,4107,184815
HaQbW,7601,53207
lPFrF,4839,440349
zNqnr,9483,682776
oSLEf,2367,137286
XOeGK,8137,40685
MkhmR,6486,363216
HDFVh,4823,405132
bZNrv,3868,348120
qqMRa,7325,307650
yuPlp,4619,327949
EgDVY,8857,425136
oJRnH,4253,412541
Ulvwf,8134,97608
Zdkte,7900,237000
vuCOP,2491,127041
kLAcH,3231,197091
XGhbO,4015,172645
XQaHJ,3543,85032
xHllz,6555,498180
XEmIJ,6563,479099
orpMr,6843,335307
jyrvB,5296,121808
DiWdM,2503,112635
pJbdt,5285,412230
aQesR,7444,387088
yaVEF,9228,479856
NRoJG,2748,225336
aTfZz,2476,56948
oWLEE,6104,292992
yutoT,4474,111850
dGvdC,3181,152688
AYYHE,8755,148835
Pqphe,4356,265716
VZEKW,4425,163725
WRVNv,9376,712576
iHfaD,2601,132651
alDAd,8518,383310
flZxQ,9500,940500
NoAhW,5685,227400
MRUez,4369,218450
jqVSB,2532,182304
aEZLq,3690,273060
jFHnp,9220,719160
niuao,2048,22528
uxoTY,8752,866448
QfxWo,3085,286905
AgdDr,2026,188418
zDqyD,5351,428080
DQdfx,3894,23364
GrqPo,7561,620002
eSTsG,6980,369940
oqAWv,2578,234598
TbVIw,9247,554820
FCIWC,7064,494480
wAqsT,9630,616320
UmHsj,3785,280090
aOMVv,7526,105364
DgKsH,6077,206618
XAQvR,7804,296552
VMttA,4755,66570
RMmcx,7857,557847
fGpJo,5591,542327
gQLfK,2509,17563
NwOBS,2233,71456
vpVkm,9709,126217
BvaxX,4445,440055
WkQEr,3510,161460
NEJMD,8667,277344
iWElQ,9900,772200
uBeRU,8145,716760
IGvms,3020,214420
QtidG,9221,248967
QAbBt,2367,56808
GlqCH,9807,490350
clIpF,7388,716636
hgYlA,7338,322872
GXuAF,7850,353250
aTYKa,5826,442776
jDKYr,7160,136040
HpDxV,3075,144525
yKFQJ,5539,382191
mYRzy,5627,33762
YbrVf,3740,172040
OnxjQ,5889,583011
TSqRr,8381,326859
NDtjR,6010,132220
kPsmd,8086,48516
GeMWZ,3240,184680
Dgwbu,7067,35335
RJOUN,4230,148050
KOOGk,6833,662801
etwzA,7000,448000
gkJwL,4983,328878
TkCEQ,5628,174468
mfVba,7776,225504
iVjoX,5636,541056
xNjcJ,4235,122815
GQUGT,3460,176460
YaHYp,7978,279230
XPLIp,7599,547128
KhXqf,5916,212976
nBQnc,6151,553590
TbFwW,4727,75632
kNhde,5979,573984
dhFID,6893,220576
EZiaQ,7775,155500
sLFmF,4921,221445
toqFu,6298,516436
PdveO,4684,309144
BzZTV,3373,192261
khBfg,7735,773500
Brbyo,2214,101844
hxCJQ,7887,654621
PXenY,5916,396372
cwtDX,8288,116032
eUPbR,7732,371136
WmlnQ,2352,197568
kOlaN,8252,792192
yrQct,5737,143425
WJdpA,3268,68628
fXWVR,4641,97461
NMxTB,6337,44359
pUtri,9946,517192
wnZIE,7970,302860
TgYFa,4517,307156
aNprq,8014,440770
FLcJk,6115,116185
DsvRZ,2386,40562
MUHIO,5601,56010
PnQku,2126,206222
auapI,5508,347004
OgydP,6872,123696
zFXxM,5900,94400
zQzLp,9074,825734
FIAJK,2824,110136
fhhcY,5930,219410
zghcv,9510,789330
KIJls,3818,53452
wdpvP,6468,556248
fFXEw,8536,699952
qYLhG,3915,129195
VuEHV,8001,504063
GlgRx,9709,359233
nvdSW,8414,302904
kOoCc,5718,51462
UbVdI,7409,422313
NssPe,4428,35424
xFuoR,5077,340159
DTMgX,9405,319770
mlJlb,3209,279183
ymBoG,5186,77790
IaTIL,5080,421640
RDRbk,7157,579717
PEdzJ,3365,245645
uvYKG,7903,734979
kaKpY,8554,855400
SeXAD,7722,216216
QMmbL,7703,554616
AGZKo,3063,165402
TScRb,3586,53790
KGAMJ,4249,407904
JViUc,2198,131880
KAhnw,7573,689143
xhPHG,3228,109752
ZSErb,2724,89892
PuWMA,5367,515232
IXpTk,3332,203252
soqBT,2413,200279
UYTSr,4906,186428
cfLcc,4507,45070
LCmQP,9563,315579
zQebo,8937,393228
hWvFA,9711,534105
tqpRp,8104,356576
hUecU,3435,237015
wyZhm,9137,411165
EOVmQ,9684,610092
wdJWS,7835,658140
vVlLg,4705,258775
dvYIP,8245,338045
EYsXj,5757,213009
IJRUx,7623,602217
BQvxj,6557,190153
MZeaV,5585,530575
GdwjX,4240,407040
XzDRI,4706,188240
SfoCb,4221,379890
XHZpl,3967,59505
qhGWw,2435,177755
EyAMJ,3717,55755
cOkai,2215,163910
ErNKN,5985,173565
LUZXk,3119,155950
LCbTC,8768,508544
aFBqj,6027,536403
LgLtU,3568,246192
SVJuK,6175,364325
VgqlC,2285,155380
lNIwZ,4609,212014
nrDwj,4292,34336
mTYLg,7406,725788
kZqaY,2632,76328
biUrp,7576,143944
dySwt,5656,248864
nXTSo,3836,180292
NYJYP,2684,21472
TdqRz,4414,282496
DLuNM,3498,160908
iOdxH,4127,239366
gKrAl,6362,413530
qjOML,5925,59250
vzFzF,2066,24792
IedHV,2728,141856
eZrvP,9555,907725
iflfM,4610,276600
ylIMC,6625,218625
VMeqN,6342,469308
AwOZr,3142,307916
SiIRG,3750,142500
KMQJh,6961,264518
ZkYJi,8690,130350
QivYi,2987,170259
jdRdI,2464,98560
dlRPu,2158,60424
AEzua,6430,443670
udeoO,8232,493920
tIbkH,7825,258225
jnckU,2368,49728
UqKHU,3386,81264
fvvzF,4975,228850
ubBvJ,2422,16954
jcBKP,9735,730125
MZufH,4313,280345
leBWA,8202,49212
FZkIh,3493,199101
QcxGX,4372,240460
OYDFS,3513,316170
CWpDO,9867,809094
yMpVe,5742,459360
NHPBK,9549,286470
BTfXS,7303,722997
GYwgd,9178,468078
SJHSM,3170,34870
eaOwZ,2717,268983
GegCn,7619,76190
CVdHm,7696,708032
piDSU,6712,375872
uHFdq,9231,609246
VBvsZ,5924,444300
OaonV,3465,55440
WxCuC,3436,340164
lrdmQ,3151,267835
XDBOn,5591,184503
zKiCg,4540,177060
GhWjC,2982,265398
rLgcW,2880,247680
Kmhev,3903,160023
JMnTL,7043,288763
tygbv,3635,290800
KSaTN,9122,492588
kYhLY,6963,41778
IQpeV,4324,194580
SSGhM,6834,615060
qMQqC,6139,306950
iaKlv,8924,749616
uTDfX,3537,141480
EywWq,8593,773370
YsTui,9402,357276
KNCJS,7212,627444
WuKsx,7511,315462
ANVEy,8446,337840
UWaYX,9238,443424
ssYLB,2581,61944
setOB,5834,525060
hsrSA,4780,95600
kqluk,9754,614502
JYZuR,4290,248820
STRTS,3097,164141
qTePA,3309,46326
mSMBw,9763,868907
dDwYL,7956,190944
Xgsru,5935,160245
ZetEh,3547,131239
vlvxB,6508,410004
PGFlN,9717,97170
hwJkd,6525,300150
jtVyk,6021,150525
rbgKb,6362,273566
DUdIG,8029,136493
GYZVK,9592,757768
QliAf,3008,195520
NlLfn,8750,875000
tmKjH,4409,145497
kqimz,2468,56764
slAfl,8463,820911
Vahai,8667,303345
tXPLn,5785,491725
ePGqv,6808,646760
zCCRP,4679,201197
hMOUE,2995,68885
ntrCa,4497,112425
GmWQr,3099,195237
egwMA,9672,619008
HaEgD,5340,427200
xdCJc,7649,260066
okJyN,2548,17836
ThPsv,2211,165825
VWPwm,6324,215016
UdIGN,9314,866202
rHBoM,9417,828696
AjNQi,5785,98345
nHGfU,6749,418438
vwXuA,9976,668392
ZJRDH,9670,116040
KNnBR,2420,193600
JubAv,5826,192258
MJXcE,7176,653016
lzuFZ,5351,58861
NbkzT,5592,78288
dbLLF,4408,48488
CGXWX,2549,68823
Lnbox,8113,713944
OOCWw,9822,461634
oJjpd,8092,663544
gEHsH,3315,122655
wzYak,6584,579392
zgXpN,4712,141360
oyfDZ,8033,40165
OKaQl,9434,452832
rNDTc,8378,536192
vZRdZ,9238,286378
PEvtn,4220,232100
sYwQV,8918,784784
KBwCt,6469,226415
mPuGW,5072,344896
yTBDy,6799,584714
CueVE,2386,162248
qkxue,7752,310080
LYhDl,8030,273020
gndlW,8308,689564
Lmlko,4713,84834
JWBfD,7309,168107
bIJKs,5211,317871
wqsBh,3463,232021
UcLrz,9039,849666
QOSbc,9647,742819
sMqHg,5097,178395
ehiBf,2062,70108
ddZJd,9662,531410
CrzOh,6977,390712
RDaEM,3724,353780
djmvH,2360,122720
ndGUZ,5337,512352
vOfCn,3110,93300
BTaZB,2062,98976
