StoreCode,TotalSales,TotalAmount
tBSGm,3515,28120
QJNYu,8741,541942
NUyOZ,6991,307604
qSebG,4045,125395
HXgiL,4046,169932
dziKG,2845,108110
xjIiO,4430,79740
rpbLk,8729,794339
DZcGC,2340,201240
CRFfQ,7852,486824
OiMKI,2481,205923
BTAjc,7456,536832
XXAjT,9532,753028
IsNDn,8353,735064
QaUMN,8012,584876
wurcK,2690,24210
kpmEp,9804,921576
iyUdi,9029,207667
TUqOz,6495,454650
TQhEH,8126,243780
vNjvh,5546,543508
nCpCR,5345,229835
OisEW,8031,385488
rzWpv,2964,65208
raUeR,8417,328263
Nmidn,4534,326448
TFkna,4089,216717
fwNoW,8765,709965
Pfnjx,5105,311405
gnIxY,9014,360560
eQsqH,9996,259896
ekYdJ,2471,234745
UqncH,7906,118590
bHvQY,2903,188695
ooFMl,7925,47550
BHMMR,2859,154386
iNHre,8764,867636
vneIJ,7126,135394
LtozY,3305,307365
rDduE,8892,248976
yfBSp,2677,179359
hlorh,2257,51911
hFHEe,4576,256256
ueVpT,6360,559680
kARRM,7587,523503
HeRgG,7784,54488
KtVeF,4086,200214
TYMCc,6061,248501
rPlyx,5527,425579
RwoJX,6462,122778
RnfWE,4144,319088
dLNJC,8250,478500
wRVSD,6439,38634
naVXO,7096,269648
Vhrir,9062,380604
xnqgV,6794,434816
UAlSz,4161,124830
soSos,3002,162108
pBadJ,6776,535304
DiAjh,5961,327855
MGHhA,3552,95904
rWKmx,5517,386190
JuHHk,7726,749422
gosJF,6688,133760
wEXNf,6339,63390
erENa,8738,113594
KIYze,3139,301344
ZITXO,2025,60750
ukwKz,4761,233289
fROpz,8086,291096
SOpJC,4312,116424
dEUJN,8801,756886
SIymk,5756,235996
dGlTK,3043,30430
rKzml,6167,561197
lbbAI,9713,864457
DJjpR,9237,258636
hejzM,5181,518100
oZZEy,5905,442875
HytDf,8241,824100
ImKgR,4408,374680
bzqhj,2962,35544
JtNFm,5366,509770
gIBGn,7442,148840
BYHfs,3088,166752
jSYfC,3727,231074
XfDRz,4016,381520
wuyow,6986,167664
GhoWI,7976,518440
LWALp,6529,261160
kImZj,4130,239540
xUZHW,7762,256146
XHXCu,8778,79002
LrRYP,6919,193732
ZTCzx,9346,317764
GaflA,7615,266525
xXQVx,3274,180070
yoPMM,3070,135080
fnifp,6550,222700
UBiHD,9974,797920
pHkIy,4229,21145
hAamr,6162,154050
NGGPn,3737,48581
PieYt,9329,587727
BBviV,2560,248320
WGIMR,4182,326196
Fcoqj,9968,49840
zxbcV,9150,658800
aqXjv,5220,485460
HwABJ,7267,559559
pwxsm,3335,136735
AxKjw,4515,180600
KhQou,9172,467772
FVLXv,8394,251820
LzYQM,5809,226551
eiFNn,9326,904622
HTneU,6695,274495
woWTU,2235,223500
afDKH,5462,382340
fXnQd,8391,545415
nDWOq,2899,272506
mgRkA,5135,421070
rwALY,3165,69630
bGjFI,2539,88865
OjAxV,7293,36465
pliSK,8551,641325
dkzSF,2251,173327
MuwFP,7290,320760
cfFWu,6747,485784
xfVbw,4565,187165
xBRCe,9150,850950
AiXGp,9963,697410
COxZZ,7375,671125
DgDLy,9740,477260
yqSqM,3342,100260
KuELV,2569,254331
LQmGM,2297,197542
gMrrU,2401,62426
yYKlJ,9708,864012
vlExD,7639,206253
unHPa,6977,600022
Ijovy,2063,142347
jPInm,2468,133272
gkiUJ,6758,594704
cSwhe,2268,161028
zKGLk,6246,343530
HRRep,6446,393206
cAurE,8901,373842
YhtWY,5407,529886
eSItw,3648,145920
flkSX,6968,473824
ltOdM,8337,441861
iwuQa,3019,244539
KcZRO,3626,203056
yGEPn,4799,220754
ZPCiI,2856,245616
clyey,8607,740202
ptuHY,5291,195767
DSLiG,2129,78773
tkjTV,7103,213090
jpOue,6716,80592
gHtBk,4673,88787
HaQbW,3203,297879
lPFrF,2474,230082
zNqnr,5713,74269
oSLEf,6076,91140
XOeGK,4486,192898
MkhmR,7948,691476
HDFVh,3895,132430
bZNrv,9876,553056
qqMRa,2459,240982
yuPlp,8733,759771
EgDVY,7591,447869
oJRnH,3475,232825
Ulvwf,4249,106225
Zdkte,7537,233647
vuCOP,5516,193060
kLAcH,6610,581680
XGhbO,9123,118599
XQaHJ,2157,86280
xHllz,7111,440882
XEmIJ,7867,369749
orpMr,2613,130650
jyrvB,7674,659964
DiWdM,8239,807422
pJbdt,4461,254277
aQesR,5688,273024
yaVEF,9435,415140
NRoJG,7025,105375
aTfZz,9497,636299
oWLEE,8752,367584
yutoT,8250,165000
dGvdC,4519,203355
AYYHE,5558,339038
Pqphe,6098,445154
VZEKW,5786,445522
WRVNv,6129,79677
iHfaD,5614,494032
alDAd,9670,135380
flZxQ,9415,442505
NoAhW,5660,192440
MRUez,9576,239400
jqVSB,4487,323064
aEZLq,2545,198510
jFHnp,6228,161928
niuao,5376,478464
uxoTY,7862,503168
QfxWo,7436,215644
AgdDr,2531,192356
zDqyD,2299,174724
DQdfx,4634,347550
GrqPo,2973,270543
eSTsG,5469,497679
oqAWv,9741,301971
TbVIw,9673,967300
FCIWC,9442,727034
wAqsT,2761,226402
UmHsj,8203,738270
aOMVv,7088,262256
DgKsH,4730,89870
XAQvR,9163,357357
VMttA,8882,239814
RMmcx,3929,58935
fGpJo,3033,300267
gQLfK,7415,741500
NwOBS,4632,83376
vpVkm,2763,226566
BvaxX,9990,559440
WkQEr,6090,170520
NEJMD,4263,59682
iWElQ,2823,214548
uBeRU,3229,303526
IGvms,4175,192050
QtidG,3042,15210
QAbBt,6225,392175
GlqCH,9526,628716
clIpF,9965,966605
hgYlA,4858,335202
GXuAF,3215,80375
aTYKa,2278,68340
jDKYr,2953,132885
HpDxV,4846,373142
yKFQJ,9327,652890
mYRzy,8305,780670
YbrVf,9975,857850
OnxjQ,7475,695175
TSqRr,7272,247248
NDtjR,5012,105252
kPsmd,4755,104610
GeMWZ,4308,292944
Dgwbu,5047,151410
RJOUN,7958,39790
KOOGk,4448,155680
etwzA,9342,74736
gkJwL,9699,465552
TkCEQ,10000,930000
mfVba,5901,241941
iVjoX,9565,946935
xNjcJ,6224,242736
GQUGT,4274,307728
YaHYp,6528,607104
XPLIp,3361,181494
KhXqf,2900,284200
nBQnc,7661,704812
TbFwW,7773,69957
kNhde,5520,386400
dhFID,9710,631150
EZiaQ,7907,55349
sLFmF,4173,29211
toqFu,8368,276144
PdveO,4584,160440
BzZTV,5488,515872
khBfg,7991,463478
Brbyo,5020,140560
hxCJQ,3650,153300
PXenY,7440,491040
cwtDX,4557,428358
eUPbR,4582,54984
WmlnQ,6951,493521
kOlaN,2247,190995
yrQct,8103,664446
WJdpA,7502,322586
fXWVR,3079,117002
NMxTB,8019,192456
pUtri,3366,50490
wnZIE,5817,104706
TgYFa,7889,276115
aNprq,8292,49752
FLcJk,9084,781224
DsvRZ,3743,265753
MUHIO,5079,340293
PnQku,3331,209853
auapI,9979,578782
OgydP,7864,133688
zFXxM,4673,247669
zQzLp,2546,173128
FIAJK,9826,815558
fhhcY,3966,99150
zghcv,5045,171530
KIJls,7457,74570
wdpvP,7544,482816
fFXEw,3857,46284
qYLhG,7619,289522
VuEHV,2132,98072
GlgRx,8488,746944
nvdSW,2732,265004
kOoCc,4613,69195
UbVdI,4053,303975
NssPe,8874,621180
xFuoR,8160,685440
DTMgX,7315,321860
mlJlb,2311,152526
ymBoG,3657,208449
IaTIL,4479,138849
RDRbk,4869,399258
PEdzJ,3230,142120
uvYKG,5161,309660
kaKpY,3172,294996
SeXAD,2028,103428
QMmbL,6523,652300
AGZKo,9138,511728
TScRb,3319,39828
KGAMJ,3522,232452
JViUc,7659,428904
KAhnw,2770,85870
xhPHG,9060,607020
ZSErb,2541,60984
PuWMA,3290,289520
IXpTk,5483,180939
soqBT,6637,637152
UYTSr,9317,298144
cfLcc,9464,501592
LCmQP,6549,248862
zQebo,6311,56799
hWvFA,7854,157080
tqpRp,5582,519126
hUecU,7320,490440
wyZhm,4134,152958
EOVmQ,3354,157638
wdJWS,9043,470236
vVlLg,2542,213528
dvYIP,4610,341140
EYsXj,7691,46146
IJRUx,2587,240591
BQvxj,8456,160664
MZeaV,3625,239250
GdwjX,2438,173098
XzDRI,9056,63392
SfoCb,8338,617012
XHZpl,4475,40275
qhGWw,6506,416384
EyAMJ,4861,243050
cOkai,3009,39117
ErNKN,8324,208100
LUZXk,7818,437808
LCbTC,6553,635641
aFBqj,7657,451763
LgLtU,3918,321276
SVJuK,4860,442260
VgqlC,7595,698740
lNIwZ,5506,545094
nrDwj,6957,368721
mTYLg,5395,210405
kZqaY,2178,115434
biUrp,5554,522076
dySwt,5352,529848
nXTSo,9157,869915
NYJYP,2099,48277
TdqRz,3702,203610
DLuNM,7838,775962
iOdxH,2599,114356
gKrAl,3173,276051
qjOML,5679,45432
vzFzF,2344,114856
IedHV,5732,206352
eZrvP,2469,24690
iflfM,4729,70935
ylIMC,7576,446984
VMeqN,9258,194418
AwOZr,9031,288992
SiIRG,4021,96504
KMQJh,8712,87120
ZkYJi,6086,383418
QivYi,4918,59016
jdRdI,5236,151844
dlRPu,7598,136764
AEzua,9693,87237
udeoO,3206,109004
tIbkH,3095,300215
jnckU,8546,717864
UqKHU,8052,772992
fvvzF,6371,496938
ubBvJ,7897,473820
jcBKP,4896,440640
MZufH,8723,296582
leBWA,5417,130008
FZkIh,9600,96000
QcxGX,7076,580232
OYDFS,8716,418368
CWpDO,7517,451020
yMpVe,4814,197374
NHPBK,2529,225081
BTfXS,2640,171600
GYwgd,8277,347634
SJHSM,3029,184769
eaOwZ,2888,167504
GegCn,8221,501481
CVdHm,9739,438255
piDSU,9393,601152
uHFdq,5685,221715
VBvsZ,4750,323000
OaonV,9125,328500
WxCuC,9981,558936
lrdmQ,7013,448832
XDBOn,3576,160920
zKiCg,9720,486000
GhWjC,5950,261800
rLgcW,4960,34720
Kmhev,3088,74112
JMnTL,5136,133536
tygbv,3094,182546
KSaTN,6847,246492
kYhLY,4078,354786
IQpeV,6088,535744
SSGhM,2466,212076
qMQqC,8810,255490
iaKlv,5536,215904
uTDfX,3935,279385
EywWq,5018,446602
YsTui,8265,471105
KNCJS,8238,749658
WuKsx,2796,195720
ANVEy,5776,352336
UWaYX,3392,305280
ssYLB,2311,140971
setOB,7061,367172
hsrSA,9674,445004
kqluk,8658,727272
JYZuR,5923,491609
STRTS,7359,404745
qTePA,2117,143956
mSMBw,9967,807327
dDwYL,5373,408348
Xgsru,2710,43360
ZetEh,7560,423360
vlvxB,8944,572416
PGFlN,4095,266175
hwJkd,2194,206236
jtVyk,2829,166911
rbgKb,7862,330204
DUdIG,4904,470784
GYZVK,3935,94440
QliAf,7131,456384
NlLfn,4556,104788
tmKjH,9601,940898
kqimz,3648,259008
slAfl,4989,214527
Vahai,5778,398682
tXPLn,8762,569530
ePGqv,7619,609520
zCCRP,5531,497790
hMOUE,4476,384936
ntrCa,5397,210483
GmWQr,8693,817142
egwMA,6087,377394
HaEgD,7731,386550
xdCJc,5208,281232
okJyN,2367,63909
ThPsv,4797,422136
VWPwm,7139,563981
UdIGN,9696,310272
rHBoM,2639,42224
AjNQi,4185,192510
nHGfU,3430,78890
vwXuA,2939,188096
ZJRDH,6705,670500
KNnBR,4653,130284
JubAv,9802,705744
MJXcE,4276,389116
lzuFZ,8506,578408
NbkzT,5559,150093
dbLLF,2365,224675
CGXWX,6145,270380
Lnbox,5364,219924
OOCWw,2755,217645
oJjpd,3403,68060
gEHsH,7801,187224
wzYak,3825,68850
zgXpN,3357,312201
oyfDZ,5419,438939
OKaQl,4848,300576
rNDTc,5678,465596
vZRdZ,2003,62093
PEvtn,9745,584700
sYwQV,3755,120160
KBwCt,2321,123013
mPuGW,7166,308138
yTBDy,6440,644000
CueVE,8976,421872
qkxue,4214,252840
LYhDl,4022,345892
gndlW,2486,149160
Lmlko,4503,58539
JWBfD,7210,490280
bIJKs,4920,354240
wqsBh,6777,196533
UcLrz,7293,722007
QOSbc,2936,264240
sMqHg,2202,88080
ehiBf,2927,140496
ddZJd,7951,87461
CrzOh,7629,320418
RDaEM,2234,93828
djmvH,8935,804150
ndGUZ,9297,687978
vOfCn,5759,391612
BTaZB,8967,672525
Bxwxe,7250,130500
aaCPZ,7666,114990
BlIdp,3679,364221
VBYtQ,3296,161504
ZpOOw,4116,61740
fRyHQ,8227,131632
ttEre,9659,830674
XfzNT,7032,253152
KFoSd,3628,36280
WTDQv,2051,190743
MkNMD,3993,255552
KBamU,6244,262248
xViNc,5799,86985
gKIyA,6582,638454
OdkJD,2857,188562
zxAJF,9793,274204
Igdvq,7926,681636
wiIhA,5092,493924
FnFgI,8465,270880
wJMYW,6005,264220
mjplW,9004,351156
eDTeH,4834,478566
TIOBi,8426,842600
xwKsc,7425,178200
stMiO,6237,143451
HawXD,7746,410538
rfDaa,3518,232188
OXAud,9763,615069
lglks,3291,52656
nTacC,3350,110550
SeDoA,6902,634984
TGccw,5853,140472
XBWmR,9569,363622
gykMD,7637,511679
wEQqZ,4443,133290
NyJnU,7346,73460
DXhHc,3197,73531
qDvAh,2898,127512
nUTHk,3342,284070
acGxm,9331,802466
shnja,3679,364221
KFUGw,8197,647563
UDpYo,3410,136400
LplpW,2959,177540
aZUOR,8199,65592
FWGHn,2841,269895
LtwFp,6758,310868
bRHtm,6770,331730
MkghG,7979,398950
Ikadb,9721,709633
HZIVT,3632,65376
WDVmp,3116,102828
ozDIX,3562,117546
qIDXq,6730,60570
CTQfN,7927,325007
QgAhx,6140,202620
slAcJ,9652,501904
vmrLU,4394,232882
yTHEh,2013,118767
lGoVa,7521,45126
IRJuG,7085,198380
psBFq,4707,235350
VbuxQ,6028,331540
uKndT,4736,151552
fxCIy,5542,227222
zGyGG,5662,220818
uAkbh,6176,605248
EwABN,5759,362817
bxvtl,3282,305226
mqxxj,6699,435435
tsOJz,2761,132528
GzhSX,3745,93625
kvryu,5629,174499
ZwgUp,4214,244412
NUeWz,2655,127440
vKyIK,3057,244560
AmWQO,4678,411664
fQyRo,2382,154830
hjPHN,9716,971600
POqse,7038,619344
EVDgI,2542,193192
IPcfn,2329,88502
MeMGs,3892,221844
jAhpX,8732,104784
uGDff,2646,235494
gOkdO,7098,461370
jWIre,4216,147560
fHpMI,8757,122598
lVMVN,4234,321784
GSRWU,8449,616777
idOvW,3518,17590
VWqbE,6637,351761
vLmKV,2705,54100
aWOOV,2932,172988
kRrkx,4333,290311
QkEUL,3835,126555
uFpQH,8532,477792
rkxtL,9176,146816
talwS,9339,681747
UaAMB,7512,225360
UAeYW,8455,101460
eyUEn,4611,23055
PjnUz,9784,205464
ODyWO,3695,70205
VHTBY,2096,165584
qfuvj,2418,96720
GWKlk,8484,466620
uDRja,4285,98555
xncbm,8264,694176
QqxEp,3842,372674
QrNwO,3782,347944
Sahxf,2104,100992
oRlni,2742,30162
pWhCP,2925,49725
nYIib,9349,832061
lDLzU,6568,282424
HSBSH,8643,86430
Amagt,3476,38236
eZQuo,5086,493342
oUUDg,8672,398912
CbeQK,8768,289344
ZBfsh,3418,58106
FvhES,8068,290448
ldomP,9174,770616
QnFtv,9239,434233
eQHIq,4184,167360
rhihY,2417,77344
ScgLy,5853,491652
TxJsD,7853,659652
XgfTL,9086,754138
esjbO,8614,490998
puVXA,3963,376485
rEUwW,3804,372792
hAomW,4131,61965
HtCeM,3203,60857
AhDNA,5769,576900
KErsa,7864,739216
bfbuU,8143,285005
crBFQ,5487,532239
mFdLN,9967,478416
CVBrm,4455,320760
qDQip,7863,699807
KUxkt,6685,601650
qQbgw,5366,123418
FBeJv,6903,393471
kJFpB,6345,120555
glKdt,3331,113254
Tocnf,4945,178020
JcCWb,2919,134274
pXHPq,5547,277350
iRpPc,5535,199260
CjhMA,3549,156156
mwCWY,7101,106515
BfPZz,7234,643826
XAFCB,2740,189060
hQLuY,6784,115328
bKFVJ,8021,224588
cCncM,5294,169408
NmlOX,4244,220688
Gmust,8430,151740
Rxykd,7005,35025
oWaGI,2383,181108
RsycJ,8589,214725
RLIcT,8206,804188
xzYdQ,6668,600120
vDyzg,2346,100878
UlCVn,8103,542901
FzEpU,8280,430560
yBIot,8080,646400
iyptw,9817,569386
xutyH,7815,734610
yJMiJ,4320,181440
NDifr,8554,769860
RLjJn,6048,344736
ufPuW,8261,437833
SLgwX,7300,474500
NAEvs,6885,406215
eABiL,2472,210120
fQuLm,4896,484704
ldnYd,8024,200600
ltiCp,5661,413253
HnpRj,2734,13670
OTaJQ,2221,82177
ISWmm,5087,508700
DahmV,6687,274167
nNdzJ,3023,102782
blkyR,7024,505728
WOYco,8393,495187
pzkIS,4190,67040
qeYBQ,8482,695524
voZEK,9362,290222
rpnBO,8479,178059
ZVuTI,5137,400686
BtlKJ,3931,82551
RbQBt,7890,473400
mZDVM,4349,147866
SaNNh,7599,706707
Ksnvj,9347,775801
NlpJP,3010,96320
qDBKc,3860,308800
ELRhJ,7960,199000
mZpJm,8727,619617
Myijg,4520,108480
HESXi,9634,510602
zmKuF,3466,343134
Zhwqx,9010,513570
mrMBd,4197,310578
gRnNs,4326,246582
AEaYi,6954,646722
auACm,9976,79808
uxZcL,7807,429385
LLHRI,6898,68980
Gfuml,7910,71190
xpWFE,7096,212880
hzYwn,8047,80470
asrDF,7069,424140
WqXEo,6756,351312
UzyND,5961,375543
VfSTP,5299,423920
KICbe,4698,122148
arcPj,8219,369855
xuXJD,7811,757667
LncVn,2703,81090
DpLms,2664,138528
ukbYT,5649,203364
LUaMu,7695,277020
HlQhV,5984,329120
xqytA,4164,174888
yRrjt,8920,44600
qnaRz,2627,160247
bLEdL,2968,17808
nBWsX,3883,62128
YEDdv,8035,168735
Huqaw,3598,89950
VEMDU,7390,561640
ScRaF,5306,408562
IkEWb,8793,808956
yUAkF,3102,198528
vmMwF,8662,606340
CxgDi,7125,370500
EiFLE,5580,145080
vebAI,2556,253044
hjmEW,3461,221504
XwqDz,6749,452183
oTQNK,2070,204930
yfCFT,5497,450754
sqipH,5913,283824
vKHum,6116,470932
GJYlu,5909,313177
XsQNB,2375,59375
XyNYW,4074,179256
KfNPE,2375,135375
zWLjt,7798,709618
LBZOO,6754,270160
jBUyx,2731,90123
BkcIO,7230,339810
npohD,2586,103440
oHlSy,3728,197584
ORjNJ,5071,147059
nMeRc,2893,69432
KPZsa,3998,231884
HjFMY,9302,120926
ZfISm,5246,262300
xdQSe,5259,89403
WZjPt,2156,21560
uJKMn,8249,692916
ycZWf,4831,294691
jzDgS,5019,125475
ThCjH,5741,28705
LHQkS,6798,577830
sEorK,7141,535575
mlKgn,9116,838672
wywHO,6648,551784
YBGmN,8145,211770
jBTfn,6611,449548
NxHAX,4845,53295
BtXrB,4131,392445
SIGvq,7156,658352
YUuxM,7521,654327
lIxwY,3686,320682
WRTEU,4522,406980
aYZse,5665,33990
uGymu,2121,112413
bdVkY,7861,762517
xxxdQ,4068,105768
TEoKF,9686,571474
TqvHY,8741,445791
YrCmK,5528,298512
AyODv,8104,470032
SLGvg,7214,266918
xYRIJ,3439,316388
mQdRc,9644,810096
PTuRg,2291,114550
sBYvZ,8990,890010
obwvs,9193,478036
FvafL,7122,306246
Lophj,2116,35972
kIGjc,8215,714705
hzhfC,7108,35540
VcTBw,2240,138880
SJmMg,3976,43736
eFaAS,9041,388763
GAZpr,7569,628227
RzlSK,6723,315981
WxaxZ,7021,294882
VwQUS,7198,50386
wGTkG,9180,550800
xhwRj,6426,154224
SJElI,9405,498465
KUzqX,7795,748320
aPylH,7103,106545
meNtD,6042,435024
pIQTk,9681,638946
ExDQm,6754,60786
bXRMv,4146,269490
yBnce,7044,655092
scuvi,4668,79356
pgqEq,7125,256500
ytYLT,8067,750231
LDiYP,9335,438745
WKkXA,4988,209496
ABviR,9653,415079
hJegb,5871,422712
HKTiq,4924,59088
OHnow,5616,213408
FlrAk,4188,335040
RFgpa,4370,39330
saQBN,2910,90210
Jkjcg,9395,281850
nPQjP,5880,493920
NdXau,8434,683154
eNHsM,2438,56074
ntjoe,7563,529410
uJhPn,5291,349206
AXiBL,7382,642234
CqZhn,5164,418284
CYcPN,4716,400860
DpXrY,5819,110561
JZmGM,4183,359738
NAqcA,8653,337467
lTPEo,5180,497280
sTXYe,6893,434259
gsXOr,7872,653376
YRwUE,2056,152144
RHAuO,5854,544422
INYMj,4884,161172
qNgVE,6047,332585
bPUCM,5981,275126
NyHOc,9305,381505
pwnlB,8320,557440
jcBdh,2642,79260
byOjC,9641,501332
AaqJK,2750,214500
tzcPa,6877,213187
Hkqpu,9035,804115
Iizvd,9470,823890
RDqil,6599,310153
uHVWC,7531,489515
RJhmE,7870,267580
XvqqP,7384,553800
xWhJf,3711,22266
yGLBj,6109,452066
dNYXo,9787,567646
synBh,4952,425872
hgXTv,9904,227792
QscgK,6017,216612
uDZNS,9174,889878
gYdPd,3450,227700
swMcN,7541,731477
huOCi,6636,72996
XKpkB,7454,745400
IQIoQ,6126,551340
Pqibt,2723,108920
QLYru,9787,303397
prNjp,4197,407109
ywDgw,5414,492674
EOuGi,5886,117720
qGCvQ,5261,457707
IwMFG,8929,428592
RNCWl,9467,217741
iufYB,4195,62925
anlBU,6862,198998
SPPBt,6555,550620
uDaMI,5287,364803
abUtW,8853,247884
bceYY,5679,232839
yIpfP,8981,440069
iapZh,8030,321200
xqxiX,3268,258172
GpVwe,6368,420288
TfCjo,5563,500670
uSIuL,6029,578784
DKhMG,6707,670700
UMzIr,6239,355623
JEcPe,5217,281718
dHOWb,6058,599742
MTtET,6504,591864
cDvSm,5922,361242
YqlzQ,4741,293942
TIIHZ,8006,40030
tQEig,6129,527094
zEpHg,9142,795354
EJFNk,9124,574812
AvbxV,6908,455928
HpTWl,6071,552461
QCjmN,4177,375930
tzeZO,7747,542290
Kwcjp,4557,205065
pcROx,5100,178500
gAMtd,4449,133470
VjKsx,3769,154529
svunt,6438,437784
YuwRT,8166,767604
hPeiL,4665,79305
uadTG,9004,297132
CcTQy,4679,416431
MfVCP,2803,100908
gfSXb,7105,404985
GPemI,3810,274320
LohWj,4657,228193
AlHDZ,8344,450576
rykeP,8211,484449
hAfge,9473,483123
HMraQ,9786,450156
eRGZG,8118,365310
BzeNi,2902,275690
dnagi,5055,232530
JIrDE,3950,27650
hYddv,4438,421610
NvIxY,5762,386054
geUiu,2532,245604
vFTOt,8740,332120
rLEAw,8016,480960
jTOEa,6797,353444
UufKk,9401,225624
NaMdF,6432,347328
vGgMR,6966,76626
pqzjt,8009,128144
qoWVi,5387,258576
EzcZR,8056,644480
XdLFb,3887,303186
WqIEX,7716,216048
KsXVw,5796,226044
pQOhV,5617,393190
sQwdy,4485,139035
jaMrl,4640,273760
GRjmN,5790,364770
emfQE,2247,119091
wRGlS,3183,318300
YxXHJ,8812,246736
JHBjS,6050,314600
vyoFP,2332,209880
cIism,9175,899150
OSbey,2302,209482
RLQox,5645,316120
DLXXM,6621,225114
oFMyv,5594,358016
FMBqm,9042,858990
RNPtE,5390,479710
zpakt,3325,309225
NLIXr,2745,164700
LWokn,4756,475600
mEnMN,8449,515389
jikCb,6188,334152
hMhBO,7456,641216
iPoPi,5604,476340
dqwSi,6769,480599
fQpRI,3874,151086
PqbsG,2119,29666
DTWMq,8290,140930
gwbWS,5272,332136
yaSLi,3958,249354
NSXnP,6354,603630
btuqq,9541,333935
rGKjc,2838,153252
AMajW,9357,701775
zmeiH,6523,169598
UodQV,9252,203544
kFoXg,9300,530100
aVuXr,5278,411684
uCgMd,5843,414853
hRuRL,7650,604350
tBSGm,3569,199864
QJNYu,7860,78600
NUyOZ,2238,114138
qSebG,4751,313566
HXgiL,4269,213450
dziKG,8386,662494
xjIiO,2572,136316
rpbLk,8744,104928
DZcGC,4955,495500
CRFfQ,7295,510650
OiMKI,2567,220762
BTAjc,3349,46886
XXAjT,7536,753600
IsNDn,6166,369960
QaUMN,6602,481946
wurcK,3434,171700
kpmEp,6812,61308
iyUdi,8555,556075
TUqOz,4051,259264
TQhEH,3699,244134
