StoreCode,TotalSales,TotalAmount
pWhCP,6222,255102
nYIib,2664,47952
lDLzU,7755,255915
HSBSH,4405,418475
Amagt,2366,118300
eZQuo,9112,455600
oUUDg,7655,665985
CbeQK,2523,85782
ZBfsh,8322,782268
FvhES,5595,218205
ldomP,6933,603171
QnFtv,3678,342054
eQHIq,6963,452595
rhihY,9196,873620
ScgLy,7320,644160
TxJsD,7324,563948
XgfTL,5430,396390
esjbO,8569,205656
puVXA,2008,92368
rEUwW,8716,679848
hAomW,6985,118745
HtCeM,4667,186680
AhDNA,6534,254826
KErsa,7109,49763
bfbuU,9890,632960
crBFQ,7227,166221
mFdLN,3127,303319
CVBrm,6293,302064
qDQip,6475,382025
KUxkt,7393,606226
qQbgw,5823,529893
FBeJv,3647,29176
kJFpB,5965,184915
glKdt,2826,248688
Tocnf,9538,667660
JcCWb,7359,110385
pXHPq,3218,247786
iRpPc,3698,88752
CjhMA,2047,149431
mwCWY,5532,464688
BfPZz,8111,794878
XAFCB,5606,386814
hQLuY,4075,391200
bKFVJ,8592,524112
cCncM,4206,105150
NmlOX,3558,217038
Gmust,6805,537595
Rxykd,6431,469463
oWaGI,6892,599604
RsycJ,5318,233992
RLIcT,5234,423954
xzYdQ,9995,279860
vDyzg,2771,102527
UlCVn,6910,96740
FzEpU,2110,84400
yBIot,8721,78489
iyptw,2756,245284
xutyH,6516,228060
yJMiJ,8260,132160
NDifr,9984,768768
RLjJn,2830,268850
ufPuW,7166,143320
SLgwX,3993,171699
NAEvs,6646,239256
eABiL,9450,330750
fQuLm,9923,386997
ldnYd,9739,360343
ltiCp,7906,118590
HnpRj,6417,635283
OTaJQ,8869,753865
ISWmm,9541,467509
DahmV,6325,31625
nNdzJ,6058,181740
blkyR,2073,24876
WOYco,3813,266910
pzkIS,8527,93797
qeYBQ,6083,322399
voZEK,8745,857010
rpnBO,7413,696822
ZVuTI,6661,419643
BtlKJ,2201,112251
RbQBt,7511,60088
mZDVM,5528,248760
SaNNh,2584,54264
Ksnvj,5159,464310
NlpJP,4112,333072
qDBKc,4212,21060
ELRhJ,4414,128006
mZpJm,7750,434000
Myijg,4461,115986
HESXi,9515,894410
zmKuF,8529,298515
Zhwqx,5034,246666
mrMBd,2374,92586
gRnNs,6596,422144
AEaYi,9566,487866
auACm,8340,133440
uxZcL,4717,37736
LLHRI,7702,770200
Gfuml,9395,807970
xpWFE,3710,226310
hzYwn,2464,27104
asrDF,4720,467280
WqXEo,7140,321300
UzyND,3368,80832
VfSTP,7514,127738
KICbe,7050,246750
arcPj,7413,133434
xuXJD,6471,220014
LncVn,7845,502080
DpLms,5055,55605
ukbYT,3229,303526
LUaMu,3495,223680
HlQhV,4622,254210
xqytA,4680,210600
yRrjt,2033,26429
qnaRz,3636,218160
bLEdL,9398,375920
nBWsX,2425,94575
YEDdv,4767,181146
Huqaw,5418,260064
VEMDU,8804,123256
ScRaF,8355,275715
IkEWb,2735,155895
yUAkF,9683,435735
vmMwF,6789,482019
CxgDi,7071,127278
EiFLE,4753,475300
vebAI,4869,457686
hjmEW,6253,562770
XwqDz,8919,303246
oTQNK,9094,172786
yfCFT,3091,80366
sqipH,3271,264951
vKHum,9437,273673
GJYlu,8473,677840
XsQNB,6499,435433
XyNYW,8157,252867
KfNPE,8241,395568
zWLjt,4638,51018
LBZOO,8392,41960
jBUyx,9834,344190
BkcIO,7753,186072
npohD,8161,457016
oHlSy,7845,321645
ORjNJ,2728,57288
nMeRc,6118,61180
KPZsa,7705,308200
HjFMY,7999,263967
ZfISm,2891,20237
xdQSe,8191,581561
WZjPt,7141,349909
uJKMn,8418,50508
ycZWf,5430,266070
jzDgS,3674,301268
ThCjH,5986,395076
LHQkS,6418,186122
sEorK,6469,129380
mlKgn,9827,373426
wywHO,2978,77428
YBGmN,8215,230020
jBTfn,4471,250376
NxHAX,4049,372508
BtXrB,7448,610736
SIGvq,6073,206482
YUuxM,8412,243948
lIxwY,2591,199507
WRTEU,3969,349272
aYZse,3200,204800
uGymu,8976,628320
bdVkY,6535,228725
xxxdQ,2206,110300
TEoKF,4820,255460
TqvHY,3852,238824
YrCmK,6010,498830
AyODv,9957,209097
SLGvg,3065,165510
xYRIJ,4351,113126
mQdRc,2047,188324
PTuRg,9035,894465
sBYvZ,2358,16506
obwvs,5871,469680
FvafL,3937,330708
Lophj,2454,201228
kIGjc,8805,854085
hzhfC,7062,317790
VcTBw,5028,286596
SJmMg,3723,327624
eFaAS,8378,41890
GAZpr,7253,311879
RzlSK,4690,445550
WxaxZ,2834,226720
VwQUS,8060,249860
wGTkG,6842,574728
xhwRj,4313,155268
SJElI,8553,470415
KUzqX,6783,210273
aPylH,4642,218174
meNtD,9719,864991
pIQTk,9973,219406
ExDQm,9859,926746
bXRMv,2233,180873
yBnce,7951,739443
scuvi,3858,138888
pgqEq,5989,443186
ytYLT,8949,259521
LDiYP,3974,373556
WKkXA,5545,88720
ABviR,5135,487825
hJegb,5486,153608
HKTiq,3869,321127
OHnow,2007,122427
FlrAk,9145,155465
RFgpa,4989,64857
saQBN,5254,383542
Jkjcg,2569,213227
nPQjP,6975,174375
NdXau,9490,246740
eNHsM,4902,112746
ntjoe,3256,16280
uJhPn,3833,195483
AXiBL,7606,167332
CqZhn,7087,630743
CYcPN,4172,392168
DpXrY,5732,63052
JZmGM,3503,346797
NAqcA,3232,113120
lTPEo,3919,270411
sTXYe,9091,718189
gsXOr,5890,82460
YRwUE,5801,319055
RHAuO,3856,385600
INYMj,4768,157344
qNgVE,9465,728805
bPUCM,2268,81648
NyHOc,3759,165396
pwnlB,6599,217767
jcBdh,2772,60984
byOjC,5151,103020
AaqJK,2356,150784
tzcPa,5444,163320
Hkqpu,7166,472956
Iizvd,6136,165672
RDqil,9063,462213
uHVWC,2318,162260
RJhmE,6946,41676
XvqqP,8165,285775
xWhJf,7543,580811
yGLBj,2500,75000
dNYXo,6779,271160
synBh,2626,81406
hgXTv,3360,104160
QscgK,2766,210216
uDZNS,4982,69748
gYdPd,7197,107955
swMcN,4770,66780
huOCi,4228,84560
XKpkB,8718,296412
IQIoQ,9050,488700
Pqibt,7391,332595
QLYru,4373,26238
prNjp,5921,449996
ywDgw,4111,324769
EOuGi,3973,353597
qGCvQ,6307,630700
IwMFG,4075,24450
RNCWl,8273,686659
iufYB,9995,909545
anlBU,7195,510845
SPPBt,9046,524668
uDaMI,9585,603855
abUtW,8002,88022
bceYY,3009,198594
yIpfP,7009,91117
iapZh,9962,906542
xqxiX,8093,356092
GpVwe,8908,329596
TfCjo,4659,307494
uSIuL,7960,485560
DKhMG,3855,80955
UMzIr,7635,419925
JEcPe,3128,184552
dHOWb,9297,455553
MTtET,9456,917232
cDvSm,4718,254772
YqlzQ,4964,223380
TIIHZ,5556,88896
tQEig,7147,521731
zEpHg,9094,854836
EJFNk,4021,168882
AvbxV,8911,668325
HpTWl,2468,91316
QCjmN,3672,106488
tzeZO,9406,884164
Kwcjp,6248,37488
pcROx,9090,245430
gAMtd,9294,687756
VjKsx,9490,920530
svunt,6712,234920
YuwRT,4592,252560
hPeiL,8466,59262
uadTG,7448,208544
CcTQy,5449,158021
MfVCP,8127,203175
gfSXb,5257,268107
GPemI,8084,379948
LohWj,3869,104463
AlHDZ,3034,21238
rykeP,9038,822458
hAfge,3349,30141
HMraQ,6610,423040
eRGZG,4598,78166
BzeNi,2897,69528
dnagi,6610,118980
JIrDE,8359,417950
hYddv,3699,48087
NvIxY,5736,97512
geUiu,5917,384605
vFTOt,7231,658021
rLEAw,5773,277104
jTOEa,7659,474858
UufKk,4190,100560
NaMdF,4808,370216
vGgMR,5949,523512
pqzjt,9454,945400
qoWVi,3144,69168
EzcZR,2527,227430
XdLFb,8072,565040
WqIEX,9554,630564
KsXVw,7657,137826
pQOhV,8076,533016
sQwdy,5281,258769
jaMrl,6256,262752
GRjmN,2017,88748
emfQE,4942,133434
wRGlS,6109,360431
YxXHJ,4895,220275
JHBjS,3079,221688
vyoFP,9582,891126
cIism,9589,805476
OSbey,7386,199422
RLQox,7047,570807
DLXXM,7631,106834
oFMyv,5255,304790
FMBqm,6743,458524
RNPtE,9914,406474
zpakt,3657,314502
NLIXr,6208,155200
LWokn,2381,54763
mEnMN,8429,497311
jikCb,9408,310464
hMhBO,7064,134216
iPoPi,7778,124448
dqwSi,2662,175692
fQpRI,2633,147448
PqbsG,5090,45810
DTWMq,5301,455886
gwbWS,6001,534089
yaSLi,6615,601965
NSXnP,9549,190980
btuqq,9448,226752
rGKjc,3223,90244
AMajW,2769,38766
zmeiH,5154,288624
UodQV,5495,197820
kFoXg,4752,185328
aVuXr,6466,226310
uCgMd,2175,58725
hRuRL,6632,132640
tBSGm,7750,186000
QJNYu,2801,30811
NUyOZ,5824,349440
qSebG,4365,135315
HXgiL,9461,577121
dziKG,9396,648324
xjIiO,3627,90675
rpbLk,7559,158739
DZcGC,9914,614668
CRFfQ,8130,138210
OiMKI,9967,737558
BTAjc,8321,74889
XXAjT,2256,42864
IsNDn,7394,539762
QaUMN,5776,485184
wurcK,6716,214912
kpmEp,5744,373360
iyUdi,6266,563940
TUqOz,3226,283888
TQhEH,9248,425408
vNjvh,7279,669668
nCpCR,9013,522754
OisEW,5982,376866
rzWpv,7901,766397
raUeR,3162,183396
Nmidn,7450,298000
TFkna,2989,167384
fwNoW,5071,141988
Pfnjx,6639,378423
gnIxY,2016,149184
eQsqH,6505,520400
ekYdJ,9164,155788
UqncH,4048,198352
bHvQY,6669,666900
ooFMl,5561,500490
BHMMR,6027,512295
iNHre,8632,707824
vneIJ,7209,504630
LtozY,8963,833559
rDduE,7297,124049
yfBSp,8394,831006
hlorh,4487,242298
hFHEe,5708,199780
ueVpT,9573,842424
kARRM,4901,416585
HeRgG,8314,66512
KtVeF,8798,615860
TYMCc,5667,51003
rPlyx,7021,182546
RwoJX,7516,142804
RnfWE,9952,796160
dLNJC,2643,129507
wRVSD,2858,251504
naVXO,2636,44812
Vhrir,2265,115515
xnqgV,3066,229950
UAlSz,8170,727130
soSos,3984,286848
pBadJ,8408,285872
DiAjh,4571,237692
MGHhA,2050,123000
rWKmx,7385,465255
JuHHk,7331,469184
gosJF,5152,468832
wEXNf,4664,293832
erENa,9845,108295
KIYze,4490,273890
ZITXO,2660,34580
ukwKz,2149,38682
fROpz,9010,405450
SOpJC,7084,502964
dEUJN,9838,127894
SIymk,4600,142600
dGlTK,2965,272780
rKzml,5488,252448
lbbAI,3652,208164
DJjpR,6909,200361
hejzM,8390,679590
oZZEy,2430,36450
HytDf,8288,381248
ImKgR,7457,343022
bzqhj,4445,173355
JtNFm,3435,230145
gIBGn,8197,114758
BYHfs,8992,476576
jSYfC,5118,184248
XfDRz,2034,168822
wuyow,5759,143975
GhoWI,2562,102480
LWALp,6287,484099
kImZj,8376,670080
xUZHW,7916,617448
XHXCu,8356,810532
LrRYP,9621,644607
ZTCzx,8429,134864
GaflA,4399,123172
xXQVx,9428,537396
yoPMM,7493,659384
fnifp,3528,165816
UBiHD,8864,877536
pHkIy,9383,675576
hAamr,4626,152658
NGGPn,7090,340320
PieYt,3518,232188
BBviV,8025,449400
WGIMR,6864,102960
Fcoqj,7996,327836
zxbcV,2271,172596
aqXjv,7796,366412
HwABJ,8686,78174
pwxsm,2485,218680
AxKjw,4732,61516
KhQou,8659,787969
FVLXv,2924,23392
LzYQM,9477,341172
eiFNn,5103,489888
HTneU,9174,807312
woWTU,5857,70284
afDKH,2022,171870
fXnQd,9587,182153
nDWOq,6784,407040
mgRkA,3965,325130
rwALY,3029,87841
bGjFI,5211,416880
OjAxV,5271,458577
pliSK,7434,141246
dkzSF,9043,135645
MuwFP,6579,217107
cfFWu,7108,71080
xfVbw,6957,201753
xBRCe,9422,216706
AiXGp,5281,433042
COxZZ,6329,69619
DgDLy,6402,524964
yqSqM,6771,616161
KuELV,8036,152684
LQmGM,9144,128016
gMrrU,5404,524188
yYKlJ,2530,245410
vlExD,7345,448045
unHPa,5285,248395
Ijovy,9181,743661
jPInm,2587,28457
gkiUJ,2817,90144
cSwhe,5334,480060
zKGLk,6374,605530
HRRep,6850,376750
cAurE,3185,15925
YhtWY,2208,114816
eSItw,8947,277357
flkSX,7401,466263
ltOdM,3648,317376
iwuQa,3723,290394
KcZRO,6979,474572
yGEPn,2274,86412
ZPCiI,7339,374289
clyey,5475,432525
ptuHY,9776,830960
DSLiG,3717,163548
tkjTV,3195,92655
jpOue,8279,74511
gHtBk,6334,291364
HaQbW,7202,640978
lPFrF,7336,66024
zNqnr,8010,440550
oSLEf,5270,368900
XOeGK,6264,513648
MkhmR,5312,494016
HDFVh,7708,554976
bZNrv,7563,317646
qqMRa,5497,549700
yuPlp,5544,277200
EgDVY,4683,463617
oJRnH,3627,177723
Ulvwf,6778,501572
Zdkte,2329,172346
vuCOP,4399,180359
kLAcH,7692,561516
XGhbO,3032,151600
XQaHJ,5993,449475
xHllz,5480,476760
XEmIJ,8585,412080
orpMr,6047,526089
jyrvB,5261,320921
DiWdM,9850,433400
pJbdt,9599,105589
aQesR,5057,242736
yaVEF,4091,151367
NRoJG,5264,347424
aTfZz,3712,319232
oWLEE,8840,680680
yutoT,9083,663059
dGvdC,5491,219640
AYYHE,9220,820580
Pqphe,9830,688100
VZEKW,6181,414127
WRVNv,3480,170520
iHfaD,2586,87924
alDAd,6541,647559
flZxQ,2599,228712
NoAhW,4578,233478
MRUez,7519,240608
jqVSB,5358,278616
aEZLq,7792,405184
jFHnp,4755,332850
niuao,7988,63904
uxoTY,8662,762256
QfxWo,3334,193372
AgdDr,3721,212097
zDqyD,7420,148400
DQdfx,3014,63294
GrqPo,7413,533736
eSTsG,8787,87870
oqAWv,5372,526456
TbVIw,3910,211140
FCIWC,8160,522240
wAqsT,7108,49756
UmHsj,9619,211618
aOMVv,4724,222028
DgKsH,2895,52110
XAQvR,8255,528320
VMttA,7434,460908
RMmcx,8970,511290
fGpJo,3211,57798
gQLfK,7596,372204
NwOBS,3351,241272
vpVkm,4742,256068
BvaxX,3517,327081
WkQEr,7253,159566
NEJMD,2395,57480
iWElQ,4130,379960
uBeRU,9858,532332
IGvms,9640,173520
QtidG,9395,244270
QAbBt,3013,268157
GlqCH,7068,254448
clIpF,2844,42660
hgYlA,5851,579249
GXuAF,2574,213642
aTYKa,8073,363285
jDKYr,5017,215731
HpDxV,8000,672000
yKFQJ,8849,407054
mYRzy,7342,565334
YbrVf,5130,220590
OnxjQ,7167,64503
TSqRr,3196,294032
NDtjR,5243,414197
kPsmd,5751,345060
GeMWZ,4372,52464
Dgwbu,8214,574980
RJOUN,6085,103445
KOOGk,6883,461161
etwzA,2802,84060
gkJwL,6398,204736
TkCEQ,6490,519200
mfVba,7225,411825
iVjoX,3975,31800
xNjcJ,8278,769854
GQUGT,9571,736967
YaHYp,9121,282751
XPLIp,3033,24264
KhXqf,9376,328160
nBQnc,8969,627830
TbFwW,7708,524144
kNhde,8256,255936
dhFID,5145,370440
EZiaQ,2481,195999
sLFmF,7574,227220
toqFu,6426,70686
PdveO,8587,686960
BzZTV,5203,327789
khBfg,2283,118716
Brbyo,4241,339280
hxCJQ,9978,169626
PXenY,5720,114400
cwtDX,5487,488343
eUPbR,6980,188460
WmlnQ,9612,461376
kOlaN,9801,499851
yrQct,2215,86385
WJdpA,9513,95130
fXWVR,3780,260820
NMxTB,2211,112761
pUtri,2238,102948
wnZIE,3672,80784
TgYFa,4581,73296
aNprq,2372,94880
FLcJk,3301,26408
DsvRZ,5400,70200
MUHIO,7984,167664
PnQku,7215,101010
auapI,5726,412272
OgydP,7498,112470
zFXxM,3343,66860
zQzLp,4903,191217
FIAJK,6243,387066
fhhcY,3220,170660
zghcv,6826,61434
KIJls,9107,54642
wdpvP,2888,288800
fFXEw,3668,322784
qYLhG,7511,450660
VuEHV,3627,177723
GlgRx,4573,256088
nvdSW,3822,259896
kOoCc,5781,46248
UbVdI,6707,107312
NssPe,5552,521888
xFuoR,7798,694022
DTMgX,9603,220869
mlJlb,3882,221274
ymBoG,6916,380380
IaTIL,2227,120258
RDRbk,3581,157564
PEdzJ,3042,240318
uvYKG,2413,209931
kaKpY,6140,73680
SeXAD,6406,108902
QMmbL,3137,43918
AGZKo,8543,384435
TScRb,6399,595107
KGAMJ,2205,55125
JViUc,9344,299008
KAhnw,3200,185600
xhPHG,4327,25962
ZSErb,7195,280605
PuWMA,6898,34490
IXpTk,8038,450128
soqBT,3119,224568
UYTSr,8485,42425
cfLcc,2731,161129
LCmQP,4138,202762
zQebo,8934,62538
hWvFA,2640,95040
tqpRp,2754,162486
hUecU,6142,405372
wyZhm,4813,86634
EOVmQ,7198,705404
wdJWS,6230,461020
vVlLg,9197,377077
dvYIP,7414,556050
EYsXj,5952,321408
IJRUx,7792,584400
BQvxj,2421,142839
MZeaV,7459,275983
GdwjX,7105,539980
XzDRI,6181,241059
SfoCb,4112,394752
XHZpl,9749,536195
qhGWw,4265,336935
EyAMJ,7524,278388
cOkai,4070,366300
ErNKN,4798,479800
LUZXk,9330,587790
LCbTC,9448,56688
aFBqj,4776,81192
LgLtU,3453,328035
SVJuK,2786,41790
VgqlC,2275,154700
lNIwZ,9616,413488
nrDwj,3936,23616
mTYLg,7960,270640
kZqaY,4260,404700
biUrp,9619,250094
dySwt,7150,557700
nXTSo,8021,449176
NYJYP,9390,197190
TdqRz,6002,294098
DLuNM,8796,202308
iOdxH,5016,260832
gKrAl,4878,468288
qjOML,4902,102942
vzFzF,2189,17512
IedHV,7797,389850
eZrvP,7362,228222
iflfM,8790,298860
ylIMC,4148,66368
VMeqN,2977,264953
AwOZr,2040,118320
SiIRG,2750,71500
KMQJh,3218,251004
ZkYJi,9976,349160
QivYi,4795,182210
jdRdI,9090,763560
dlRPu,4677,56124
AEzua,3661,351456
udeoO,5835,530985
tIbkH,2690,34970
jnckU,8368,485344
UqKHU,3919,109732
fvvzF,3650,160600
ubBvJ,5767,386389
jcBKP,2746,159268
MZufH,3274,163700
leBWA,7577,515236
FZkIh,5789,578900
QcxGX,7966,525756
OYDFS,6729,491217
CWpDO,8399,571132
yMpVe,3179,133518
NHPBK,7871,527357
BTfXS,7032,541464
GYwgd,8745,585915
SJHSM,6746,357538
eaOwZ,9849,137886
GegCn,2107,12642
CVdHm,8305,564740
piDSU,6441,83733
uHFdq,3857,293132
VBvsZ,6304,617792
OaonV,3720,52080
WxCuC,2478,99120
lrdmQ,2717,86944
XDBOn,9952,746400
zKiCg,9934,973532
GhWjC,2646,264600
rLgcW,4139,318703
Kmhev,9961,866607
JMnTL,4353,391770
tygbv,3236,106788
KSaTN,6631,185668
kYhLY,9408,460992
IQpeV,5166,87822
SSGhM,3547,251837
qMQqC,7449,595920
iaKlv,6475,362600
uTDfX,6088,377456
EywWq,8833,423984
YsTui,7318,402490
KNCJS,9994,329802
WuKsx,7345,139555
ANVEy,2765,218435
UWaYX,3238,310848
ssYLB,3443,230681
setOB,7529,504443
hsrSA,9155,595075
kqluk,9621,654228
JYZuR,8092,396508
STRTS,6980,83760
qTePA,4731,141930
mSMBw,5900,165200
dDwYL,4313,150955
Xgsru,4582,123714
ZetEh,2480,200880
vlvxB,7568,590304
PGFlN,5938,124698
hwJkd,9563,774603
jtVyk,8196,467172
rbgKb,9807,558999
DUdIG,6578,552552
GYZVK,4462,272182
QliAf,3079,240162
NlLfn,5737,395853
tmKjH,9620,355940
kqimz,8712,104544
slAfl,5587,402264
Vahai,4714,424260
tXPLn,2741,227503
ePGqv,9848,295440
zCCRP,6447,457737
hMOUE,6482,512078
ntrCa,7287,313341
GmWQr,3594,104226
egwMA,8361,811017
HaEgD,2342,180334
xdCJc,6918,387408
okJyN,6018,252756
ThPsv,4066,276488
VWPwm,4042,383990
UdIGN,4501,225050
rHBoM,7907,545583
AjNQi,8256,231168
nHGfU,9639,626535
vwXuA,4069,337727
ZJRDH,2176,67456
KNnBR,5265,368550
JubAv,2938,205660
MJXcE,3909,82089
lzuFZ,3917,325111
NbkzT,6161,609939
dbLLF,6852,465936
CGXWX,7013,147273
Lnbox,8556,154008
OOCWw,5158,335270
oJjpd,3017,36204
gEHsH,3918,94032
wzYak,5184,248832
zgXpN,7340,638580
oyfDZ,6342,95130
OKaQl,3799,330513
rNDTc,5405,432400
vZRdZ,5698,347578
PEvtn,8390,109070
sYwQV,5307,392718
KBwCt,3024,42336
mPuGW,3450,258750
yTBDy,3577,67963
CueVE,3944,185368
qkxue,3553,46189
LYhDl,8061,604575
gndlW,9118,200596
Lmlko,2508,220704
JWBfD,9418,113016
bIJKs,6471,271782
wqsBh,6438,450660
UcLrz,6628,185584
QOSbc,9161,494694
sMqHg,3489,320988
ehiBf,5025,331650
ddZJd,3964,210092
CrzOh,2212,161476
RDaEM,2801,33612
djmvH,5200,31200
ndGUZ,4474,389238
vOfCn,8009,168189
BTaZB,4526,380184
Bxwxe,3785,113550
aaCPZ,9594,566046
BlIdp,4605,368400
VBYtQ,8535,699870
ZpOOw,7471,89652
fRyHQ,6079,115501
ttEre,3817,64889
XfzNT,9823,412566
KFoSd,9920,605120
WTDQv,3088,203808
MkNMD,6891,199839
KBamU,8364,326196
xViNc,7844,407888
gKIyA,8015,136255
OdkJD,5801,249443
zxAJF,9034,280054
Igdvq,4293,34344
wiIhA,2380,49980
FnFgI,9866,670888
wJMYW,7976,231304
mjplW,2553,237429
eDTeH,6610,548630
TIOBi,3517,253224
xwKsc,6282,138204
stMiO,2689,121005
HawXD,8878,79902
rfDaa,8619,611949
OXAud,6084,42588
lglks,9367,309111
nTacC,8396,570928
SeDoA,3666,219960
TGccw,6648,578376
XBWmR,3322,176066
gykMD,9676,416068
wEQqZ,8625,819375
NyJnU,4113,275571
DXhHc,5734,160552
qDvAh,2980,104300
nUTHk,6875,680625
acGxm,8003,552207
shnja,9888,257088
KFUGw,7981,710309
UDpYo,6377,178556
LplpW,9943,536922
aZUOR,4647,432171
FWGHn,5277,337728
LtwFp,8041,474419
bRHtm,5485,488165
MkghG,2790,139500
Ikadb,2576,172592
HZIVT,5661,509490
WDVmp,2330,62910
ozDIX,5124,169092
qIDXq,4868,223928
CTQfN,8117,162340
QgAhx,6869,164856
slAcJ,4276,282216
vmrLU,3127,265795
yTHEh,6341,329732
lGoVa,9242,739360
IRJuG,7373,383396
psBFq,8994,701532
VbuxQ,3806,289256
uKndT,9375,356250
fxCIy,5117,301903
zGyGG,9552,582672
uAkbh,2569,105329
EwABN,9515,570900
bxvtl,2776,88832
mqxxj,3498,265848
tsOJz,3876,271320
GzhSX,4095,290745
kvryu,8216,303992
ZwgUp,7983,678555
NUeWz,4848,96960
vKyIK,2798,235032
AmWQO,5281,290455
fQyRo,8746,69968
hjPHN,2415,70035
POqse,6566,91924
EVDgI,2969,35628
IPcfn,4531,81558
MeMGs,3730,242450
jAhpX,8034,666822
uGDff,3409,98861
gOkdO,7735,69615
jWIre,9346,46730
fHpMI,6431,379429
lVMVN,9963,498150
GSRWU,7549,634116
idOvW,7578,538038
VWqbE,2682,179694
vLmKV,6418,545530
aWOOV,5449,479512
kRrkx,3323,206026
QkEUL,4420,358020
uFpQH,6624,46368
rkxtL,4465,415245
talwS,6319,366502
UaAMB,5549,116529
UAeYW,7207,266659
eyUEn,4868,433252
PjnUz,3686,283822
ODyWO,5443,446326
VHTBY,4367,222717
qfuvj,3301,168351
GWKlk,6411,250029
uDRja,8986,89860
xncbm,5500,341000
QqxEp,3683,217297
QrNwO,9269,250263
Sahxf,9086,781396
oRlni,2644,140132
pWhCP,9001,360040
nYIib,6632,610144
lDLzU,7470,112050
HSBSH,7535,489775
Amagt,9711,310752
eZQuo,4312,77616
oUUDg,3562,327704
CbeQK,6038,495116
ZBfsh,7033,281320
FvhES,8381,838100
ldomP,2068,82720
QnFtv,6974,383570
eQHIq,9271,611886
rhihY,2611,122717
ScgLy,4196,100704
TxJsD,3198,166296
XgfTL,7256,711088
esjbO,7565,234515
puVXA,2316,159804
rEUwW,2127,161652
hAomW,9137,639590
HtCeM,9228,442944
AhDNA,9566,239150
KErsa,2917,49589
bfbuU,3909,273630
crBFQ,7428,267408
mFdLN,2733,147582
CVBrm,5967,429624
qDQip,7128,513216
KUxkt,4929,463326
qQbgw,7417,385684
FBeJv,6869,171725
kJFpB,7127,427620
glKdt,3558,177900
Tocnf,7772,668392
JcCWb,6252,593940
pXHPq,3195,47925
iRpPc,2995,296505
CjhMA,8141,700126
mwCWY,6895,220640
BfPZz,6222,55998
XAFCB,8109,729810
hQLuY,7179,143580
bKFVJ,5134,343978
cCncM,4387,26322
NmlOX,2501,40016
Gmust,8226,287910
Rxykd,3277,163850
oWaGI,2483,37245
