StoreCode,TotalSales,TotalAmount
vKHum,8934,276954
GJYlu,8697,130455
XsQNB,8986,170734
XyNYW,6671,253498
KfNPE,6779,413519
zWLjt,2242,26904
LBZOO,5002,195078
jBUyx,3945,165690
BkcIO,3746,71174
npohD,9787,401267
oHlSy,7693,715449
ORjNJ,5952,297600
nMeRc,2327,76791
KPZsa,2374,151936
HjFMY,6330,341820
ZfISm,9656,328304
xdQSe,5808,331056
WZjPt,2130,51120
uJKMn,6558,406596
ycZWf,6465,465480
jzDgS,6945,284745
ThCjH,5662,390678
LHQkS,4127,359049
sEorK,9431,707325
mlKgn,9003,54018
wywHO,8636,112268
YBGmN,8842,822306
jBTfn,8523,247167
NxHAX,7490,292110
BtXrB,6776,413336
SIGvq,5642,338520
YUuxM,8918,882882
lIxwY,7653,221937
WRTEU,5588,525272
aYZse,2238,87282
uGymu,7672,406616
bdVkY,2921,148971
xxxdQ,5198,161138
TEoKF,9089,899811
TqvHY,3841,138276
YrCmK,6960,174000
AyODv,9283,157811
SLGvg,4669,256795
xYRIJ,6952,597872
mQdRc,3455,252215
PTuRg,2125,17000
sBYvZ,5680,289680
obwvs,8782,544484
FvafL,7930,103090
Lophj,2823,73398
kIGjc,3577,268275
hzhfC,3184,25472
VcTBw,6533,489975
SJmMg,2119,74165
eFaAS,7063,317835
GAZpr,4071,126201
RzlSK,9084,163512
WxaxZ,9213,543567
VwQUS,3834,199368
wGTkG,4698,103356
xhwRj,8877,204171
SJElI,2609,44353
KUzqX,3419,17095
aPylH,6726,309396
meNtD,3634,207138
pIQTk,5455,152740
ExDQm,5858,298758
bXRMv,5739,499293
yBnce,7285,305970
scuvi,8302,556234
pgqEq,3368,333432
ytYLT,7712,177376
LDiYP,6700,40200
WKkXA,9037,45185
ABviR,3701,262771
hJegb,2593,119278
HKTiq,8742,96162
OHnow,8145,496845
FlrAk,6252,156300
RFgpa,9968,927024
saQBN,3887,260429
Jkjcg,5395,129480
nPQjP,5303,53030
NdXau,8163,204075
eNHsM,7912,411424
ntjoe,8198,65584
uJhPn,8332,799872
AXiBL,9093,509208
CqZhn,2670,226950
CYcPN,2527,96026
DpXrY,3410,98890
JZmGM,7964,485804
NAqcA,2580,247680
lTPEo,3465,169785
sTXYe,3995,283645
gsXOr,2312,71672
YRwUE,4114,403172
RHAuO,5594,83910
INYMj,7987,790713
qNgVE,7805,124880
bPUCM,3493,268961
NyHOc,2288,196768
pwnlB,8044,764180
jcBdh,4241,318075
byOjC,7186,467090
AaqJK,2258,189672
tzcPa,8727,706887
Hkqpu,2884,233604
Iizvd,2548,53508
RDqil,9104,391472
uHVWC,5200,395200
RJhmE,8446,92906
XvqqP,4660,83880
xWhJf,3519,42228
yGLBj,7542,565650
dNYXo,3844,103788
synBh,4379,201434
hgXTv,4885,390800
QscgK,7862,243722
uDZNS,7833,422982
gYdPd,5655,254475
swMcN,9935,327855
huOCi,3521,77462
XKpkB,2445,61125
IQIoQ,8703,104436
Pqibt,8703,147951
QLYru,2829,195201
prNjp,4143,377013
ywDgw,3225,299925
EOuGi,7938,444528
qGCvQ,8522,681760
IwMFG,4805,38440
RNCWl,9032,343216
iufYB,4006,368552
anlBU,2557,161091
SPPBt,7744,278784
uDaMI,8009,512576
abUtW,8634,319458
bceYY,8633,690640
yIpfP,8590,575530
iapZh,5532,531072
xqxiX,8094,687990
GpVwe,2063,107276
TfCjo,6071,443183
uSIuL,5818,58180
DKhMG,8538,461052
UMzIr,3308,165400
JEcPe,5814,191862
dHOWb,7083,318735
MTtET,5946,231894
cDvSm,6688,608608
YqlzQ,9742,292260
TIIHZ,6150,596550
tQEig,8770,298180
zEpHg,6664,559776
EJFNk,4942,54362
AvbxV,3778,22668
HpTWl,8860,354400
QCjmN,4855,140795
tzeZO,8227,666387
Kwcjp,5509,506828
pcROx,8025,160500
gAMtd,9861,552216
VjKsx,4536,353808
svunt,9379,750320
YuwRT,3975,397500
hPeiL,7009,98126
uadTG,4600,82800
CcTQy,3335,120060
MfVCP,4167,270855
gfSXb,7302,87624
GPemI,8226,435978
LohWj,9160,751120
AlHDZ,6275,608675
rykeP,2560,15360
hAfge,9326,624842
HMraQ,9749,321717
eRGZG,8181,580851
BzeNi,9690,649230
dnagi,7994,775418
JIrDE,8114,64912
hYddv,3434,34340
NvIxY,3226,277436
geUiu,6182,612018
vFTOt,7565,302600
rLEAw,10000,590000
jTOEa,9087,336219
UufKk,7219,129942
NaMdF,7534,210952
vGgMR,6492,136332
pqzjt,4572,320040
qoWVi,5601,358464
EzcZR,6546,261840
XdLFb,4991,329406
WqIEX,8457,761130
KsXVw,3698,44376
pQOhV,2391,133896
sQwdy,5938,261272
jaMrl,6814,456538
GRjmN,5662,486932
emfQE,5089,213738
wRGlS,3178,209748
YxXHJ,6313,391406
JHBjS,7351,205828
vyoFP,8716,653700
cIism,8353,133648
OSbey,9798,48990
RLQox,8262,41310
DLXXM,2398,239800
oFMyv,2998,278814
FMBqm,3619,217140
RNPtE,5272,311048
zpakt,3008,225600
NLIXr,2372,18976
LWokn,5080,502920
mEnMN,8314,349188
jikCb,8569,471295
hMhBO,6331,348205
iPoPi,2544,127200
dqwSi,5048,388696
fQpRI,3181,302195
PqbsG,6960,180960
DTWMq,3032,215272
gwbWS,4806,283554
yaSLi,4307,400551
NSXnP,9765,546840
btuqq,4392,298656
rGKjc,6214,466050
AMajW,2666,183954
zmeiH,5764,288200
UodQV,8118,48708
kFoXg,5439,163170
aVuXr,9099,382158
uCgMd,3187,254960
hRuRL,9106,427982
tBSGm,3219,292929
QJNYu,8012,368552
NUyOZ,9490,151840
qSebG,4346,199916
HXgiL,3189,175395
dziKG,4478,26868
xjIiO,9937,854582
rpbLk,9504,779328
DZcGC,5707,176917
CRFfQ,2005,96240
OiMKI,7581,53067
BTAjc,8307,689481
XXAjT,5047,141316
IsNDn,2306,43814
QaUMN,3272,248672
wurcK,4343,425614
kpmEp,3407,132873
iyUdi,4788,134064
TUqOz,3862,204686
TQhEH,3626,50764
vNjvh,7952,103376
nCpCR,5827,559392
OisEW,4724,373196
rzWpv,9541,276689
raUeR,6446,393206
Nmidn,9289,167202
TFkna,4729,411423
fwNoW,3748,179904
Pfnjx,6322,499438
gnIxY,8652,545076
eQsqH,7187,359350
ekYdJ,4320,410400
UqncH,2625,52500
bHvQY,6425,353375
ooFMl,9854,364598
BHMMR,6277,558653
iNHre,4010,160400
vneIJ,9679,319407
LtozY,8415,210375
rDduE,9549,926253
yfBSp,9314,856888
hlorh,9912,594720
hFHEe,3183,28647
ueVpT,2693,123878
kARRM,3496,34960
HeRgG,3688,339296
KtVeF,2972,133740
TYMCc,7652,76520
rPlyx,3602,82846
RwoJX,3559,231335
RnfWE,2992,299200
dLNJC,8058,741336
wRVSD,2362,129910
naVXO,2628,18396
Vhrir,3739,325293
xnqgV,3705,163020
UAlSz,6403,211299
soSos,7099,312356
pBadJ,3619,206283
DiAjh,8575,806050
MGHhA,5403,318777
rWKmx,4608,32256
JuHHk,6294,100704
gosJF,8602,713966
wEXNf,7696,692640
erENa,2617,204126
KIYze,6071,127491
ZITXO,2969,41566
ukwKz,6243,287178
fROpz,7596,98748
SOpJC,4997,154907
dEUJN,5327,218407
SIymk,9367,871131
dGlTK,4476,304368
rKzml,3217,154416
lbbAI,5634,546498
DJjpR,4695,446025
hejzM,5202,400554
oZZEy,6725,531275
HytDf,2981,172898
ImKgR,4583,407887
bzqhj,3648,120384
JtNFm,3070,227180
gIBGn,4335,273105
BYHfs,9215,359385
jSYfC,2562,61488
XfDRz,3795,277035
wuyow,3875,298375
GhoWI,6351,495378
LWALp,8778,96558
kImZj,9509,589558
xUZHW,4106,78014
XHXCu,9579,124527
LrRYP,9838,678822
ZTCzx,2458,93404
GaflA,3813,19065
xXQVx,2535,195195
yoPMM,2380,28560
fnifp,2342,135836
UBiHD,9251,305283
pHkIy,7759,581925
hAamr,8263,90893
NGGPn,3320,96280
PieYt,2455,162030
BBviV,9672,841464
WGIMR,9883,909236
Fcoqj,3928,43208
zxbcV,4937,276472
aqXjv,2945,285665
HwABJ,6873,130587
pwxsm,9853,837505
AxKjw,8802,158436
KhQou,7443,669870
FVLXv,6554,85202
LzYQM,6172,135784
eiFNn,2687,45679
HTneU,9937,993700
woWTU,7260,689700
afDKH,9226,774984
fXnQd,3095,219745
nDWOq,8590,781690
mgRkA,6263,181627
rwALY,5557,283407
bGjFI,7488,441792
OjAxV,7400,473600
pliSK,3426,167874
dkzSF,3658,263376
MuwFP,2683,268300
cfFWu,2168,127912
xfVbw,3318,89586
xBRCe,5318,101042
AiXGp,5210,494950
COxZZ,5780,537540
DgDLy,9625,529375
yqSqM,9432,839448
KuELV,7561,347806
LQmGM,5435,211965
gMrrU,5150,458350
yYKlJ,5596,380528
vlExD,4861,452073
unHPa,4230,325710
Ijovy,7930,737490
jPInm,5605,302670
gkiUJ,7031,224992
cSwhe,8308,515096
zKGLk,8748,288684
HRRep,4635,421785
cAurE,3386,193002
YhtWY,5741,200935
eSItw,9309,158253
flkSX,4964,124100
ltOdM,7192,676048
iwuQa,9164,632316
KcZRO,5477,323143
yGEPn,3617,159148
ZPCiI,5832,104976
clyey,4160,349440
ptuHY,6451,445119
DSLiG,3730,343160
tkjTV,5961,280167
jpOue,7457,447420
gHtBk,4701,42309
HaQbW,3775,339750
lPFrF,6272,420224
zNqnr,5316,435912
oSLEf,2364,122928
XOeGK,4620,304920
MkhmR,5336,277472
HDFVh,5534,326506
bZNrv,4493,40437
qqMRa,9843,147645
yuPlp,9321,279630
EgDVY,3264,277440
oJRnH,8208,279072
Ulvwf,2316,81060
Zdkte,5557,461231
vuCOP,9218,470118
kLAcH,7724,424820
XGhbO,9180,174420
XQaHJ,5400,27000
xHllz,3090,234840
XEmIJ,7978,135626
orpMr,2859,25731
jyrvB,9208,230200
DiWdM,5431,526807
pJbdt,4988,379088
aQesR,5275,327050
yaVEF,4506,85614
NRoJG,6478,583020
aTfZz,8521,485697
oWLEE,8591,189002
yutoT,9515,190300
dGvdC,9472,407296
AYYHE,6046,60460
Pqphe,8148,814800
VZEKW,4649,450953
WRVNv,6371,420486
iHfaD,5011,185407
alDAd,5623,348626
flZxQ,3094,216580
NoAhW,8103,745476
MRUez,8100,121500
jqVSB,9185,771540
aEZLq,8318,598896
jFHnp,2801,226881
niuao,8360,275880
uxoTY,2204,28652
QfxWo,2360,132160
AgdDr,8609,654284
zDqyD,7069,600865
DQdfx,8651,545013
GrqPo,2303,221088
eSTsG,9891,474768
oqAWv,9783,117396
TbVIw,8192,57344
FCIWC,9674,58044
wAqsT,3812,327832
UmHsj,2769,83070
aOMVv,3266,35926
DgKsH,7421,378471
XAQvR,8498,390908
VMttA,7704,439128
RMmcx,6756,608040
fGpJo,2332,95612
gQLfK,8415,75735
NwOBS,2424,89688
vpVkm,7177,43062
BvaxX,8860,735380
WkQEr,4291,111566
NEJMD,8061,120915
iWElQ,9324,820512
uBeRU,4274,282084
IGvms,5975,495925
QtidG,8809,484495
QAbBt,5085,264420
GlqCH,2335,46700
clIpF,9223,341251
hgYlA,3798,311436
GXuAF,4749,389418
aTYKa,6547,78564
jDKYr,6835,54680
HpDxV,4695,239445
yKFQJ,8047,466726
mYRzy,9655,366890
YbrVf,9819,176742
OnxjQ,4971,313173
TSqRr,4897,235056
NDtjR,9729,846423
kPsmd,5758,57580
GeMWZ,2516,62900
Dgwbu,8146,716848
RJOUN,5931,320274
KOOGk,6172,296256
etwzA,8724,122136
gkJwL,7307,460341
TkCEQ,6974,139480
mfVba,5003,135081
iVjoX,6290,257890
xNjcJ,4982,458344
GQUGT,8550,444600
YaHYp,3747,243555
XPLIp,9101,491454
KhXqf,9447,217281
nBQnc,6190,538530
TbFwW,5172,382728
kNhde,7499,254966
dhFID,5760,241920
EZiaQ,9971,309101
sLFmF,3006,21042
toqFu,8532,563112
PdveO,3636,116352
BzZTV,8714,514126
khBfg,6435,283140
Brbyo,5676,124872
hxCJQ,6999,566919
PXenY,3090,89610
cwtDX,2313,83268
eUPbR,6723,504225
WmlnQ,3173,50768
kOlaN,7149,228768
yrQct,4388,434412
WJdpA,6461,607334
fXWVR,3316,33160
NMxTB,7853,416209
pUtri,3975,159000
wnZIE,9157,879072
TgYFa,5557,327863
aNprq,5907,206745
FLcJk,7320,43920
DsvRZ,6437,489212
MUHIO,7951,667884
PnQku,3464,20784
auapI,9068,770780
OgydP,4539,186099
zFXxM,2670,154860
zQzLp,4719,410553
FIAJK,7633,335852
fhhcY,4502,216096
zghcv,2812,149036
KIJls,7829,70461
wdpvP,5643,28215
fFXEw,7294,233408
qYLhG,4486,314020
VuEHV,9993,679524
GlgRx,3091,185460
nvdSW,5248,78720
kOoCc,7962,716580
UbVdI,8885,97735
NssPe,8496,620208
xFuoR,9475,217925
DTMgX,6546,255294
mlJlb,5793,492405
ymBoG,2510,45180
IaTIL,8803,836285
RDRbk,7888,39440
PEdzJ,7444,126548
uvYKG,6589,606188
kaKpY,2833,36829
SeXAD,2436,97440
QMmbL,5388,404100
AGZKo,5368,59048
TScRb,2706,270600
KGAMJ,5780,497080
JViUc,9389,694786
KAhnw,9537,371943
xhPHG,5960,226480
ZSErb,5786,283514
PuWMA,4262,298340
IXpTk,7318,234176
soqBT,5729,521339
UYTSr,4204,386768
cfLcc,2698,35074
LCmQP,5055,30330
zQebo,6759,236565
hWvFA,4042,262730
tqpRp,6245,143635
hUecU,3009,69207
wyZhm,7183,409431
EOVmQ,8516,468380
wdJWS,8265,256215
vVlLg,4045,364050
dvYIP,4372,319156
EYsXj,3561,242148
IJRUx,6305,630500
BQvxj,4977,99540
MZeaV,5129,92322
GdwjX,9275,556500
XzDRI,8463,820911
SfoCb,2595,57090
XHZpl,6444,644400
qhGWw,4674,158916
EyAMJ,9341,168138
cOkai,4497,193371
ErNKN,2087,198265
LUZXk,7578,272808
LCbTC,7982,255424
aFBqj,8702,800584
LgLtU,6391,31955
SVJuK,3734,313656
VgqlC,6095,103615
lNIwZ,9162,82458
nrDwj,8120,219240
mTYLg,3643,316941
kZqaY,6785,400315
biUrp,6104,366240
dySwt,3813,30504
nXTSo,3840,303360
NYJYP,2350,117500
TdqRz,7657,551304
DLuNM,4739,388598
iOdxH,4570,68550
gKrAl,4139,273174
qjOML,6783,413763
vzFzF,5117,286552
IedHV,9458,47290
eZrvP,5295,465960
iflfM,9369,683937
ylIMC,4303,283998
VMeqN,7437,349539
AwOZr,9258,83322
SiIRG,6179,105043
KMQJh,6045,72540
ZkYJi,9522,133308
QivYi,9068,652896
jdRdI,5774,531208
dlRPu,3114,308286
AEzua,7965,103545
udeoO,3132,100224
tIbkH,2854,171240
jnckU,2496,82368
UqKHU,5882,94112
fvvzF,7789,521863
ubBvJ,5590,374530
jcBKP,5194,322028
MZufH,5248,278144
leBWA,2009,158711
FZkIh,2874,149448
QcxGX,5733,126126
OYDFS,4645,65030
CWpDO,7474,508232
yMpVe,2219,166425
NHPBK,2200,171600
BTfXS,8426,488708
GYwgd,6253,562770
SJHSM,9586,862740
eaOwZ,8291,265312
GegCn,4573,86887
CVdHm,4207,210350
piDSU,2922,210384
uHFdq,4464,169632
VBvsZ,3385,30465
OaonV,6129,128709
WxCuC,7830,602910
lrdmQ,8458,693556
XDBOn,6651,578637
zKiCg,8791,114283
GhWjC,2372,16604
rLgcW,6820,463760
Kmhev,3951,383247
JMnTL,4532,140492
tygbv,8505,76545
KSaTN,3913,82173
kYhLY,8464,837936
IQpeV,7487,741213
SSGhM,6160,160160
qMQqC,5432,206416
iaKlv,2636,86988
uTDfX,3514,210840
EywWq,9865,680685
YsTui,8644,198812
KNCJS,5049,55539
WuKsx,6608,257712
ANVEy,6941,298463
UWaYX,4173,183612
ssYLB,2016,52416
setOB,6923,429226
hsrSA,4373,227396
kqluk,3124,309276
JYZuR,5069,334554
STRTS,5356,412412
qTePA,5726,40082
mSMBw,8512,536256
dDwYL,7543,294177
Xgsru,5815,302380
ZetEh,9390,901440
vlvxB,7617,175191
PGFlN,7907,340001
hwJkd,2617,214594
jtVyk,7696,592592
rbgKb,9664,173952
DUdIG,3654,241164
GYZVK,4309,275776
QliAf,4030,394940
NlLfn,3809,118079
tmKjH,9563,210386
kqimz,8299,414950
slAfl,6137,257754
Vahai,5689,449431
tXPLn,4160,353600
ePGqv,9569,602847
zCCRP,5594,39158
hMOUE,9662,135268
ntrCa,2931,84999
GmWQr,3579,93054
egwMA,4938,365412
HaEgD,9298,622966
xdCJc,2525,126250
okJyN,2329,95489
ThPsv,7401,577278
VWPwm,2059,185310
UdIGN,9174,311916
rHBoM,4192,134144
AjNQi,6702,107232
nHGfU,4036,359204
vwXuA,6078,224886
ZJRDH,4619,461900
KNnBR,5524,149148
JubAv,7862,566064
MJXcE,6303,346665
lzuFZ,7832,571736
NbkzT,8770,754220
dbLLF,5081,442047
CGXWX,4338,216900
Lnbox,6455,142010
OOCWw,6695,535600
oJjpd,9118,574434
gEHsH,2523,108489
wzYak,4623,157182
zgXpN,4898,29388
oyfDZ,7629,366192
OKaQl,9073,780278
rNDTc,3625,253750
vZRdZ,6384,70224
PEvtn,2248,40464
sYwQV,7391,140429
KBwCt,8270,355610
mPuGW,3429,174879
yTBDy,6681,53448
CueVE,2095,14665
qkxue,3740,273020
LYhDl,3000,204000
gndlW,8675,615925
Lmlko,4822,265210
JWBfD,6300,81900
bIJKs,8111,316329
wqsBh,4590,201960
UcLrz,5892,88380
QOSbc,6008,174232
sMqHg,6913,642909
ehiBf,5845,485135
ddZJd,7961,612997
CrzOh,6740,640300
RDaEM,6244,143612
djmvH,3820,217740
ndGUZ,4042,165722
vOfCn,3066,193158
BTaZB,8558,51348
Bxwxe,3129,168966
aaCPZ,4921,137788
BlIdp,7276,152796
VBYtQ,8067,371082
ZpOOw,8602,172040
fRyHQ,8263,661040
ttEre,6151,436721
XfzNT,2481,248100
KFoSd,2808,179712
WTDQv,9772,508144
MkNMD,7031,70310
KBamU,5418,265482
xViNc,4259,51108
gKIyA,7482,314244
OdkJD,5312,355904
zxAJF,3290,246750
Igdvq,3372,70812
wiIhA,5880,470400
FnFgI,2833,235139
wJMYW,7392,133056
mjplW,9130,374330
eDTeH,8855,867790
TIOBi,6488,116784
xwKsc,5273,84368
stMiO,2880,169920
HawXD,8335,208375
rfDaa,8342,734096
OXAud,8812,149804
lglks,3843,107604
nTacC,9928,367336
SeDoA,9644,289320
TGccw,2803,221437
XBWmR,2161,71313
gykMD,3539,219418
wEQqZ,2320,71920
NyJnU,3330,293040
DXhHc,5491,543609
qDvAh,9178,734240
nUTHk,8534,170680
acGxm,7854,369138
shnja,3015,108540
KFUGw,6028,434016
UDpYo,2753,110120
LplpW,4645,380890
aZUOR,7015,392840
FWGHn,6066,497412
LtwFp,3549,216489
bRHtm,6502,175554
MkghG,3369,293103
Ikadb,5907,82698
HZIVT,5987,550804
WDVmp,7778,583350
ozDIX,3408,269232
qIDXq,5940,469260
CTQfN,3160,145360
QgAhx,5074,86258
slAcJ,4031,374883
vmrLU,6492,97380
yTHEh,4301,210749
lGoVa,3651,178899
IRJuG,3357,187992
psBFq,8035,104455
VbuxQ,9748,974800
uKndT,7501,345046
fxCIy,6734,33670
zGyGG,8674,494418
uAkbh,7433,468279
EwABN,4939,281523
bxvtl,4790,354460
mqxxj,8173,57211
tsOJz,2619,39285
GzhSX,3826,309906
kvryu,7637,694967
ZwgUp,6427,411328
NUeWz,4955,34685
vKyIK,9827,766506
AmWQO,5203,36421
fQyRo,6357,419562
hjPHN,5257,105140
POqse,8367,811599
EVDgI,4443,35544
IPcfn,2331,144522
MeMGs,2497,187275
jAhpX,8968,511176
uGDff,8966,89660
gOkdO,9215,46075
jWIre,3229,32290
fHpMI,9358,102938
lVMVN,2676,125772
GSRWU,6808,224664
idOvW,3866,85052
VWqbE,4728,146568
vLmKV,4915,304730
aWOOV,9526,609664
kRrkx,6926,374004
QkEUL,3554,142160
uFpQH,7775,264350
rkxtL,7306,146120
talwS,6071,333905
UaAMB,5554,222160
UAeYW,5527,392417
eyUEn,9035,650520
PjnUz,4708,211860
ODyWO,5972,107496
VHTBY,5093,224092
qfuvj,2810,269760
GWKlk,3057,241503
uDRja,6714,308844
xncbm,6482,226870
QqxEp,6222,62220
QrNwO,9943,377834
Sahxf,8871,567744
oRlni,7692,430752
pWhCP,4523,76891
nYIib,3579,139581
lDLzU,2116,67712
HSBSH,4952,207984
Amagt,8316,191268
eZQuo,3587,330004
oUUDg,2984,173072
CbeQK,2915,227370
ZBfsh,8468,541952
FvhES,9990,709290
ldomP,8078,500836
QnFtv,6236,367924
eQHIq,5688,398160
rhihY,5165,170445
ScgLy,8171,490260
TxJsD,2242,145730
XgfTL,6729,477759
esjbO,8223,98676
