StoreCode,TotalSales,TotalAmount
TYMCc,6936,506328
rPlyx,7818,476898
RwoJX,7615,83765
RnfWE,5942,190144
dLNJC,8264,190072
wRVSD,9738,486900
naVXO,4954,252654
Vhrir,9253,564433
xnqgV,7030,506160
UAlSz,3640,21840
soSos,4890,97800
pBadJ,3790,280460
DiAjh,7091,418369
MGHhA,5332,85312
rWKmx,6280,282600
JuHHk,4469,402210
gosJF,8092,64736
wEXNf,2900,124700
erENa,6536,307192
KIYze,4182,368016
ZITXO,8119,105547
ukwKz,5452,212628
fROpz,9682,164594
SOpJC,5367,423993
dEUJN,6434,411776
SIymk,2227,158117
dGlTK,2335,158780
rKzml,5416,362872
lbbAI,7463,89556
DJjpR,2647,203819
hejzM,5426,406950
oZZEy,3021,99693
HytDf,6623,211936
ImKgR,3925,259050
bzqhj,9149,356811
JtNFm,4754,142620
gIBGn,8561,830417
BYHfs,3742,202068
jSYfC,5629,455949
XfDRz,9719,923305
wuyow,8463,177723
GhoWI,9060,253680
LWALp,6138,294624
kImZj,7880,622520
xUZHW,3342,30078
XHXCu,2095,196930
LrRYP,4772,443796
ZTCzx,3517,49238
GaflA,4623,420693
xXQVx,6625,218625
yoPMM,3991,123721
fnifp,4127,165080
UBiHD,2877,224406
pHkIy,7946,691302
hAamr,8392,335680
NGGPn,9384,694416
PieYt,5386,382406
BBviV,5521,248445
WGIMR,6407,538188
Fcoqj,5036,352520
zxbcV,6534,437778
aqXjv,2217,39906
HwABJ,7300,584000
pwxsm,2951,277394
AxKjw,5861,404409
KhQou,3166,221620
FVLXv,4570,283340
LzYQM,9451,434746
eiFNn,2560,125440
HTneU,9096,363840
woWTU,7118,469788
afDKH,7549,543528
fXnQd,7540,384540
nDWOq,3290,230300
mgRkA,2459,184425
rwALY,5802,272694
bGjFI,9729,136206
OjAxV,5191,249168
pliSK,7369,383188
dkzSF,4055,206805
MuwFP,4291,270333
cfFWu,5234,308806
xfVbw,3255,244125
xBRCe,3110,143060
AiXGp,3858,277776
COxZZ,6774,270960
DgDLy,8808,475632
yqSqM,8575,248675
KuELV,3554,142160
LQmGM,2232,91512
gMrrU,9396,582552
yYKlJ,8713,148121
vlExD,8436,278388
unHPa,2546,106932
Ijovy,2557,40912
jPInm,6697,388426
gkiUJ,6195,204435
cSwhe,9694,106634
zKGLk,8295,257145
HRRep,9244,286564
cAurE,9330,307890
YhtWY,3552,124320
eSItw,9794,881460
flkSX,8050,201250
ltOdM,8426,345466
iwuQa,6678,120204
KcZRO,5070,131820
yGEPn,6513,403806
ZPCiI,7299,372249
clyey,3345,237495
ptuHY,6749,553418
DSLiG,4070,122100
tkjTV,5967,190944
jpOue,8653,562445
gHtBk,3087,293265
HaQbW,7935,484035
lPFrF,5439,201243
zNqnr,8869,736127
oSLEf,8257,206425
XOeGK,9937,953952
MkhmR,6908,462836
HDFVh,7082,665708
bZNrv,3709,255921
qqMRa,5463,426114
yuPlp,8055,434970
EgDVY,8551,418999
oJRnH,5213,328419
Ulvwf,5840,140160
Zdkte,8423,505380
vuCOP,3877,116310
kLAcH,3497,300742
XGhbO,5549,244156
XQaHJ,3370,87620
xHllz,2315,231500
XEmIJ,2854,256860
orpMr,3257,100967
jyrvB,2170,115010
DiWdM,5770,525070
pJbdt,4170,116760
aQesR,2387,143220
yaVEF,9418,188360
NRoJG,7547,128299
aTfZz,5822,133906
oWLEE,4648,450856
yutoT,5041,206681
dGvdC,5855,181505
AYYHE,5411,378770
Pqphe,9980,89820
VZEKW,9933,784707
WRVNv,8192,81920
iHfaD,7970,215190
alDAd,2144,201536
flZxQ,6076,419244
NoAhW,4482,103086
MRUez,3579,225477
jqVSB,9573,105303
aEZLq,5535,309960
jFHnp,2873,238459
niuao,4631,199133
uxoTY,3918,211572
QfxWo,3573,46449
AgdDr,9734,798188
zDqyD,2023,111265
DQdfx,8174,506788
GrqPo,4049,125519
eSTsG,8792,131880
oqAWv,9151,329436
TbVIw,2167,36839
FCIWC,6625,284875
wAqsT,3270,235440
UmHsj,3048,36576
aOMVv,8758,394110
DgKsH,2941,173519
XAQvR,9234,73872
VMttA,3470,128390
RMmcx,8375,452250
fGpJo,5708,302524
gQLfK,7122,441564
NwOBS,8582,137312
vpVkm,6351,469974
BvaxX,7625,251625
WkQEr,4196,130076
NEJMD,5898,578004
iWElQ,8241,799377
uBeRU,4572,196596
IGvms,8897,97867
QtidG,7374,302334
QAbBt,3931,145447
GlqCH,3573,121482
clIpF,4643,390012
hgYlA,3154,132468
GXuAF,4282,77076
aTYKa,5056,369088
jDKYr,3554,71080
HpDxV,2775,274725
yKFQJ,2748,181368
mYRzy,3535,226240
YbrVf,9571,775251
OnxjQ,5820,145500
TSqRr,3801,148239
NDtjR,2945,141360
kPsmd,8815,564160
GeMWZ,7160,193320
Dgwbu,5943,178290
RJOUN,9074,426478
KOOGk,5378,489398
etwzA,9619,163523
gkJwL,2677,246284
TkCEQ,2642,76618
mfVba,9620,413660
iVjoX,8664,831744
xNjcJ,2685,142305
GQUGT,2581,209061
YaHYp,7384,708864
XPLIp,6737,538960
KhXqf,8759,779551
nBQnc,2980,23840
TbFwW,7672,682808
kNhde,3427,277587
dhFID,6789,237615
EZiaQ,5438,277338
sLFmF,4014,345204
toqFu,5717,388756
PdveO,8383,788002
BzZTV,7224,375648
khBfg,5896,253528
Brbyo,4433,314743
hxCJQ,9264,389088
PXenY,9568,248768
cwtDX,9320,363480
eUPbR,9057,398508
WmlnQ,2745,255285
kOlaN,3311,135751
yrQct,7721,594517
WJdpA,9084,390612
fXWVR,2126,176458
NMxTB,6965,473620
pUtri,8621,862100
wnZIE,4655,181545
TgYFa,8223,748293
aNprq,7535,572660
FLcJk,8052,120780
DsvRZ,9992,969224
MUHIO,7137,699426
PnQku,9638,539728
auapI,7801,195025
OgydP,3900,62400
zFXxM,7218,375336
zQzLp,3016,277472
FIAJK,3720,197160
fhhcY,9883,415086
zghcv,7373,449753
KIJls,3990,159600
wdpvP,6287,81731
fFXEw,9400,235000
qYLhG,8651,839147
VuEHV,7966,398300
GlgRx,7207,396385
nvdSW,2005,18045
kOoCc,7051,267938
UbVdI,8797,809324
NssPe,8864,726848
xFuoR,7583,401899
DTMgX,2244,60588
mlJlb,2532,192432
ymBoG,5738,527896
IaTIL,6092,201036
RDRbk,7243,123131
PEdzJ,8336,641872
uvYKG,8593,618696
kaKpY,8204,557872
SeXAD,2085,183480
QMmbL,2057,166617
AGZKo,6768,622656
TScRb,2948,76648
KGAMJ,3435,240450
JViUc,5803,290150
KAhnw,4663,265791
xhPHG,5583,362895
ZSErb,8572,197156
PuWMA,9224,654904
IXpTk,8057,177254
soqBT,9100,737100
UYTSr,5066,379950
cfLcc,8139,349977
LCmQP,2225,115700
zQebo,3131,181598
hWvFA,5884,141216
tqpRp,3624,326160
hUecU,3912,105624
wyZhm,4333,164654
EOVmQ,8540,230580
wdJWS,2716,249872
vVlLg,9912,436128
dvYIP,4895,381810
EYsXj,7440,290160
IJRUx,8370,426870
BQvxj,2354,65912
MZeaV,4394,219700
GdwjX,9799,205779
XzDRI,6551,412713
SfoCb,4590,22950
XHZpl,4113,390735
qhGWw,2905,136535
EyAMJ,8007,328287
cOkai,2028,95316
ErNKN,6444,573516
LUZXk,9239,720642
LCbTC,3846,119226
aFBqj,3519,17595
LgLtU,6691,381387
SVJuK,2883,285417
VgqlC,7610,197860
lNIwZ,5689,159292
nrDwj,2097,65007
mTYLg,5743,470926
kZqaY,5249,36743
biUrp,2891,104076
dySwt,5505,324795
nXTSo,8419,454626
NYJYP,2713,89529
TdqRz,3013,108468
DLuNM,6239,374340
iOdxH,3728,137936
gKrAl,9192,459600
qjOML,3449,300063
vzFzF,7639,626398
IedHV,6150,590400
eZrvP,7583,674887
iflfM,6797,455399
ylIMC,9570,143550
VMeqN,3203,57654
AwOZr,7535,715825
SiIRG,2718,269082
KMQJh,9318,503172
ZkYJi,6810,592470
QivYi,3276,137592
jdRdI,5122,445614
dlRPu,2029,162320
AEzua,7087,219697
udeoO,2521,32773
tIbkH,2237,161064
jnckU,6519,32595
UqKHU,8870,523330
fvvzF,4950,163350
ubBvJ,5095,305700
jcBKP,8825,732475
MZufH,9007,423329
leBWA,6499,123481
FZkIh,7265,225215
QcxGX,5904,100368
OYDFS,3169,316900
CWpDO,6029,307479
yMpVe,9321,354198
NHPBK,9924,426732
BTfXS,4992,159744
GYwgd,5388,296340
SJHSM,8604,146268
eaOwZ,8397,310689
GegCn,8967,331779
CVdHm,4827,347544
piDSU,5721,377586
uHFdq,9612,557496
VBvsZ,5252,330876
OaonV,2967,231426
WxCuC,6720,456960
lrdmQ,7835,689480
XDBOn,9221,710017
zKiCg,3400,227800
GhWjC,3847,61552
rLgcW,4880,34160
Kmhev,8959,241893
JMnTL,7081,84972
tygbv,5551,338611
KSaTN,5917,35502
kYhLY,9570,717750
IQpeV,8070,153330
SSGhM,2277,141174
qMQqC,9097,736857
iaKlv,4570,251350
uTDfX,6832,157136
EywWq,6386,447020
YsTui,7807,491841
KNCJS,6613,648074
WuKsx,9998,919816
ANVEy,7928,443968
UWaYX,8706,661656
ssYLB,4358,156888
setOB,5175,341550
hsrSA,5923,254689
kqluk,3039,18234
JYZuR,2522,113490
STRTS,9804,382356
qTePA,6730,282660
mSMBw,7265,50855
dDwYL,8212,739080
Xgsru,7755,473055
ZetEh,9605,624325
vlvxB,4520,339000
PGFlN,4358,87160
hwJkd,5010,90180
jtVyk,3503,52545
rbgKb,4181,217412
DUdIG,4744,389008
GYZVK,4155,128805
QliAf,7501,645086
NlLfn,3767,369166
tmKjH,3185,149695
kqimz,9916,456136
slAfl,2850,111150
Vahai,7424,311808
tXPLn,4510,211970
ePGqv,3192,303240
zCCRP,7021,210630
hMOUE,9808,284432
ntrCa,7673,414342
GmWQr,2554,227306
egwMA,4578,329616
HaEgD,9921,208341
xdCJc,7301,204428
okJyN,3797,148083
ThPsv,7324,329580
VWPwm,5060,126500
UdIGN,5104,321552
rHBoM,8536,845064
AjNQi,4175,196225
nHGfU,5165,413200
vwXuA,6218,447696
ZJRDH,2009,10045
KNnBR,8894,133410
JubAv,7123,206567
MJXcE,6069,570486
lzuFZ,9480,331800
NbkzT,4348,386972
dbLLF,4852,72780
CGXWX,8267,49602
Lnbox,6034,579264
OOCWw,5664,67968
oJjpd,2167,117018
gEHsH,6104,604296
wzYak,9224,175256
zgXpN,3201,243276
oyfDZ,9130,182600
OKaQl,2939,270388
rNDTc,7543,316806
vZRdZ,7600,106400
PEvtn,2977,235183
sYwQV,4107,176601
KBwCt,5894,453838
mPuGW,6919,345950
yTBDy,7763,124208
CueVE,8686,538532
qkxue,2120,44520
LYhDl,8884,266520
gndlW,7825,281700
Lmlko,2154,68928
JWBfD,7874,102362
bIJKs,6572,177444
wqsBh,9625,356125
UcLrz,8228,452540
QOSbc,6983,698300
sMqHg,5913,591300
ehiBf,9692,591212
ddZJd,8807,607683
CrzOh,5586,145236
RDaEM,7975,167475
djmvH,9676,251576
ndGUZ,3674,231462
vOfCn,6610,59490
BTaZB,4639,64946
Bxwxe,3635,287165
aaCPZ,2083,77071
BlIdp,6137,325261
VBYtQ,8568,317016
ZpOOw,3489,132582
fRyHQ,5829,279792
ttEre,3386,84650
XfzNT,6357,495846
KFoSd,4028,249736
WTDQv,5655,39585
MkNMD,5572,278600
KBamU,2896,52128
xViNc,2941,158814
gKIyA,2923,75998
OdkJD,3297,131880
zxAJF,9504,475200
Igdvq,7611,190275
wiIhA,3572,132164
FnFgI,3832,214592
wJMYW,4426,234578
mjplW,8494,552110
eDTeH,4439,408388
TIOBi,9069,281139
xwKsc,4594,91880
stMiO,9978,588702
HawXD,7332,234624
rfDaa,3705,92625
OXAud,6785,291755
lglks,4843,406812
nTacC,3951,363492
SeDoA,2364,101652
TGccw,5870,76310
XBWmR,4100,278800
gykMD,2313,231300
wEQqZ,5913,254259
NyJnU,9084,190764
DXhHc,6606,356724
qDvAh,2415,159390
nUTHk,6966,682668
acGxm,6842,205260
shnja,6698,234430
KFUGw,2656,231072
UDpYo,4086,89892
LplpW,2995,98835
aZUOR,4237,233035
FWGHn,2022,155694
LtwFp,5248,272896
bRHtm,7216,598928
MkghG,7436,617188
Ikadb,9753,663204
HZIVT,8032,530112
WDVmp,5584,552816
ozDIX,2656,130144
qIDXq,3203,195383
CTQfN,2404,163472
QgAhx,3097,253954
slAcJ,7630,297570
vmrLU,3183,120954
yTHEh,3420,129960
lGoVa,8705,835680
IRJuG,9166,219984
psBFq,9356,364884
VbuxQ,4654,283894
uKndT,6330,297510
fxCIy,9362,477462
zGyGG,2828,147056
uAkbh,3406,54496
EwABN,6388,632412
bxvtl,2909,52362
mqxxj,6128,312528
tsOJz,8839,813188
GzhSX,5168,217056
kvryu,8708,452816
ZwgUp,9555,697515
NUeWz,3493,111776
vKyIK,3924,58860
AmWQO,4991,64883
fQyRo,4085,171570
hjPHN,6067,212345
POqse,2526,189450
EVDgI,2565,146205
IPcfn,8954,528286
MeMGs,4760,357000
jAhpX,9316,912968
uGDff,2627,149739
gOkdO,3363,336300
jWIre,5251,78765
fHpMI,6158,123160
lVMVN,8169,285915
GSRWU,3395,61110
idOvW,7307,423806
VWqbE,5985,466830
vLmKV,7087,382698
aWOOV,3830,22980
kRrkx,9547,229128
QkEUL,6394,313306
uFpQH,4678,93560
rkxtL,5661,152847
talwS,5082,315084
UaAMB,6695,441870
UAeYW,7464,477696
eyUEn,5200,520000
PjnUz,7379,479635
ODyWO,3382,145426
VHTBY,7400,643800
qfuvj,4831,217395
GWKlk,5500,429000
uDRja,6120,379440
xncbm,7518,751800
QqxEp,6376,439944
QrNwO,3966,150708
Sahxf,3727,93175
oRlni,5081,50810
pWhCP,9440,424800
nYIib,5547,277350
lDLzU,5637,84555
HSBSH,6380,51040
Amagt,4766,119150
eZQuo,5129,482126
oUUDg,3518,133684
CbeQK,7583,652138
ZBfsh,7333,513310
FvhES,9009,783783
ldomP,2878,241752
QnFtv,6133,447709
eQHIq,6365,477375
rhihY,6234,617166
ScgLy,3041,18246
TxJsD,2184,155064
XgfTL,4773,76368
esjbO,9694,436230
puVXA,4456,124768
rEUwW,6158,123160
hAomW,2071,134615
HtCeM,3431,171550
AhDNA,6170,567640
KErsa,4763,71445
bfbuU,9849,590940
crBFQ,5387,441734
mFdLN,2502,210168
CVBrm,6495,181860
qDQip,9987,339558
KUxkt,2873,43095
qQbgw,4995,34965
FBeJv,5933,444975
kJFpB,2084,12504
glKdt,8019,312741
Tocnf,6046,72552
JcCWb,5305,482755
pXHPq,6156,541728
iRpPc,4644,376164
CjhMA,7556,90672
mwCWY,4715,268755
BfPZz,8954,707366
XAFCB,3877,372192
hQLuY,3675,249900
bKFVJ,7616,670208
cCncM,9294,446112
NmlOX,8657,432850
Gmust,2134,83226
Rxykd,6845,444925
oWaGI,2499,137445
RsycJ,8981,628670
RLIcT,5447,234221
xzYdQ,3706,363188
vDyzg,9879,790320
UlCVn,5049,434214
FzEpU,8753,621463
yBIot,2786,156016
iyptw,9402,282060
xutyH,9036,81324
yJMiJ,2636,36904
NDifr,2804,204692
RLjJn,2425,109125
ufPuW,5127,41016
SLgwX,4238,182234
NAEvs,9365,589995
eABiL,6434,70774
fQuLm,9328,466400
ldnYd,9653,67571
ltiCp,6619,509663
HnpRj,9915,218130
OTaJQ,5328,394272
ISWmm,4908,363192
DahmV,8284,198816
nNdzJ,9425,452400
blkyR,6624,589536
WOYco,3877,38770
pzkIS,3057,189534
qeYBQ,5673,493551
voZEK,4110,123300
rpnBO,9956,428108
ZVuTI,4330,220830
BtlKJ,9444,103884
RbQBt,2371,192051
mZDVM,7970,366620
SaNNh,5555,294415
Ksnvj,7826,86086
NlpJP,4062,194976
qDBKc,2598,93528
ELRhJ,7625,465125
mZpJm,5618,494384
Myijg,9524,809540
HESXi,7041,359091
zmKuF,9797,656399
Zhwqx,3181,190860
mrMBd,3354,204594
gRnNs,5926,171854
AEaYi,6048,72576
auACm,2539,223432
uxZcL,4748,61724
LLHRI,4514,275354
Gfuml,2250,128250
xpWFE,2099,25188
hzYwn,6830,683000
asrDF,2975,104125
WqXEo,8189,40945
UzyND,6258,456834
VfSTP,5697,376002
KICbe,7337,352176
arcPj,5204,57244
xuXJD,6051,562743
LncVn,7101,418959
DpLms,9500,475000
ukbYT,7824,187776
LUaMu,8326,274758
HlQhV,9197,202334
xqytA,4111,328880
yRrjt,6802,272080
qnaRz,2620,34060
bLEdL,3785,189250
nBWsX,9009,765765
YEDdv,7194,489192
Huqaw,5979,508215
VEMDU,5161,118703
ScRaF,2806,70150
IkEWb,3460,346000
yUAkF,7350,514500
vmMwF,2958,150858
CxgDi,7368,736800
EiFLE,8639,345560
vebAI,7432,208096
hjmEW,6553,85189
XwqDz,3581,311547
oTQNK,3137,94110
yfCFT,4379,56927
sqipH,8783,412801
vKHum,6667,406687
GJYlu,6479,45353
XsQNB,5756,518040
XyNYW,8241,758172
KfNPE,2608,133008
zWLjt,4502,63028
LBZOO,8987,170753
jBUyx,7424,74240
BkcIO,2411,176003
npohD,8292,530688
oHlSy,9986,818852
ORjNJ,5819,29095
nMeRc,5941,71292
KPZsa,9596,633336
HjFMY,9168,339216
ZfISm,5108,173672
xdQSe,6871,570293
WZjPt,2916,151632
uJKMn,8950,626500
ycZWf,4933,434104
jzDgS,6500,52000
ThCjH,2635,189720
LHQkS,2513,251300
sEorK,3823,324955
mlKgn,2852,122636
wywHO,3203,105699
YBGmN,2742,186456
jBTfn,4473,196812
NxHAX,3805,312010
BtXrB,6506,364336
SIGvq,4955,128830
YUuxM,2678,179426
lIxwY,8747,332386
WRTEU,3023,120920
aYZse,7926,760896
uGymu,8189,180158
bdVkY,2908,194836
xxxdQ,5971,483651
TEoKF,9332,727896
TqvHY,4799,427111
YrCmK,5773,536889
AyODv,8614,77526
SLGvg,6294,245466
xYRIJ,9123,155091
mQdRc,2656,74368
PTuRg,6628,510356
sBYvZ,6954,305976
obwvs,8284,762128
FvafL,3050,134200
Lophj,5592,508872
kIGjc,9280,185600
hzhfC,3610,144400
VcTBw,5294,248818
SJmMg,9630,616320
eFaAS,4901,34307
GAZpr,3922,117660
RzlSK,7416,311472
WxaxZ,7049,352450
VwQUS,6264,544968
wGTkG,7051,338448
xhwRj,9079,290528
SJElI,9922,188518
KUzqX,5703,479052
aPylH,7846,596296
meNtD,5821,552995
pIQTk,4493,139283
ExDQm,5874,88110
bXRMv,3065,275850
yBnce,5732,544540
scuvi,5511,44088
pgqEq,3991,95784
ytYLT,3734,194168
LDiYP,7241,709618
WKkXA,8126,97512
ABviR,5916,538356
hJegb,2721,201354
HKTiq,6650,545300
OHnow,9223,202906
FlrAk,7145,442990
RFgpa,8200,418200
saQBN,8356,559852
Jkjcg,8996,98956
nPQjP,6757,608130
NdXau,3209,179704
eNHsM,6535,405170
ntjoe,5513,457579
uJhPn,9538,190760
AXiBL,8395,444935
CqZhn,7043,126774
CYcPN,6710,583770
DpXrY,5431,195516
JZmGM,3017,72408
NAqcA,6784,108544
lTPEo,4595,376790
sTXYe,8991,395604
gsXOr,9152,430144
YRwUE,9253,111036
RHAuO,7912,672520
INYMj,4079,297767
qNgVE,3264,88128
bPUCM,3208,295136
NyHOc,6511,273462
pwnlB,4814,120350
jcBdh,5502,445662
byOjC,2449,34286
AaqJK,6688,601920
tzcPa,2044,40880
Hkqpu,9181,780385
Iizvd,5198,348266
RDqil,3061,140806
uHVWC,3314,192212
RJhmE,9086,154462
XvqqP,9990,779220
xWhJf,7463,477632
yGLBj,3322,282370
dNYXo,6781,169525
synBh,8428,84280
hgXTv,2296,179088
QscgK,7447,610654
uDZNS,5169,449703
gYdPd,7812,39060
swMcN,9060,163080
huOCi,4067,195216
XKpkB,5259,163029
IQIoQ,9523,847547
Pqibt,9432,499896
QLYru,2192,48224
prNjp,5211,255339
ywDgw,8960,797440
EOuGi,7307,401885
qGCvQ,4405,185010
IwMFG,9469,340884
RNCWl,7099,35495
iufYB,2207,105936
anlBU,2771,55420
SPPBt,8481,424050
uDaMI,7000,448000
abUtW,9873,325809
bceYY,4647,167292
yIpfP,4151,203399
iapZh,9418,404974
xqxiX,2074,205326
GpVwe,6438,231768
TfCjo,8313,349146
uSIuL,8605,645375
DKhMG,5687,272976
UMzIr,3126,71898
JEcPe,5987,191584
dHOWb,9472,312576
MTtET,7489,614098
cDvSm,8246,610204
YqlzQ,9151,219624
TIIHZ,8364,644028
tQEig,5455,518225
zEpHg,9472,634624
EJFNk,2819,200149
AvbxV,9917,714024
HpTWl,8087,153653
QCjmN,9719,476231
tzeZO,6649,252662
Kwcjp,6314,580888
pcROx,4553,364240
gAMtd,6377,382620
VjKsx,9992,939248
svunt,8685,434250
YuwRT,9352,317968
hPeiL,3592,86208
uadTG,3278,275352
CcTQy,2315,18520
MfVCP,8130,495930
gfSXb,4146,186570
GPemI,6512,156288
LohWj,9440,387040
AlHDZ,5079,233634
rykeP,6558,347574
hAfge,7970,143460
HMraQ,2556,89460
eRGZG,3938,267784
BzeNi,3782,208010
dnagi,3420,263340
JIrDE,9083,644893
hYddv,9112,328032
NvIxY,7602,623364
geUiu,5991,131802
vFTOt,2085,139695
rLEAw,3089,37068
jTOEa,2026,125612
UufKk,5667,221013
NaMdF,9621,596502
vGgMR,7302,160644
pqzjt,4467,214416
qoWVi,3007,195455
EzcZR,9972,109692
XdLFb,7387,192062
WqIEX,3020,247640
KsXVw,4554,150282
pQOhV,5297,37079
sQwdy,8230,296280
jaMrl,9947,746025
GRjmN,7520,112800
emfQE,2827,155485
wRGlS,3687,291273
YxXHJ,4027,185242
JHBjS,6712,510112
vyoFP,8428,598388
cIism,3280,98400
OSbey,7045,394520
RLQox,7600,418000
DLXXM,7179,294339
oFMyv,2139,205344
FMBqm,5928,189696
RNPtE,4897,171395
zpakt,2241,58266
NLIXr,2189,131340
LWokn,7817,547190
mEnMN,8339,241831
jikCb,9852,857124
hMhBO,8586,455058
iPoPi,9852,334968
dqwSi,9754,331636
fQpRI,6158,123160
PqbsG,6981,474708
DTWMq,7006,147126
gwbWS,2580,167700
yaSLi,5667,226680
NSXnP,3732,41052
btuqq,9482,673222
rGKjc,4584,449232
AMajW,3312,321264
zmeiH,2812,78736
UodQV,8257,544962
kFoXg,5576,468384
aVuXr,5513,281163
uCgMd,5827,530257
hRuRL,8072,64576
